City,State,Date,HVI
Hutchinson,MN,RegionID,394702.0
Batesville,AR,RegionID,394366.0
Owatonna,MN,RegionID,394948.0
Vidalia,GA,RegionID,395191.0
Summit Park,UT,RegionID,753922.0
Arkansas City-Winfield,KS,RegionID,753864.0
Laramie,WY,RegionID,394771.0
Plainview,TX,RegionID,394984.0
Big Spring,TX,RegionID,394385.0
Laurinburg,NC,RegionID,394777.0
Dixon,IL,RegionID,394535.0
Alexandria,MN,RegionID,394315.0
Newport,TN,RegionID,394915.0
DeRidder,LA,RegionID,394522.0
Lebanon,MO,RegionID,394781.0
Coffeyville,KS,RegionID,394481.0
Seneca Falls,NY,RegionID,395084.0
Sulphur Springs,TX,RegionID,395137.0
Martin,TN,RegionID,394835.0
Susanville,CA,RegionID,395141.0
Brookhaven,MS,RegionID,394417.0
Arcadia,FL,RegionID,394335.0
Taylorville,IL,RegionID,395150.0
Decatur,IN,RegionID,394525.0
Junction City,KS,RegionID,753894.0
Effingham,IL,RegionID,394557.0
Valley,AL,RegionID,395184.0
Butte,MT,RegionID,394430.0
Angola,IN,RegionID,394331.0
Dodge City,KS,RegionID,394536.0
Brenham,TX,RegionID,394413.0
Emporia,KS,RegionID,394569.0
Jackson,OH,RegionID,753892.0
Frankfort,IN,RegionID,394613.0
Brevard,NC,RegionID,394414.0
Taos,NM,RegionID,395149.0
Malvern,AR,RegionID,753902.0
Troy,AL,RegionID,395165.0
Wabash,IN,RegionID,395196.0
Cambridge,MD,RegionID,394433.0
Macomb,IL,RegionID,394812.0
Vernal,UT,RegionID,395187.0
Kingsville,TX,RegionID,394749.0
Madison,IN,RegionID,394815.0
Mount Pleasant,TX,RegionID,394886.0
Paris,TN,RegionID,394962.0
Columbus,NE,RegionID,394491.0
Brookings,SD,RegionID,394419.0
Kennett,MO,RegionID,394740.0
Beeville,TX,RegionID,394376.0
Miami,OK,RegionID,394855.0
Dayton,TN,RegionID,753878.0
Washington,IN,RegionID,395207.0
Camden,AR,RegionID,394435.0
Jackson,WY,RegionID,394713.0
Hastings,NE,RegionID,394670.0
Juneau,AK,RegionID,394730.0
Albert Lea,MN,RegionID,394310.0
Lewisburg,TN,RegionID,394786.0
Iron Mountain,MI,RegionID,394708.0
Lincoln,IL,RegionID,394795.0
Jesup,GA,RegionID,394725.0
Kirksville,MO,RegionID,394751.0
Alpena,MI,RegionID,394320.0
Silver City,NM,RegionID,395100.0
Indianola,MS,RegionID,394706.0
Elkins,WV,RegionID,753879.0
Las Vegas,NM,RegionID,394774.0
McPherson,KS,RegionID,394846.0
Sheridan,WY,RegionID,395093.0
Washington Court House,OH,RegionID,395206.0
Bennettsville,SC,RegionID,394381.0
Van Wert,OH,RegionID,395185.0
Merrill,WI,RegionID,394853.0
Ludington,MI,RegionID,753901.0
Middlesborough,KY,RegionID,394858.0
Crescent City,CA,RegionID,394508.0
North Vernon,IN,RegionID,394921.0
Hays,KS,RegionID,394673.0
Forrest City,AR,RegionID,394601.0
Fort Morgan,CO,RegionID,394606.0
Mineral Wells,TX,RegionID,394864.0
Breckenridge,CO,RegionID,753871.0
Bastrop,LA,RegionID,394364.0
Bainbridge,GA,RegionID,394356.0
Wauchula,FL,RegionID,395214.0
Hailey,ID,RegionID,753884.0
Great Bend,KS,RegionID,394643.0
Weatherford,OK,RegionID,753926.0
Watertown,SD,RegionID,395211.0
Thomaston,GA,RegionID,395154.0
Mountain Home,ID,RegionID,394892.0
Altus,OK,RegionID,394322.0
Uvalde,TX,RegionID,395181.0
Lexington,NE,RegionID,394791.0
Boone,IA,RegionID,394401.0
Toccoa,GA,RegionID,395159.0
Summerville,GA,RegionID,395138.0
Ottawa,KS,RegionID,753909.0
New Ulm,MN,RegionID,394912.0
Marshall,MN,RegionID,394830.0
La Grande,OR,RegionID,394758.0
Greensburg,IN,RegionID,394649.0
Mexico,MO,RegionID,394854.0
Moberly,MO,RegionID,394869.0
The Dalles,OR,RegionID,753923.0
Deming,NM,RegionID,394529.0
Fallon,NV,RegionID,394584.0
Fredericksburg,TX,RegionID,394615.0
Magnolia,AR,RegionID,394818.0
Campbellsville,KY,RegionID,394436.0
Connersville,IN,RegionID,394494.0
Dickinson,ND,RegionID,394533.0
Spearfish,SD,RegionID,395110.0
Heber,UT,RegionID,394674.0
Steamboat Springs,CO,RegionID,753921.0
Cordele,GA,RegionID,394498.0
Maryville,MO,RegionID,394837.0
Marshall,MO,RegionID,394831.0
Arkadelphia,AR,RegionID,394337.0
Liberal,KS,RegionID,394793.0
Levelland,TX,RegionID,394784.0
Wahpeton,ND,RegionID,395198.0
Mitchell,SD,RegionID,394868.0
Sterling,CO,RegionID,395130.0
Pampa,TX,RegionID,394959.0
Yankton,SD,RegionID,395241.0
Williston,ND,RegionID,395227.0
Oskaloosa,IA,RegionID,394945.0
Brookings,OR,RegionID,394418.0
Hood River,OR,RegionID,394687.0
Beatrice,NE,RegionID,394371.0
Borger,TX,RegionID,394403.0
Raymondville,TX,RegionID,395014.0
Elk City,OK,RegionID,394564.0
Grenada,MS,RegionID,394656.0
Dumas,TX,RegionID,394544.0
Helena,AR,RegionID,394676.0
Parsons,KS,RegionID,394965.0
Port Lavaca,TX,RegionID,753914.0
Worthington,MN,RegionID,395239.0
Pierre,SD,RegionID,394979.0
Evanston,WY,RegionID,394578.0
Jamestown,ND,RegionID,394718.0
Prineville,OR,RegionID,395004.0
Guymon,OK,RegionID,394659.0
Storm Lake,IA,RegionID,395135.0
Woodward,OK,RegionID,395236.0
Portales,NM,RegionID,394996.0
Hereford,TX,RegionID,394678.0
Othello,WA,RegionID,753908.0
Los Alamos,NM,RegionID,394805.0
Fitzgerald,GA,RegionID,394594.0
Maysville,KY,RegionID,394841.0
Atchison,KS,RegionID,394342.0
Snyder,TX,RegionID,395104.0
Fairfield,IA,RegionID,753880.0
Spirit Lake,IA,RegionID,395112.0
Spencer,IA,RegionID,395111.0
Vineyard Haven,MA,RegionID,753925.0
Winnemucca,NV,RegionID,753927.0
Sweetwater,TX,RegionID,395142.0
Andrews,TX,RegionID,394330.0
Zapata,TX,RegionID,753929.0
Vermillion,SD,RegionID,395186.0
Lamesa,TX,RegionID,394767.0
Craig,CO,RegionID,753874.0
Pecos,TX,RegionID,394968.0
Vernon,TX,RegionID,395188.0
Ketchikan,AK,RegionID,394743.0
New York,NY,2020-06-30,488763.0
Los Angeles-Long Beach-Anaheim,CA,2020-06-30,690755.0
Chicago,IL,2020-06-30,244909.0
Dallas-Fort Worth,TX,2020-06-30,263317.0
Philadelphia,PA,2020-06-30,257611.0
Houston,TX,2020-06-30,225623.0
Washington,DC,2020-06-30,447609.0
Miami-Fort Lauderdale,FL,2020-06-30,309962.0
Atlanta,GA,2020-06-30,250984.0
Boston,MA,2020-06-30,506855.0
San Francisco,CA,2020-06-30,1125997.0
Detroit,MI,2020-06-30,185709.0
Riverside,CA,2020-06-30,393164.0
Phoenix,AZ,2020-06-30,299329.0
Seattle,WA,2020-06-30,545374.0
Minneapolis-St Paul,MN,2020-06-30,302778.0
San Diego,CA,2020-06-30,620805.0
St. Louis,MO,2020-06-30,187612.0
Tampa,FL,2020-06-30,234543.0
Baltimore,MD,2020-06-30,302139.0
Denver,CO,2020-06-30,455105.0
Pittsburgh,PA,2020-06-30,166043.0
Portland,OR,2020-06-30,431593.0
Charlotte,NC,2020-06-30,251587.0
Sacramento,CA,2020-06-30,439514.0
San Antonio,TX,2020-06-30,238241.0
Orlando,FL,2020-06-30,265240.0
Cincinnati,OH,2020-06-30,195954.0
Cleveland,OH,2020-06-30,164891.0
Kansas City,MO,2020-06-30,214629.0
Las Vegas,NV,2020-06-30,298935.0
Columbus,OH,2020-06-30,224163.0
Indianapolis,IN,2020-06-30,194059.0
San Jose,CA,2020-06-30,1230840.0
Austin,TX,2020-06-30,346774.0
Virginia Beach,VA,2020-06-30,254616.0
Nashville,TN,2020-06-30,297849.0
Providence,RI,2020-06-30,329957.0
Milwaukee,WI,2020-06-30,211907.0
Jacksonville,FL,2020-06-30,240575.0
Memphis,TN,2020-06-30,166537.0
Oklahoma City,OK,2020-06-30,165375.0
Louisville-Jefferson County,KY,2020-06-30,188077.0
Hartford,CT,2020-06-30,242911.0
Richmond,VA,2020-06-30,258907.0
New Orleans,LA,2020-06-30,213474.0
Buffalo,NY,2020-06-30,180048.0
Raleigh,NC,2020-06-30,291377.0
Birmingham,AL,2020-06-30,185459.0
Salt Lake City,UT,2020-06-30,401549.0
Rochester,NY,2020-06-30,165814.0
Grand Rapids,MI,2020-06-30,228554.0
Tucson,AZ,2020-06-30,231119.0
Urban Honolulu,HI,2020-06-30,720997.0
Tulsa,OK,2020-06-30,156723.0
Fresno,CA,2020-06-30,277328.0
Worcester,MA,2020-06-30,309856.0
Stamford,CT,2020-06-30,419777.0
Albuquerque,NM,2020-06-30,224402.0
Albany,NY,2020-06-30,210517.0
Omaha,NE,2020-06-30,210680.0
New Haven,CT,2020-06-30,239799.0
Bakersfield,CA,2020-06-30,239990.0
Knoxville,TN,2020-06-30,205478.0
Greenville,SC,2020-06-30,214790.0
Ventura,CA,2020-06-30,626161.0
Allentown,PA,2020-06-30,220956.0
El Paso,TX,2020-06-30,140614.0
Baton Rouge,LA,2020-06-30,192530.0
Dayton,OH,2020-06-30,144309.0
McAllen,TX,2020-06-30,126359.0
Columbia,SC,2020-06-30,168015.0
Greensboro,NC,2020-06-30,164825.0
Akron,OH,2020-06-30,160511.0
North Port-Sarasota-Bradenton,FL,2020-06-30,289801.0
Little Rock,AR,2020-06-30,154661.0
Stockton,CA,2020-06-30,382840.0
Charleston,SC,2020-06-30,284355.0
Syracuse,NY,2020-06-30,153898.0
Colorado Springs,CO,2020-06-30,338222.0
Winston-Salem,NC,2020-06-30,164370.0
Wichita,KS,2020-06-30,149455.0
Springfield,MA,2020-06-30,245310.0
Fort Myers,FL,2020-06-30,249103.0
Boise City,ID,2020-06-30,333684.0
Toledo,OH,2020-06-30,130950.0
Madison,WI,2020-06-30,296025.0
Lakeland,FL,2020-06-30,198900.0
Ogden,UT,2020-06-30,343813.0
Daytona Beach,FL,2020-06-30,230897.0
Des Moines,IA,2020-06-30,212595.0
Jackson,MS,2020-06-30,142218.0
Youngstown,OH,2020-06-30,103439.0
Augusta,GA,2020-06-30,162489.0
Scranton,PA,2020-06-30,124596.0
Harrisburg,PA,2020-06-30,198940.0
Melbourne,FL,2020-06-30,232804.0
Chattanooga,TN,2020-06-30,187335.0
Spokane,WA,2020-06-30,297170.0
Provo,UT,2020-06-30,383967.0
Lancaster,PA,2020-06-30,241868.0
Modesto,CA,2020-06-30,342878.0
Portland,ME,2020-06-30,339636.0
Durham,NC,2020-06-30,280610.0
Santa Rosa,CA,2020-06-30,652752.0
Lexington,KY,2020-06-30,202217.0
Lafayette,LA,2020-06-30,161757.0
Lansing,MI,2020-06-30,171190.0
Fayetteville,AR,2020-06-30,203932.0
Pensacola,FL,2020-06-30,198932.0
Visalia,CA,2020-06-30,239372.0
Shreveport,LA,2020-06-30,118140.0
Springfield,MO,2020-06-30,165999.0
York,PA,2020-06-30,198889.0
Corpus Christi,TX,2020-06-30,174808.0
Flint,MI,2020-06-30,131202.0
Reno,NV,2020-06-30,396170.0
Asheville,NC,2020-06-30,284142.0
Port St. Lucie,FL,2020-06-30,246458.0
Santa Maria-Santa Barbara,CA,2020-06-30,670659.0
Huntsville,AL,2020-06-30,206808.0
Fort Wayne,IN,2020-06-30,159605.0
Salinas,CA,2020-06-30,619150.0
Vallejo,CA,2020-06-30,463882.0
Mobile,AL,2020-06-30,133768.0
Reading,PA,2020-06-30,196511.0
Brownsville,TX,2020-06-30,114402.0
Killeen,TX,2020-06-30,166177.0
Canton,OH,2020-06-30,142535.0
Beaumont,TX,2020-06-30,133153.0
Manchester,NH,2020-06-30,321749.0
Salem,OR,2020-06-30,322800.0
Anchorage,AK,2020-06-30,315188.0
Davenport,IL,2020-06-30,137339.0
Peoria,IL,2020-06-30,115789.0
Myrtle Beach,SC,2020-06-30,217462.0
Montgomery,AL,2020-06-30,140062.0
Salisbury,DE,2020-06-30,268775.0
Gulfport,MS,2020-06-30,145933.0
Tallahassee,FL,2020-06-30,188270.0
Trenton,NJ,2020-06-30,261525.0
Fayetteville,NC,2020-06-30,137935.0
Hickory,NC,2020-06-30,162210.0
Huntington,WV,2020-06-30,105521.0
Eugene,OR,2020-06-30,333743.0
Rockford,IL,2020-06-30,126247.0
Savannah,GA,2020-06-30,203411.0
Ann Arbor,MI,2020-06-30,305263.0
Ocala,FL,2020-06-30,170212.0
Kalamazoo,MI,2020-06-30,183792.0
Naples,FL,2020-06-30,350693.0
South Bend,IN,2020-06-30,145262.0
Spartanburg,SC,2020-06-30,166319.0
Evansville,IN,2020-06-30,148069.0
Kingsport,TN,2020-06-30,137365.0
Roanoke,VA,2020-06-30,190021.0
Green Bay,WI,2020-06-30,193396.0
Lincoln,NE,2020-06-30,212593.0
Fort Collins,CO,2020-06-30,426937.0
Utica,NY,2020-06-30,139989.0
Columbus,GA,2020-06-30,129198.0
Boulder,CO,2020-06-30,581776.0
Lubbock,TX,2020-06-30,154464.0
Erie,PA,2020-06-30,135571.0
Fort Smith,AR,2020-06-30,115217.0
Duluth,MN,2020-06-30,176098.0
Atlantic City,NJ,2020-06-30,210267.0
New London,CT,2020-06-30,250087.0
San Luis Obispo,CA,2020-06-30,647726.0
Gainesville,FL,2020-06-30,207561.0
Santa Cruz,CA,2020-06-30,882114.0
Clarksville,TN,2020-06-30,185210.0
Cedar Rapids,IA,2020-06-30,166195.0
Merced,CA,2020-06-30,284162.0
Wilmington,NC,2020-06-30,269585.0
Kennewick,WA,2020-06-30,314170.0
Greeley,CO,2020-06-30,390530.0
Waco,TX,2020-06-30,172481.0
Olympia,WA,2020-06-30,364513.0
Amarillo,TX,2020-06-30,148443.0
Binghamton,NY,2020-06-30,125528.0
Hagerstown,MD,2020-06-30,207729.0
Bremerton,WA,2020-06-30,410174.0
Laredo,TX,2020-06-30,159842.0
Lynchburg,VA,2020-06-30,190880.0
Yakima,WA,2020-06-30,251846.0
Crestview-Fort Walton Beach-Destin,FL,2020-06-30,295194.0
Topeka,KS,2020-06-30,136715.0
Macon-Bibb County,GA,2020-06-30,114018.0
Champaign-Urbana,IL,2020-06-30,149105.0
Tuscaloosa,AL,2020-06-30,171391.0
College Station,TX,2020-06-30,215950.0
Sioux Falls,SD,2020-06-30,233918.0
Charleston,WV,2020-06-30,101748.0
Appleton,WI,2020-06-30,200443.0
Chico,CA,2020-06-30,330319.0
Charlottesville,VA,2020-06-30,318086.0
Claremont,NH,2020-06-30,229259.0
Barnstable Town,MA,2020-06-30,453981.0
Longview,TX,2020-06-30,154752.0
Burlington,VT,2020-06-30,321063.0
Prescott,AZ,2020-06-30,327188.0
Springfield,IL,2020-06-30,138182.0
Tyler,TX,2020-06-30,184409.0
Las Cruces,NM,2020-06-30,184445.0
Fargo,ND,2020-06-30,234430.0
Houma,LA,2020-06-30,165689.0
Rochester,MN,2020-06-30,244986.0
Florence,SC,2020-06-30,126762.0
Medford,OR,2020-06-30,331580.0
Lafayette-West Lafayette,IN,2020-06-30,177709.0
Bellingham,WA,2020-06-30,437855.0
Lake Havasu City,AZ,2020-06-30,246502.0
Saginaw,MI,2020-06-30,105876.0
Lake Charles,LA,2020-06-30,192807.0
Johnson City,TN,2020-06-30,159178.0
Elkhart,IN,2020-06-30,172629.0
Yuma,AZ,2020-06-30,172387.0
Racine,WI,2020-06-30,159304.0
Athens,GA,2020-06-30,221777.0
Torrington,CT,2020-06-30,252399.0
St. Cloud,MN,2020-06-30,224774.0
Hilton Head Island,SC,2020-06-30,324437.0
Bloomington,IL,2020-06-30,156135.0
Hilo,HI,2020-06-30,396524.0
Panama City,FL,2020-06-30,241763.0
Kingston,NY,2020-06-30,246703.0
Daphne,AL,2020-06-30,235560.0
Gainesville,GA,2020-06-30,245835.0
Warner Robins,GA,2020-06-30,151231.0
Blacksburg,VA,2020-06-30,200296.0
Jacksonville,NC,2020-06-30,175093.0
Redding,CA,2020-06-30,284269.0
Monroe,LA,2020-06-30,137799.0
Joplin,MO,2020-06-30,137328.0
El Centro,CA,2020-06-30,223863.0
Terre Haute,IN,2020-06-30,99635.0
Muskegon,MI,2020-06-30,154881.0
East Stroudsburg,PA,2020-06-30,181795.0
Sioux City,IA,2020-06-30,146446.0
Greenville,NC,2020-06-30,149107.0
Waterloo,IA,2020-06-30,146101.0
Oshkosh,WI,2020-06-30,167316.0
Yuba City,CA,2020-06-30,318443.0
Abilene,TX,2020-06-30,140350.0
Columbia,MO,2020-06-30,205830.0
Dover,DE,2020-06-30,240491.0
Eau Claire,WI,2020-06-30,196199.0
Janesville,WI,2020-06-30,160237.0
Jackson,MI,2020-06-30,156972.0
Punta Gorda,FL,2020-06-30,231027.0
Bloomington,IN,2020-06-30,214576.0
Pueblo,CO,2020-06-30,208521.0
Billings,MT,2020-06-30,274013.0
Bowling Green,KY,2020-06-30,172840.0
Bend,OR,2020-06-30,445991.0
Albany,GA,2020-06-30,112420.0
Vineland,NJ,2020-06-30,144530.0
Niles,MI,2020-06-30,189058.0
Kahului,HI,2020-06-30,731915.0
Ottawa,IL,2020-06-30,116534.0
State College,PA,2020-06-30,259014.0
Bangor,ME,2020-06-30,163455.0
Alexandria,LA,2020-06-30,149714.0
Decatur,AL,2020-06-30,139585.0
Hanford,CA,2020-06-30,245767.0
Iowa City,IA,2020-06-30,233128.0
Rocky Mount,NC,2020-06-30,118585.0
Monroe,MI,2020-06-30,186897.0
Wichita Falls,TX,2020-06-30,104033.0
Burlington,NC,2020-06-30,171619.0
Madera,CA,2020-06-30,294089.0
Jefferson City,MO,2020-06-30,163950.0
Chambersburg,PA,2020-06-30,188169.0
Texarkana,TX,2020-06-30,116589.0
Elizabethtown,KY,2020-06-30,161550.0
Pottsville,PA,2020-06-30,87799.0
Wheeling,OH,2020-06-30,104553.0
Florence,AL,2020-06-30,122213.0
Grand Junction,CO,2020-06-30,280852.0
Concord,NH,2020-06-30,279399.0
Dothan,AL,2020-06-30,127733.0
Santa Fe,NM,2020-06-30,395099.0
Johnstown,PA,2020-06-30,81198.0
Traverse City,MI,2020-06-30,254893.0
Hattiesburg,MS,2020-06-30,148022.0
Dalton,GA,2020-06-30,147770.0
Midland,TX,2020-06-30,267177.0
Homosassa Springs,FL,2020-06-30,174589.0
Auburn,AL,2020-06-30,209395.0
Valdosta,GA,2020-06-30,131029.0
Coeur d'Alene,ID,2020-06-30,376407.0
Springfield,OH,2020-06-30,121867.0
St. George,UT,2020-06-30,350403.0
Vero Beach,FL,2020-06-30,245189.0
Odessa,TX,2020-06-30,
Napa,CA,2020-06-30,702747.0
Tupelo,MS,2020-06-30,126519.0
Battle Creek,MI,2020-06-30,127403.0
Jamestown,NY,2020-06-30,108965.0
Eureka,CA,2020-06-30,331904.0
Rapid City,SD,2020-06-30,234083.0
Flagstaff,AZ,2020-06-30,384336.0
Lumberton,NC,2020-06-30,80591.0
Wausau,WI,2020-06-30,177385.0
La Crosse,WI,2020-06-30,206540.0
Lebanon,PA,2020-06-30,196374.0
Idaho Falls,ID,2020-06-30,267328.0
Sierra Vista,AZ,2020-06-30,168320.0
Pittsfield,MA,2020-06-30,243216.0
Lawton,OK,2020-06-30,
Farmington,NM,2020-06-30,147320.0
Jackson,TN,2020-06-30,125708.0
Morgantown,WV,2020-06-30,167498.0
Glens Falls,NY,2020-06-30,192095.0
Winchester,VA,2020-06-30,251168.0
St. Joseph,MO,2020-06-30,123692.0
Altoona,PA,2020-06-30,124030.0
New Bern,NC,2020-06-30,165472.0
Carbondale,IL,2020-06-30,102710.0
London,KY,2020-06-30,103949.0
Logan,UT,2020-06-30,298326.0
Harrisonburg,VA,2020-06-30,230316.0
Beckley,WV,2020-06-30,83713.0
Mansfield,OH,2020-06-30,121430.0
Weirton,OH,2020-06-30,87977.0
Goldsboro,NC,2020-06-30,136893.0
Augusta,ME,2020-06-30,184839.0
Hammond,LA,2020-06-30,166550.0
Jonesboro,AR,2020-06-30,137380.0
Sherman,TX,2020-06-30,185987.0
Anniston,AL,2020-06-30,107617.0
Staunton,VA,2020-06-30,207923.0
Muncie,IN,2020-06-30,98832.0
Mount Vernon,WA,2020-06-30,400256.0
Albany,OR,2020-06-30,293682.0
Watertown,NY,2020-06-30,148232.0
Williamsport,PA,2020-06-30,172631.0
Cleveland,TN,2020-06-30,181338.0
Sheboygan,WI,2020-06-30,158427.0
Bismarck,ND,2020-06-30,274882.0
Owensboro,KY,2020-06-30,131991.0
Dunn,NC,2020-06-30,180471.0
Wooster,OH,2020-06-30,231466.0
Morristown,TN,2020-06-30,159897.0
Kankakee,IL,2020-06-30,150267.0
Brunswick,GA,2020-06-30,199603.0
Ogdensburg,NY,2020-06-30,79402.0
San Angelo,TX,2020-06-30,161432.0
Michigan City,IN,2020-06-30,157453.0
Holland,MI,2020-06-30,217127.0
Wenatchee,WA,2020-06-30,379967.0
Lawrence,KS,2020-06-30,217871.0
Decatur,IL,2020-06-30,91546.0
Missoula,MT,2020-06-30,366073.0
Salem,OH,2020-06-30,111324.0
Bay City,MI,2020-06-30,113467.0
Lewiston,ME,2020-06-30,195531.0
Roseburg,OR,2020-06-30,235685.0
Sumter,SC,2020-06-30,133365.0
Show Low,AZ,2020-06-30,235871.0
Meridian,MS,2020-06-30,
Bluefield,WV,2020-06-30,80905.0
Danville,VA,2020-06-30,127816.0
Lima,OH,2020-06-30,117667.0
Cookeville,TN,2020-06-30,169057.0
California-Lexington Park,MD,2020-06-30,305716.0
Gadsden,AL,2020-06-30,98201.0
Cumberland,MD,2020-06-30,96291.0
Longview,WA,2020-06-30,302753.0
Whitewater,WI,2020-06-30,241535.0
Fond du Lac,WI,2020-06-30,150409.0
Ithaca,NY,2020-06-30,228663.0
Ashtabula,OH,2020-06-30,115984.0
Gettysburg,PA,2020-06-30,222500.0
Pine Bluff,AR,2020-06-30,65403.0
Tullahoma,TN,2020-06-30,166534.0
Richmond,KY,2020-06-30,174369.0
Adrian,MI,2020-06-30,165071.0
Twin Falls,ID,2020-06-30,236319.0
Corning,NY,2020-06-30,110655.0
Sebring,FL,2020-06-30,151598.0
Truckee,CA,2020-06-30,476272.0
Paducah,KY,2020-06-30,113965.0
Grand Forks,ND,2020-06-30,214197.0
Shelby,NC,2020-06-30,155637.0
Fairbanks,AK,2020-06-30,181260.0
Ocean City,NJ,2020-06-30,417491.0
Mankato,MN,2020-06-30,219198.0
Rome,GA,2020-06-30,139494.0
Cape Girardeau,MO,2020-06-30,161675.0
Hot Springs,AR,2020-06-30,159206.0
Greenwood,SC,2020-06-30,121511.0
Sunbury,PA,2020-06-30,111171.0
Clarksburg,WV,2020-06-30,108006.0
Victoria,TX,2020-06-30,
Talladega,AL,2020-06-30,110597.0
Dubuque,IA,2020-06-30,188902.0
The Villages,FL,2020-06-30,297961.0
Albertville,AL,2020-06-30,141048.0
Manhattan,KS,2020-06-30,205959.0
Parkersburg,WV,2020-06-30,114022.0
New Philadelphia,OH,2020-06-30,126788.0
Orangeburg,SC,2020-06-30,96657.0
Cheyenne,WY,2020-06-30,311791.0
New Castle,PA,2020-06-30,111929.0
Brainerd,MN,2020-06-30,215323.0
Kalispell,MT,2020-06-30,370024.0
Sevierville,TN,2020-06-30,262671.0
Ames,IA,2020-06-30,197534.0
Bozeman,MT,2020-06-30,428940.0
Moses Lake,WA,2020-06-30,233988.0
Indiana,PA,2020-06-30,129063.0
Elmira,NY,2020-06-30,103199.0
Meadville,PA,2020-06-30,107687.0
Beaver Dam,WI,2020-06-30,174334.0
Pinehurst-Southern Pines,NC,2020-06-30,255094.0
Ukiah,CA,2020-06-30,408127.0
Hermiston-Pendleton,OR,2020-06-30,205269.0
Lufkin,TX,2020-06-30,128440.0
Zanesville,OH,2020-06-30,132159.0
Corvallis,OR,2020-06-30,391406.0
Bloomsburg,PA,2020-06-30,174600.0
Laurel,MS,2020-06-30,107331.0
Russellville,AR,2020-06-30,121521.0
Branson,MO,2020-06-30,191664.0
Watertown,WI,2020-06-30,230932.0
Midland,MI,2020-06-30,156499.0
Opelousas,LA,2020-06-30,113766.0
Pocatello,ID,2020-06-30,217495.0
Kokomo,IN,2020-06-30,122138.0
Grants Pass,OR,2020-06-30,310763.0
Huntsville,TX,2020-06-30,180205.0
Plattsburgh,NY,2020-06-30,150049.0
Grand Island,NE,2020-06-30,165594.0
DuBois,PA,2020-06-30,105291.0
Danville,IL,2020-06-30,68577.0
Manitowoc,WI,2020-06-30,136003.0
Great Falls,MT,2020-06-30,207492.0
Wilson,NC,2020-06-30,124625.0
Cullman,AL,2020-06-30,146601.0
Olean,NY,2020-06-30,87055.0
Auburn,NY,2020-06-30,137473.0
Portsmouth,OH,2020-06-30,86508.0
Athens,TX,2020-06-30,166598.0
Oak Harbor,WA,2020-06-30,433238.0
Chillicothe,OH,2020-06-30,130349.0
Hinesville,GA,2020-06-30,153392.0
Somerset,PA,2020-06-30,120451.0
Warsaw,IN,2020-06-30,193384.0
Stillwater,OK,2020-06-30,158117.0
Quincy,IL,2020-06-30,122666.0
Keene,NH,2020-06-30,219731.0
Sandusky,OH,2020-06-30,149841.0
Searcy,AR,2020-06-30,118080.0
Columbus,IN,2020-06-30,183351.0
Roanoke Rapids,NC,2020-06-30,75164.0
Centralia,WA,2020-06-30,280060.0
Casper,WY,2020-06-30,231844.0
Helena,MT,2020-06-30,293629.0
Findlay,OH,2020-06-30,165813.0
Wisconsin Rapids-Marshfield,WI,2020-06-30,127903.0
Palatka,FL,2020-06-30,139462.0
Seneca,SC,2020-06-30,180915.0
Mount Airy,NC,2020-06-30,134281.0
Glenwood Springs,CO,2020-06-30,566303.0
Key West,FL,2020-06-30,630362.0
Aberdeen,WA,2020-06-30,213873.0
Gallup,NM,2020-06-30,165682.0
Port Angeles,WA,2020-06-30,335544.0
Greenfield Town,MA,2020-06-30,228716.0
Muskogee,OK,2020-06-30,86441.0
Frankfort,KY,2020-06-30,154252.0
Owosso,MI,2020-06-30,127184.0
Mount Pleasant,MI,2020-06-30,144407.0
Statesboro,GA,2020-06-30,157912.0
Marion,IN,2020-06-30,
Stevens Point,WI,2020-06-30,182600.0
Minot,ND,2020-06-30,277316.0
Shawnee,OK,2020-06-30,104795.0
North Wilkesboro,NC,2020-06-30,141160.0
Richmond,IN,2020-06-30,104786.0
Greeneville,TN,2020-06-30,106930.0
Martinsville,VA,2020-06-30,83877.0
Forest City,NC,2020-06-30,143062.0
Lake City,FL,2020-06-30,150579.0
Kapaa,HI,2020-06-30,640978.0
Marquette,MI,2020-06-30,163859.0
LaGrange,GA,2020-06-30,159884.0
Marion,OH,2020-06-30,104636.0
Morehead City,NC,2020-06-30,287947.0
Klamath Falls,OR,2020-06-30,199077.0
Marinette,WI,2020-06-30,111296.0
Roswell,NM,2020-06-30,111116.0
Marshall,TX,2020-06-30,149770.0
Farmington,MO,2020-06-30,123049.0
Charleston,IL,2020-06-30,84695.0
Athens,OH,2020-06-30,141092.0
Hobbs,NM,2020-06-30,174135.0
Clearlake,CA,2020-06-30,252743.0
Nacogdoches,TX,2020-06-30,153614.0
Hutchinson,KS,2020-06-30,104018.0
Faribault,MN,2020-06-30,251425.0
Elizabeth City,NC,2020-06-30,171107.0
Ionia,MI,2020-06-30,164949.0
Alamogordo,NM,2020-06-30,139958.0
Red Bluff,CA,2020-06-30,247809.0
Hudson,NY,2020-06-30,274886.0
Somerset,KY,2020-06-30,144980.0
Coos Bay,OR,2020-06-30,248159.0
Walla Walla,WA,2020-06-30,279508.0
Sayre,PA,2020-06-30,151005.0
