Date,City,State,SizeRank,Avg_Rent,%Change_Rent
2021-06-30,Knoxville,TN,64,1418,2.68
2021-06-30,Greenville,SC,65,1349,2.27
2021-06-30,Ventura,CA,66,2751,1.89
2021-06-30,Allentown,PA,67,1634,2.77
2021-06-30,El Paso,TX,68,1199,-0.91
2021-06-30,Baton Rouge,LA,69,1253,1.46
2021-06-30,Dayton,OH,70,1140,1.79
2021-06-30,Greensboro,NC,73,1208,1.94
2021-06-30,Akron,OH,74,1068,1.33
2021-06-30,North Port-Sarasota-Bradenton,FL,75,1927,4.39
2021-06-30,Little Rock,AR,76,1067,1.62
2021-06-30,Stockton,CA,77,2293,2.23
2021-06-30,Charleston,SC,78,1598,2.5
2021-06-30,Syracuse,NY,79,1246,2.38
2021-06-30,Colorado Springs,CO,80,1687,2.06
2021-06-30,Winston-Salem,NC,81,1427,2.15
2021-06-30,Springfield,MA,83,1450,-0.48
2021-06-30,Fort Myers,FL,84,1674,2.89
2021-06-30,Boise City,ID,85,1663,2.78
2021-06-30,Toledo,OH,86,1157,1.31
2021-06-30,Madison,WI,87,1270,0.32
2021-06-30,Lakeland,FL,88,1542,2.87
2021-06-30,Ogden,UT,89,1514,1.95
2021-06-30,Daytona Beach,FL,90,1560,1.56
2021-06-30,Des Moines,IA,91,1126,0.63
2021-06-30,Jackson,MS,92,1307,1.95
2021-06-30,Youngstown,OH,93,888,2.54
2021-06-30,Augusta,GA,94,1204,2.12
2021-06-30,Scranton,PA,95,1122,1.63
2021-06-30,Harrisburg,PA,96,1258,2.69
2021-06-30,Melbourne,FL,97,1626,2.01
2021-06-30,Chattanooga,TN,98,1308,0.08
2021-06-30,Spokane,WA,99,1478,3.07
2021-06-30,Provo,UT,100,1530,1.59
2021-06-30,Durham,NC,104,1472,2.51
2021-06-30,Port St. Lucie,FL,119,1910,3.24
2021-06-30,Killeen,TX,128,1221,3.21
2021-06-30,Fort Collins,CO,159,1690,1.81
2021-06-30,Boulder,CO,162,2014,1.41
2021-06-30,College Station,TX,192,1226,0.66
2021-06-30,Gainesville,GA,229,1467,2.16
2021-06-30,Sierra Vista,AZ,309,1074,2.78
2021-07-31,New York,NY,1,2708,2.42
2021-07-31,Los Angeles-Long Beach-Anaheim,CA,2,2613,1.83
2021-07-31,Chicago,IL,3,1785,1.08
2021-07-31,Dallas-Fort Worth,TX,4,1607,2.62
2021-07-31,Philadelphia,PA,5,1693,1.26
2021-07-31,Houston,TX,6,1475,2.01
2021-07-31,Washington,DC,7,2086,1.86
2021-07-31,Miami-Fort Lauderdale,FL,8,2293,3.33
2021-07-31,Atlanta,GA,9,1745,3.07
2021-07-31,Boston,MA,10,2579,1.46
2021-07-31,San Francisco,CA,11,3058,1.97
2021-07-31,Detroit,MI,12,1342,1.51
2021-07-31,Riverside,CA,13,2336,2.59
2021-07-31,Phoenix,AZ,14,1739,3.51
2021-07-31,Seattle,WA,15,2074,2.57
2021-07-31,Minneapolis-St Paul,MN,16,1574,0.77
2021-07-31,San Diego,CA,17,2643,2.4
2021-07-31,St. Louis,MO,18,1172,1.47
2021-07-31,Tampa,FL,19,1792,4.0
2021-07-31,Baltimore,MD,20,1683,1.94
2021-07-31,Denver,CO,21,1824,2.36
2021-07-31,Pittsburgh,PA,22,1252,0.48
2021-07-31,Portland,OR,23,1747,1.98
2021-07-31,Charlotte,NC,24,1585,2.26
2021-07-31,Sacramento,CA,25,2136,2.59
2021-07-31,San Antonio,TX,26,1347,2.51
2021-07-31,Orlando,FL,27,1741,3.32
2021-07-31,Cleveland,OH,29,1267,1.28
2021-07-31,Kansas City,MO,30,1242,1.31
2021-07-31,Las Vegas,NV,31,1698,3.73
2021-07-31,Columbus,OH,32,1321,1.93
2021-07-31,Indianapolis,IN,33,1347,1.97
2021-07-31,Austin,TX,35,1693,3.93
2021-07-31,Virginia Beach,VA,36,1512,2.44
2021-07-31,Nashville,TN,37,1638,2.57
2021-07-31,Providence,RI,38,1728,1.77
2021-07-31,Jacksonville,FL,40,1581,3.33
2021-07-31,Memphis,TN,41,1378,1.25
2021-07-31,Oklahoma City,OK,42,1238,1.56
2021-07-31,Louisville-Jefferson County,KY,43,1175,1.12
2021-07-31,Hartford,CT,44,1528,1.26
2021-07-31,New Orleans,LA,46,1336,1.75
2021-07-31,Buffalo,NY,47,1147,1.5
2021-07-31,Raleigh,NC,48,1580,3.13
2021-07-31,Birmingham,AL,49,1233,2.15
2021-07-31,Salt Lake City,UT,50,1491,1.57
2021-07-31,Grand Rapids,MI,52,1365,3.25
2021-07-31,Tucson,AZ,53,1423,1.57
2021-07-31,Urban Honolulu,HI,54,2504,1.91
2021-07-31,Tulsa,OK,55,1196,3.01
2021-07-31,Fresno,CA,56,1899,3.26
2021-07-31,Worcester,MA,57,1654,1.35
2021-07-31,Stamford,CT,58,2483,1.18
2021-07-31,Albuquerque,NM,59,1368,2.93
2021-07-31,Albany,NY,60,1347,1.58
2021-07-31,Omaha,NE,61,1151,1.23
2021-07-31,New Haven,CT,62,1823,2.99
2021-07-31,Bakersfield,CA,63,1535,2.2
2021-07-31,Knoxville,TN,64,1462,3.1
2021-07-31,Greenville,SC,65,1387,2.82
2021-07-31,Ventura,CA,66,2780,1.05
2021-07-31,Allentown,PA,67,1663,1.77
2021-07-31,El Paso,TX,68,1231,2.67
2021-07-31,Baton Rouge,LA,69,1275,1.76
2021-07-31,Dayton,OH,70,1173,2.89
2021-07-31,Greensboro,NC,73,1229,1.74
2021-07-31,Akron,OH,74,1082,1.31
2021-07-31,North Port-Sarasota-Bradenton,FL,75,2010,4.31
2021-07-31,Little Rock,AR,76,1091,2.25
2021-07-31,Stockton,CA,77,2321,1.22
2021-07-31,Charleston,SC,78,1646,3.0
2021-07-31,Syracuse,NY,79,1261,1.2
2021-07-31,Colorado Springs,CO,80,1731,2.61
2021-07-31,Winston-Salem,NC,81,1451,1.68
2021-07-31,Springfield,MA,83,1481,2.14
2021-07-31,Fort Myers,FL,84,1737,3.76
2021-07-31,Boise City,ID,85,1704,2.47
2021-07-31,Toledo,OH,86,1164,0.61
2021-07-31,Madison,WI,87,1287,1.34
2021-07-31,Lakeland,FL,88,1577,2.27
2021-07-31,Ogden,UT,89,1557,2.84
2021-07-31,Daytona Beach,FL,90,1616,3.59
2021-07-31,Des Moines,IA,91,1133,0.62
2021-07-31,Jackson,MS,92,1327,1.53
2021-07-31,Youngstown,OH,93,892,0.45
2021-07-31,Augusta,GA,94,1236,2.66
2021-07-31,Scranton,PA,95,1141,1.69
2021-07-31,Harrisburg,PA,96,1274,1.27
2021-07-31,Melbourne,FL,97,1673,2.89
2021-07-31,Chattanooga,TN,98,1332,1.83
2021-07-31,Spokane,WA,99,1511,2.23
2021-07-31,Provo,UT,100,1571,2.68
2021-07-31,Durham,NC,104,1504,2.17
2021-07-31,Port St. Lucie,FL,119,1951,2.15
2021-07-31,Killeen,TX,128,1255,2.78
2021-07-31,Fort Collins,CO,159,1713,1.36
2021-07-31,Boulder,CO,162,2046,1.59
2021-07-31,College Station,TX,192,1245,1.55
2021-07-31,Gainesville,GA,229,1504,2.52
2021-07-31,Sierra Vista,AZ,309,1084,0.93
2021-08-31,New York,NY,1,2757,1.81
2021-08-31,Los Angeles-Long Beach-Anaheim,CA,2,2671,2.22
2021-08-31,Chicago,IL,3,1804,1.06
2021-08-31,Dallas-Fort Worth,TX,4,1644,2.3
2021-08-31,Philadelphia,PA,5,1724,1.83
2021-08-31,Houston,TX,6,1499,1.63
2021-08-31,Washington,DC,7,2122,1.73
2021-08-31,Miami-Fort Lauderdale,FL,8,2367,3.23
2021-08-31,Atlanta,GA,9,1802,3.27
2021-08-31,Boston,MA,10,2602,0.89
2021-08-31,San Francisco,CA,11,3088,0.98
2021-08-31,Detroit,MI,12,1358,1.19
2021-08-31,Riverside,CA,13,2387,2.18
2021-08-31,Phoenix,AZ,14,1789,2.88
2021-08-31,Seattle,WA,15,2118,2.12
2021-08-31,Minneapolis-St Paul,MN,16,1585,0.7
2021-08-31,San Diego,CA,17,2702,2.23
2021-08-31,St. Louis,MO,18,1181,0.77
2021-08-31,Tampa,FL,19,1862,3.91
2021-08-31,Baltimore,MD,20,1707,1.43
2021-08-31,Denver,CO,21,1859,1.92
2021-08-31,Pittsburgh,PA,22,1269,1.36
2021-08-31,Portland,OR,23,1775,1.6
2021-08-31,Charlotte,NC,24,1625,2.52
2021-08-31,Sacramento,CA,25,2160,1.12
2021-08-31,San Antonio,TX,26,1384,2.75
2021-08-31,Orlando,FL,27,1795,3.1
2021-08-31,Cleveland,OH,29,1277,0.79
2021-08-31,Kansas City,MO,30,1248,0.48
2021-08-31,Las Vegas,NV,31,1754,3.3
2021-08-31,Columbus,OH,32,1339,1.36
2021-08-31,Indianapolis,IN,33,1369,1.63
2021-08-31,Austin,TX,35,1745,3.07
2021-08-31,Virginia Beach,VA,36,1536,1.59
2021-08-31,Nashville,TN,37,1687,2.99
2021-08-31,Providence,RI,38,1742,0.81
2021-08-31,Jacksonville,FL,40,1625,2.78
2021-08-31,Memphis,TN,41,1404,1.89
2021-08-31,Oklahoma City,OK,42,1256,1.45
2021-08-31,Louisville-Jefferson County,KY,43,1180,0.43
2021-08-31,Hartford,CT,44,1538,0.65
2021-08-31,New Orleans,LA,46,1362,1.95
2021-08-31,Buffalo,NY,47,1158,0.96
2021-08-31,Raleigh,NC,48,1617,2.34
2021-08-31,Birmingham,AL,49,1247,1.14
2021-08-31,Salt Lake City,UT,50,1510,1.27
2021-08-31,Grand Rapids,MI,52,1380,1.1
2021-08-31,Tucson,AZ,53,1471,3.37
2021-08-31,Urban Honolulu,HI,54,2532,1.12
2021-08-31,Tulsa,OK,55,1215,1.59
2021-08-31,Fresno,CA,56,1936,1.95
2021-08-31,Worcester,MA,57,1675,1.27
2021-08-31,Stamford,CT,58,2502,0.77
2021-08-31,Albuquerque,NM,59,1417,3.58
2021-08-31,Albany,NY,60,1345,-0.15
2021-08-31,Omaha,NE,61,1156,0.43
2021-08-31,New Haven,CT,62,1818,-0.27
2021-08-31,Bakersfield,CA,63,1542,0.46
2021-08-31,Knoxville,TN,64,1498,2.46
2021-08-31,Greenville,SC,65,1406,1.37
2021-08-31,Ventura,CA,66,2807,0.97
2021-08-31,Allentown,PA,67,1679,0.96
2021-08-31,El Paso,TX,68,1257,2.11
2021-08-31,Baton Rouge,LA,69,1290,1.18
2021-08-31,Dayton,OH,70,1187,1.19
2021-08-31,Greensboro,NC,73,1249,1.63
2021-08-31,Akron,OH,74,1093,1.02
2021-08-31,North Port-Sarasota-Bradenton,FL,75,2102,4.58
2021-08-31,Little Rock,AR,76,1115,2.2
2021-08-31,Stockton,CA,77,2338,0.73
2021-08-31,Charleston,SC,78,1698,3.16
2021-08-31,Syracuse,NY,79,1270,0.71
2021-08-31,Colorado Springs,CO,80,1754,1.33
2021-08-31,Winston-Salem,NC,81,1472,1.45
2021-08-31,Springfield,MA,83,1473,-0.54
2021-08-31,Fort Myers,FL,84,1827,5.18
2021-08-31,Boise City,ID,85,1727,1.35
2021-08-31,Toledo,OH,86,1189,2.15
2021-08-31,Madison,WI,87,1286,-0.08
2021-08-31,Lakeland,FL,88,1614,2.35
2021-08-31,Ogden,UT,89,1554,-0.19
2021-08-31,Daytona Beach,FL,90,1627,0.68
2021-08-31,Des Moines,IA,91,1142,0.79
2021-08-31,Jackson,MS,92,1322,-0.38
2021-08-31,Youngstown,OH,93,939,5.27
2021-08-31,Augusta,GA,94,1250,1.13
2021-08-31,Scranton,PA,95,1154,1.14
2021-08-31,Harrisburg,PA,96,1295,1.65
2021-08-31,Melbourne,FL,97,1726,3.17
2021-08-31,Chattanooga,TN,98,1364,2.4
2021-08-31,Spokane,WA,99,1524,0.86
2021-08-31,Provo,UT,100,1590,1.21
2021-08-31,Durham,NC,104,1529,1.66
2021-08-31,Port St. Lucie,FL,119,1990,2.0
2021-08-31,Killeen,TX,128,1287,2.55
2021-08-31,Fort Collins,CO,159,1730,0.99
2021-08-31,Boulder,CO,162,2073,1.32
2021-08-31,College Station,TX,192,1261,1.29
2021-08-31,Gainesville,GA,229,1550,3.06
2021-08-31,Sierra Vista,AZ,309,1058,-2.4
2021-09-30,New York,NY,1,2799,1.52
2021-09-30,Los Angeles-Long Beach-Anaheim,CA,2,2708,1.39
2021-09-30,Chicago,IL,3,1809,0.28
2021-09-30,Dallas-Fort Worth,TX,4,1667,1.4
2021-09-30,Philadelphia,PA,5,1736,0.7
2021-09-30,Houston,TX,6,1504,0.33
2021-09-30,Washington,DC,7,2139,0.8
2021-09-30,Miami-Fort Lauderdale,FL,8,2421,2.28
2021-09-30,Atlanta,GA,9,1836,1.89
2021-09-30,Boston,MA,10,2631,1.11
2021-09-30,San Francisco,CA,11,3099,0.36
2021-09-30,Detroit,MI,12,1362,0.29
2021-09-30,Riverside,CA,13,2419,1.34
2021-09-30,Phoenix,AZ,14,1820,1.73
2021-09-30,Seattle,WA,15,2149,1.46
2021-09-30,Minneapolis-St Paul,MN,16,1596,0.69
2021-09-30,San Diego,CA,17,2745,1.59
2021-09-30,St. Louis,MO,18,1196,1.27
2021-09-30,Tampa,FL,19,1907,2.42
2021-09-30,Baltimore,MD,20,1720,0.76
2021-09-30,Denver,CO,21,1874,0.81
2021-09-30,Pittsburgh,PA,22,1283,1.1
2021-09-30,Portland,OR,23,1795,1.13
2021-09-30,Charlotte,NC,24,1654,1.78
2021-09-30,Sacramento,CA,25,2174,0.65
2021-09-30,San Antonio,TX,26,1406,1.59
2021-09-30,Orlando,FL,27,1832,2.06
2021-09-30,Cleveland,OH,29,1290,1.02
2021-09-30,Kansas City,MO,30,1241,-0.56
2021-09-30,Las Vegas,NV,31,1784,1.71
2021-09-30,Columbus,OH,32,1342,0.22
2021-09-30,Indianapolis,IN,33,1385,1.17
2021-09-30,Austin,TX,35,1769,1.38
2021-09-30,Virginia Beach,VA,36,1564,1.82
2021-09-30,Nashville,TN,37,1708,1.24
2021-09-30,Providence,RI,38,1741,-0.06
2021-09-30,Jacksonville,FL,40,1663,2.34
2021-09-30,Memphis,TN,41,1413,0.64
2021-09-30,Oklahoma City,OK,42,1261,0.4
2021-09-30,Louisville-Jefferson County,KY,43,1193,1.1
2021-09-30,Hartford,CT,44,1560,1.43
2021-09-30,New Orleans,LA,46,1404,3.08
2021-09-30,Buffalo,NY,47,1164,0.52
2021-09-30,Raleigh,NC,48,1636,1.18
2021-09-30,Birmingham,AL,49,1253,0.48
2021-09-30,Salt Lake City,UT,50,1525,0.99
2021-09-30,Grand Rapids,MI,52,1372,-0.58
2021-09-30,Tucson,AZ,53,1490,1.29
2021-09-30,Urban Honolulu,HI,54,2550,0.71
2021-09-30,Tulsa,OK,55,1226,0.91
2021-09-30,Fresno,CA,56,1933,-0.15
2021-09-30,Worcester,MA,57,1685,0.6
2021-09-30,Stamford,CT,58,2505,0.12
2021-09-30,Albuquerque,NM,59,1427,0.71
2021-09-30,Albany,NY,60,1358,0.97
2021-09-30,Omaha,NE,61,1159,0.26
2021-09-30,New Haven,CT,62,1820,0.11
2021-09-30,Bakersfield,CA,63,1595,3.44
2021-09-30,Knoxville,TN,64,1528,2.0
2021-09-30,Greenville,SC,65,1408,0.14
2021-09-30,Ventura,CA,66,2879,2.57
2021-09-30,Allentown,PA,67,1687,0.48
2021-09-30,El Paso,TX,68,1265,0.64
2021-09-30,Baton Rouge,LA,69,1318,2.17
2021-09-30,Dayton,OH,70,1211,2.02
2021-09-30,Greensboro,NC,73,1264,1.2
2021-09-30,Akron,OH,74,1088,-0.46
2021-09-30,North Port-Sarasota-Bradenton,FL,75,2159,2.71
2021-09-30,Little Rock,AR,76,1123,0.72
2021-09-30,Stockton,CA,77,2355,0.73
2021-09-30,Charleston,SC,78,1710,0.71
2021-09-30,Syracuse,NY,79,1346,5.98
2021-09-30,Colorado Springs,CO,80,1757,0.17
2021-09-30,Winston-Salem,NC,81,1484,0.82
2021-09-30,Springfield,MA,83,1465,-0.54
2021-09-30,Fort Myers,FL,84,1891,3.5
2021-09-30,Boise City,ID,85,1724,-0.17
2021-09-30,Toledo,OH,86,1188,-0.08
2021-09-30,Madison,WI,87,1297,0.86
2021-09-30,Lakeland,FL,88,1666,3.22
2021-09-30,Ogden,UT,89,1571,1.09
2021-09-30,Daytona Beach,FL,90,1665,2.34
2021-09-30,Des Moines,IA,91,1154,1.05
2021-09-30,Jackson,MS,92,1316,-0.45
2021-09-30,Youngstown,OH,93,911,-2.98
2021-09-30,Augusta,GA,94,1255,0.4
2021-09-30,Scranton,PA,95,1180,2.25
2021-09-30,Harrisburg,PA,96,1320,1.93
2021-09-30,Melbourne,FL,97,1767,2.38
2021-09-30,Chattanooga,TN,98,1375,0.81
2021-09-30,Spokane,WA,99,1516,-0.52
2021-09-30,Provo,UT,100,1605,0.94
2021-09-30,Durham,NC,104,1554,1.64
2021-09-30,Port St. Lucie,FL,119,2037,2.36
2021-09-30,Killeen,TX,128,1298,0.85
2021-09-30,Fort Collins,CO,159,1732,0.12
2021-09-30,Boulder,CO,162,2067,-0.29
2021-09-30,College Station,TX,192,1237,-1.9
2021-09-30,Gainesville,GA,229,1533,-1.1
2021-09-30,Sierra Vista,AZ,309,1118,5.67
2021-10-31,New York,NY,1,2826,0.96
2021-10-31,Los Angeles-Long Beach-Anaheim,CA,2,2735,1.0
2021-10-31,Chicago,IL,3,1813,0.22
2021-10-31,Dallas-Fort Worth,TX,4,1681,0.84
2021-10-31,Philadelphia,PA,5,1751,0.86
2021-10-31,Houston,TX,6,1518,0.93
2021-10-31,Washington,DC,7,2155,0.75
2021-10-31,Miami-Fort Lauderdale,FL,8,2472,2.11
2021-10-31,Atlanta,GA,9,1859,1.25
2021-10-31,Boston,MA,10,2653,0.84
2021-10-31,San Francisco,CA,11,3110,0.35
2021-10-31,Detroit,MI,12,1374,0.88
2021-10-31,Riverside,CA,13,2424,0.21
2021-10-31,Phoenix,AZ,14,1846,1.43
2021-10-31,Seattle,WA,15,2159,0.47
2021-10-31,Minneapolis-St Paul,MN,16,1596,0.0
2021-10-31,San Diego,CA,17,2782,1.35
2021-10-31,St. Louis,MO,18,1200,0.33
2021-10-31,Tampa,FL,19,1940,1.73
2021-10-31,Baltimore,MD,20,1710,-0.58
2021-10-31,Denver,CO,21,1879,0.27
2021-10-31,Pittsburgh,PA,22,1285,0.16
2021-10-31,Portland,OR,23,1800,0.28
2021-10-31,Charlotte,NC,24,1671,1.03
2021-10-31,Sacramento,CA,25,2187,0.6
2021-10-31,San Antonio,TX,26,1412,0.43
2021-10-31,Orlando,FL,27,1868,1.97
2021-10-31,Cleveland,OH,29,1290,0.0
2021-10-31,Kansas City,MO,30,1257,1.29
2021-10-31,Las Vegas,NV,31,1803,1.07
2021-10-31,Columbus,OH,32,1355,0.97
2021-10-31,Indianapolis,IN,33,1390,0.36
2021-10-31,Austin,TX,35,1785,0.9
2021-10-31,Virginia Beach,VA,36,1577,0.83
2021-10-31,Nashville,TN,37,1727,1.11
2021-10-31,Providence,RI,38,1746,0.29
2021-10-31,Jacksonville,FL,40,1676,0.78
2021-10-31,Memphis,TN,41,1435,1.56
2021-10-31,Oklahoma City,OK,42,1265,0.32
2021-10-31,Louisville-Jefferson County,KY,43,1193,0.0
2021-10-31,Hartford,CT,44,1545,-0.96
2021-10-31,New Orleans,LA,46,1408,0.28
2021-10-31,Buffalo,NY,47,1170,0.52
2021-10-31,Raleigh,NC,48,1650,0.86
2021-10-31,Birmingham,AL,49,1265,0.96
2021-10-31,Salt Lake City,UT,50,1555,1.97
2021-10-31,Grand Rapids,MI,52,1346,-1.9
2021-10-31,Tucson,AZ,53,1519,1.95
2021-10-31,Urban Honolulu,HI,54,2572,0.86
2021-10-31,Tulsa,OK,55,1197,-2.37
2021-10-31,Fresno,CA,56,1921,-0.62
2021-10-31,Worcester,MA,57,1698,0.77
2021-10-31,Stamford,CT,58,2495,-0.4
2021-10-31,Albuquerque,NM,59,1425,-0.14
2021-10-31,Albany,NY,60,1360,0.15
2021-10-31,Omaha,NE,61,1166,0.6
2021-10-31,New Haven,CT,62,1843,1.26
2021-10-31,Bakersfield,CA,63,1591,-0.25
2021-10-31,Knoxville,TN,64,1533,0.33
2021-10-31,Greenville,SC,65,1429,1.49
2021-10-31,Ventura,CA,66,2899,0.69
2021-10-31,Allentown,PA,67,1703,0.95
2021-10-31,El Paso,TX,68,1278,1.03
2021-10-31,Baton Rouge,LA,69,1323,0.38
2021-10-31,Dayton,OH,70,1217,0.5
2021-10-31,Greensboro,NC,73,1296,2.53
2021-10-31,Akron,OH,74,1085,-0.28
2021-10-31,North Port-Sarasota-Bradenton,FL,75,2212,2.45
2021-10-31,Little Rock,AR,76,1118,-0.45
2021-10-31,Stockton,CA,77,2353,-0.08
2021-10-31,Charleston,SC,78,1726,0.94
2021-10-31,Syracuse,NY,79,1352,0.45
2021-10-31,Colorado Springs,CO,80,1757,0.0
2021-10-31,Winston-Salem,NC,81,1496,0.81
2021-10-31,Springfield,MA,83,1480,1.02
2021-10-31,Fort Myers,FL,84,1930,2.06
2021-10-31,Boise City,ID,85,1700,-1.39
2021-10-31,Toledo,OH,86,1182,-0.51
2021-10-31,Madison,WI,87,1310,1.0
2021-10-31,Lakeland,FL,88,1673,0.42
2021-10-31,Ogden,UT,89,1595,1.53
2021-10-31,Daytona Beach,FL,90,1684,1.14
2021-10-31,Des Moines,IA,91,1159,0.43
2021-10-31,Jackson,MS,92,1323,0.53
2021-10-31,Youngstown,OH,93,920,0.99
2021-10-31,Augusta,GA,94,1271,1.27
2021-10-31,Scranton,PA,95,1177,-0.25
2021-10-31,Harrisburg,PA,96,1279,-3.11
2021-10-31,Melbourne,FL,97,1775,0.45
2021-10-31,Chattanooga,TN,98,1390,1.09
2021-10-31,Spokane,WA,99,1512,-0.26
2021-10-31,Provo,UT,100,1668,3.93
2021-10-31,Durham,NC,104,1573,1.22
2021-10-31,Port St. Lucie,FL,119,2129,4.52
2021-10-31,Killeen,TX,128,1331,2.54
2021-10-31,Fort Collins,CO,159,1757,1.44
2021-10-31,Boulder,CO,162,2073,0.29
2021-10-31,College Station,TX,192,1256,1.54
2021-10-31,Gainesville,GA,229,1532,-0.07
2021-10-31,Sierra Vista,AZ,309,1175,5.1
2021-11-30,New York,NY,1,2852,0.92
2021-11-30,Los Angeles-Long Beach-Anaheim,CA,2,2759,0.88
2021-11-30,Chicago,IL,3,1818,0.28
2021-11-30,Dallas-Fort Worth,TX,4,1700,1.13
2021-11-30,Philadelphia,PA,5,1766,0.86
2021-11-30,Houston,TX,6,1526,0.53
2021-11-30,Washington,DC,7,2163,0.37
2021-11-30,Miami-Fort Lauderdale,FL,8,2540,2.75
2021-11-30,Atlanta,GA,9,1869,0.54
2021-11-30,Boston,MA,10,2680,1.02
2021-11-30,San Francisco,CA,11,3107,-0.1
2021-11-30,Detroit,MI,12,1381,0.51
2021-11-30,Riverside,CA,13,2431,0.29
2021-11-30,Phoenix,AZ,14,1872,1.41
2021-11-30,Seattle,WA,15,2165,0.28
2021-11-30,Minneapolis-St Paul,MN,16,1591,-0.31
2021-11-30,San Diego,CA,17,2810,1.01
2021-11-30,St. Louis,MO,18,1211,0.92
2021-11-30,Tampa,FL,19,1966,1.34
2021-11-30,Baltimore,MD,20,1728,1.05
2021-11-30,Denver,CO,21,1883,0.21
2021-11-30,Pittsburgh,PA,22,1296,0.86
2021-11-30,Portland,OR,23,1806,0.33
2021-11-30,Charlotte,NC,24,1688,1.02
2021-11-30,Sacramento,CA,25,2201,0.64
2021-11-30,San Antonio,TX,26,1417,0.35
2021-11-30,Orlando,FL,27,1899,1.66
2021-11-30,Cleveland,OH,29,1297,0.54
2021-11-30,Kansas City,MO,30,1268,0.88
2021-11-30,Las Vegas,NV,31,1812,0.5
2021-11-30,Columbus,OH,32,1366,0.81
2021-11-30,Indianapolis,IN,33,1391,0.07
2021-11-30,Austin,TX,35,1786,0.06
2021-11-30,Virginia Beach,VA,36,1571,-0.38
2021-11-30,Nashville,TN,37,1743,0.93
2021-11-30,Providence,RI,38,1756,0.57
2021-11-30,Jacksonville,FL,40,1697,1.25
2021-11-30,Memphis,TN,41,1439,0.28
2021-11-30,Oklahoma City,OK,42,1270,0.4
2021-11-30,Louisville-Jefferson County,KY,43,1207,1.17
2021-11-30,Hartford,CT,44,1574,1.88
2021-11-30,New Orleans,LA,46,1450,2.98
2021-11-30,Buffalo,NY,47,1159,-0.94
2021-11-30,Raleigh,NC,48,1659,0.55
2021-11-30,Birmingham,AL,49,1285,1.58
2021-11-30,Salt Lake City,UT,50,1568,0.84
2021-11-30,Grand Rapids,MI,52,1377,2.3
2021-11-30,Tucson,AZ,53,1530,0.72
2021-11-30,Urban Honolulu,HI,54,2560,-0.47
2021-11-30,Tulsa,OK,55,1268,5.93
2021-11-30,Fresno,CA,56,1944,1.2
2021-11-30,Worcester,MA,57,1736,2.24
2021-11-30,Stamford,CT,58,2522,1.08
2021-11-30,Albuquerque,NM,59,1436,0.77
2021-11-30,Albany,NY,60,1366,0.44
2021-11-30,Omaha,NE,61,1171,0.43
2021-11-30,New Haven,CT,62,1878,1.9
2021-11-30,Bakersfield,CA,63,1632,2.58
2021-11-30,Knoxville,TN,64,1533,0.0
2021-11-30,Greenville,SC,65,1437,0.56
2021-11-30,Ventura,CA,66,2905,0.21
2021-11-30,Allentown,PA,67,1718,0.88
2021-11-30,El Paso,TX,68,1276,-0.16
2021-11-30,Baton Rouge,LA,69,1314,-0.68
2021-11-30,Dayton,OH,70,1219,0.16
2021-11-30,Greensboro,NC,73,1320,1.85
2021-11-30,Akron,OH,74,1110,2.3
2021-11-30,North Port-Sarasota-Bradenton,FL,75,2282,3.16
2021-11-30,Little Rock,AR,76,1129,0.98
2021-11-30,Stockton,CA,77,2319,-1.44
2021-11-30,Charleston,SC,78,1749,1.33
2021-11-30,Syracuse,NY,79,1313,-2.88
2021-11-30,Colorado Springs,CO,80,1765,0.46
2021-11-30,Winston-Salem,NC,81,1517,1.4
2021-11-30,Springfield,MA,83,1509,1.96
2021-11-30,Fort Myers,FL,84,1984,2.8
2021-11-30,Boise City,ID,85,1711,0.65
2021-11-30,Toledo,OH,86,1181,-0.08
2021-11-30,Madison,WI,87,1308,-0.15
2021-11-30,Lakeland,FL,88,1700,1.61
2021-11-30,Ogden,UT,89,1598,0.19
2021-11-30,Daytona Beach,FL,90,1719,2.08
2021-11-30,Des Moines,IA,91,1156,-0.26
2021-11-30,Jackson,MS,92,1332,0.68
2021-11-30,Youngstown,OH,93,931,1.2
2021-11-30,Augusta,GA,94,1280,0.71
2021-11-30,Scranton,PA,95,1184,0.59
2021-11-30,Harrisburg,PA,96,1304,1.95
2021-11-30,Melbourne,FL,97,1809,1.92
2021-11-30,Chattanooga,TN,98,1371,-1.37
2021-11-30,Spokane,WA,99,1507,-0.33
2021-11-30,Provo,UT,100,1659,-0.54
2021-11-30,Durham,NC,104,1580,0.45
2021-11-30,Port St. Lucie,FL,119,2228,4.65
2021-11-30,Killeen,TX,128,1339,0.6
2021-11-30,Fort Collins,CO,159,1757,0.0
2021-11-30,Boulder,CO,162,2080,0.34
2021-11-30,College Station,TX,192,1296,3.18
2021-11-30,Gainesville,GA,229,1561,1.89
2021-11-30,Sierra Vista,AZ,309,1169,-0.51
2021-12-31,New York,NY,1,2884,1.12
2021-12-31,Los Angeles-Long Beach-Anaheim,CA,2,2781,0.8
2021-12-31,Chicago,IL,3,1832,0.77
2021-12-31,Dallas-Fort Worth,TX,4,1710,0.59
2021-12-31,Philadelphia,PA,5,1788,1.25
2021-12-31,Houston,TX,6,1536,0.66
2021-12-31,Washington,DC,7,2168,0.23
2021-12-31,Miami-Fort Lauderdale,FL,8,2610,2.76
2021-12-31,Atlanta,GA,9,1869,0.0
