Date,City,State,SizeRank,HVI,%Change_HVI
2014-03-31,Minneapolis-St Paul,MN,16,223337.0,1.35
2014-03-31,San Diego,CA,17,466444.0,0.2
2014-03-31,St. Louis,MO,18,146309.0,0.06
2014-03-31,Tampa,FL,19,147533.0,0.61
2014-03-31,Baltimore,MD,20,272803.0,0.09
2014-03-31,Denver,CO,21,283603.0,0.51
2014-03-31,Pittsburgh,PA,22,130428.0,0.54
2014-03-31,Portland,OR,23,285234.0,0.43
2014-03-31,Charlotte,NC,24,168616.0,0.62
2014-03-31,Sacramento,CA,25,315215.0,0.47
2014-03-31,San Antonio,TX,26,173543.0,0.58
2014-03-31,Orlando,FL,27,175428.0,0.9
2014-03-31,Cincinnati,OH,28,141863.0,-0.12
2014-03-31,Cleveland,OH,29,122993.0,-0.27
2014-03-31,Kansas City,MO,30,148518.0,0.13
2014-03-31,Las Vegas,NV,31,192547.0,0.71
2014-03-31,Columbus,OH,32,151499.0,0.38
2014-03-31,Indianapolis,IN,33,139403.0,0.95
2014-03-31,San Jose,CA,34,840378.0,0.92
2014-03-31,Austin,TX,35,240488.0,0.81
2014-03-31,Virginia Beach,VA,36,221098.0,0.11
2014-03-31,Nashville,TN,37,187488.0,0.47
2014-03-31,Providence,RI,38,253028.0,0.64
2014-03-31,Milwaukee,WI,39,157625.0,0.79
2014-03-31,Jacksonville,FL,40,168745.0,0.54
2014-03-31,Memphis,TN,41,119297.0,-0.41
2014-03-31,Oklahoma City,OK,42,135362.0,0.29
2014-03-31,Louisville-Jefferson County,KY,43,139762.0,0.03
2014-03-31,Hartford,CT,44,230297.0,0.13
2014-03-31,Richmond,VA,45,202396.0,0.26
2014-03-31,New Orleans,LA,46,180247.0,0.46
2014-03-31,Buffalo,NY,47,135086.0,0.26
2014-03-31,Raleigh,NC,48,215888.0,0.53
2014-03-31,Birmingham,AL,49,141534.0,-0.01
2014-03-31,Salt Lake City,UT,50,258734.0,0.55
2014-03-31,Grand Rapids,MI,52,144635.0,0.71
2014-03-31,Tucson,AZ,53,169448.0,0.22
2014-03-31,Urban Honolulu,HI,54,595869.0,0.44
2014-03-31,Tulsa,OK,55,126727.0,0.25
2014-03-31,Fresno,CA,56,200233.0,1.16
2014-03-31,Worcester,MA,57,238264.0,0.77
2014-03-31,Stamford,CT,58,408245.0,0.32
2014-03-31,Albuquerque,NM,59,179581.0,0.1
2014-03-31,Albany,NY,60,182793.0,-0.08
2014-03-31,Omaha,NE,61,153340.0,0.8
2014-03-31,New Haven,CT,62,218266.0,-0.49
2014-03-31,Bakersfield,CA,63,185295.0,0.62
2014-03-31,Knoxville,TN,64,150433.0,0.37
2014-03-31,Greenville,SC,65,153818.0,0.29
2014-03-31,Ventura,CA,66,510056.0,0.57
2014-03-31,Allentown,PA,67,184593.0,0.09
2014-03-31,El Paso,TX,68,125000.0,0.35
2014-03-31,Baton Rouge,LA,69,171276.0,-0.05
2014-03-31,Dayton,OH,70,105000.0,1.92
2014-03-31,McAllen,TX,71,93100.0,0.04
2014-03-31,Columbia,SC,72,136725.0,0.02
2014-03-31,Greensboro,NC,73,124403.0,-0.16
2014-03-31,Akron,OH,74,122757.0,-0.41
2014-03-31,North Port-Sarasota-Bradenton,FL,75,212530.0,0.69
2014-03-31,Little Rock,AR,76,137703.0,0.24
2014-03-31,Stockton,CA,77,255816.0,1.73
2014-03-31,Charleston,SC,78,211250.0,0.48
2014-03-31,Syracuse,NY,79,127661.0,0.57
2014-03-31,Colorado Springs,CO,80,220160.0,0.12
2014-03-31,Winston-Salem,NC,81,126668.0,0.13
2014-03-31,Wichita,KS,82,118037.0,0.1
2014-03-31,Springfield,MA,83,203340.0,0.3
2014-03-31,Fort Myers,FL,84,181340.0,0.32
2014-03-31,Boise City,ID,85,189887.0,0.34
2014-03-31,Madison,WI,87,216287.0,0.04
2014-03-31,Lakeland,FL,88,127589.0,0.8
2014-03-31,Ogden,UT,89,212635.0,0.39
2014-03-31,Daytona Beach,FL,90,152263.0,0.74
2014-03-31,Des Moines,IA,91,164841.0,0.62
2014-03-31,Jackson,MS,92,117436.0,-0.28
2014-03-31,Youngstown,OH,93,80953.0,-0.53
2014-03-31,Augusta,GA,94,125939.0,0.03
2014-03-31,Scranton,PA,95,107358.0,-0.18
2014-03-31,Harrisburg,PA,96,167752.0,0.09
2014-03-31,Melbourne,FL,97,144840.0,0.74
2014-03-31,Spokane,WA,99,172149.0,0.46
2014-03-31,Provo,UT,100,253489.0,0.4
2014-03-31,Modesto,CA,102,222143.0,1.09
2014-03-31,Portland,ME,103,245196.0,0.04
2014-03-31,Durham,NC,104,203737.0,0.27
2014-03-31,Santa Rosa,CA,105,489517.0,1.77
2014-03-31,Lexington,KY,106,154259.0,-0.09
2014-03-31,Lafayette,LA,107,141328.0,0.13
2014-03-31,Lansing,MI,108,122991.0,0.96
2014-03-31,Fayetteville,AR,109,148717.0,0.79
2014-03-31,Pensacola,FL,110,140877.0,0.05
2014-03-31,Visalia,CA,111,168817.0,0.64
2014-03-31,Shreveport,LA,112,115807.0,0.63
2014-03-31,Springfield,MO,113,124387.0,0.66
2014-03-31,York,PA,114,163974.0,0.03
2014-03-31,Corpus Christi,TX,115,133843.0,0.3
2014-03-31,Flint,MI,116,81291.0,1.84
2014-03-31,Reno,NV,117,239693.0,0.75
2014-03-31,Asheville,NC,118,195684.0,0.42
2014-03-31,Santa Maria-Santa Barbara,CA,120,539058.0,1.13
2014-03-31,Huntsville,AL,121,160217.0,0.09
2014-03-31,Fort Wayne,IN,122,111452.0,0.02
2014-03-31,Salinas,CA,123,443653.0,0.69
2014-03-31,Vallejo,CA,124,312488.0,1.0
2014-03-31,Mobile,AL,125,105058.0,-0.11
2014-03-31,Reading,PA,126,156473.0,-0.07
2014-03-31,Brownsville,TX,127,94280.0,-0.17
2014-03-31,Killeen,TX,128,127545.0,0.3
2014-03-31,Canton,OH,129,106838.0,-0.15
2014-03-31,Beaumont,TX,130,106674.0,0.52
2014-03-31,Manchester,NH,131,233506.0,-0.42
2014-03-31,Salem,OR,132,193027.0,0.8
2014-03-31,Davenport,IL,134,116891.0,0.72
2014-03-31,Peoria,IL,135,114944.0,-0.02
2014-03-31,Myrtle Beach,SC,136,175490.0,0.46
2014-03-31,Montgomery,AL,137,125740.0,-0.14
2014-03-31,Salisbury,DE,138,233353.0,-0.29
2014-03-31,Gulfport,MS,139,117023.0,0.04
2014-03-31,Tallahassee,FL,140,141873.0,0.36
2014-03-31,Trenton,NJ,141,236233.0,0.07
2014-03-31,Fayetteville,NC,142,124356.0,0.09
2014-03-31,Huntington,WV,144,86567.0,0.16
2014-03-31,Eugene,OR,145,221677.0,0.58
2014-03-31,Savannah,GA,147,160118.0,0.73
2014-03-31,Ann Arbor,MI,148,224164.0,1.2
2014-03-31,Ocala,FL,149,108701.0,0.39
2014-03-31,Kalamazoo,MI,150,131107.0,0.92
2014-03-31,Naples,FL,151,281133.0,0.5
2014-03-31,South Bend,IN,152,102056.0,0.03
2014-03-31,Spartanburg,SC,153,118552.0,-0.03
2014-03-31,Evansville,IN,154,114114.0,0.03
2014-03-31,Kingsport,TN,155,109641.0,0.29
2014-03-31,Roanoke,VA,156,154981.0,0.26
2014-03-31,Green Bay,WI,157,139883.0,0.81
2014-03-31,Lincoln,NE,158,154015.0,-0.43
2014-03-31,Fort Collins,CO,159,275829.0,0.69
2014-03-31,Utica,NY,160,110508.0,-0.05
2014-03-31,Columbus,GA,161,110687.0,0.02
2014-03-31,Boulder,CO,162,379032.0,0.88
2014-03-31,Fort Smith,AR,165,92701.0,0.18
2014-03-31,Duluth,MN,166,137176.0,0.32
2014-03-31,Atlantic City,NJ,167,200926.0,0.58
2014-03-31,New London,CT,168,228084.0,-0.35
2014-03-31,San Luis Obispo,CA,169,499887.0,0.83
2014-03-31,Gainesville,FL,170,148236.0,0.87
2014-03-31,Santa Cruz,CA,171,660148.0,0.4
2014-03-31,Clarksville,TN,172,147672.0,0.27
2014-03-31,Cedar Rapids,IA,173,140541.0,0.27
2014-03-31,Merced,CA,174,182085.0,1.06
2014-03-31,Wilmington,NC,175,206276.0,0.05
2014-03-31,Kennewick,WA,176,186558.0,0.32
2014-03-31,Greeley,CO,177,236508.0,0.92
2014-03-31,Olympia,WA,179,230882.0,0.44
2014-03-31,Amarillo,TX,180,122761.0,0.26
2014-03-31,Binghamton,NY,181,109752.0,-0.13
2014-03-31,Hagerstown,MD,182,170664.0,0.11
2014-03-31,Bremerton,WA,183,249483.0,0.05
2014-03-31,Lynchburg,VA,185,151734.0,0.31
2014-03-31,Yakima,WA,186,155628.0,0.66
2014-03-31,Crestview-Fort Walton Beach-Destin,FL,187,219915.0,0.06
2014-03-31,Topeka,KS,188,111089.0,0.34
2014-03-31,Macon-Bibb County,GA,189,84849.0,0.52
2014-03-31,Champaign-Urbana,IL,190,132999.0,-0.35
2014-03-31,Tuscaloosa,AL,191,142009.0,0.15
2014-03-31,Sioux Falls,SD,193,172515.0,0.14
2014-03-31,Appleton,WI,195,145115.0,-0.03
2014-03-31,Chico,CA,196,234280.0,0.37
2014-03-31,Charlottesville,VA,197,267241.0,0.18
2014-03-31,Claremont,NH,198,185557.0,0.28
2014-03-31,Barnstable Town,MA,199,372476.0,0.43
2014-03-31,Burlington,VT,201,262506.0,0.1
2014-03-31,Prescott,AZ,202,226953.0,1.22
2014-03-31,Las Cruces,NM,205,173623.0,0.61
2014-03-31,Rochester,MN,208,172231.0,0.57
2014-03-31,Florence,SC,209,105987.0,0.56
2014-03-31,Medford,OR,210,233353.0,0.73
2014-03-31,Lafayette-West Lafayette,IN,211,128398.0,0.36
2014-03-31,Bellingham,WA,212,275092.0,0.59
2014-03-31,Lake Havasu City,AZ,213,164199.0,0.89
2014-03-31,Saginaw,MI,214,80346.0,0.04
2014-03-31,Elkhart,IN,217,120874.0,-0.04
2014-03-31,Yuma,AZ,218,131374.0,0.53
2014-03-31,Racine,WI,219,115562.0,0.54
2014-03-31,Athens,GA,220,148545.0,0.79
2014-03-31,Torrington,CT,221,234342.0,0.85
2014-03-31,St. Cloud,MN,222,174313.0,1.07
2014-03-31,Hilton Head Island,SC,223,266146.0,0.55
2014-03-31,Bloomington,IL,224,152070.0,-0.12
2014-03-31,Panama City,FL,226,175476.0,0.24
2014-03-31,Kingston,NY,227,201132.0,0.17
2014-03-31,Daphne,AL,228,166502.0,0.37
2014-03-31,Gainesville,GA,229,172088.0,1.46
2014-03-31,Jacksonville,NC,232,150408.0,-0.12
2014-03-31,Redding,CA,233,176332.0,3.64
2014-03-31,Monroe,LA,234,118380.0,0.41
2014-03-31,El Centro,CA,236,147914.0,0.36
2014-03-31,Muskegon,MI,238,92164.0,-0.46
2014-03-31,Waterloo,IA,242,129660.0,0.26
2014-03-31,Oshkosh,WI,243,128240.0,1.71
2014-03-31,Yuba City,CA,244,211780.0,0.88
2014-03-31,Abilene,TX,245,108251.0,0.61
2014-03-31,Columbia,MO,246,171879.0,0.21
2014-03-31,Dover,DE,247,190988.0,0.79
2014-03-31,Eau Claire,WI,248,137495.0,1.04
2014-03-31,Janesville,WI,249,107235.0,0.71
2014-03-31,Jackson,MI,250,106270.0,1.45
2014-03-31,Punta Gorda,FL,251,156236.0,0.33
2014-03-31,Bloomington,IN,252,155973.0,0.22
2014-03-31,Pueblo,CO,253,126193.0,0.45
2014-03-31,Billings,MT,254,230881.0,0.74
2014-03-31,Bend,OR,256,284614.0,0.44
2014-03-31,Vineland,NJ,258,134563.0,-0.09
2014-03-31,Niles,MI,259,145851.0,-0.21
2014-03-31,State College,PA,262,205977.0,-0.58
2014-03-31,Alexandria,LA,264,136833.0,0.07
2014-03-31,Decatur,AL,265,112492.0,0.13
2014-03-31,Hanford,CA,266,167848.0,-0.13
2014-03-31,Iowa City,IA,267,194056.0,0.5
2014-03-31,Rocky Mount,NC,268,98830.0,0.24
2014-03-31,Monroe,MI,269,130714.0,-0.21
2014-03-31,Jefferson City,MO,273,128562.0,-0.41
2014-03-31,Chambersburg,PA,274,161359.0,0.02
2014-03-31,Elizabethtown,KY,276,129141.0,-0.29
2014-03-31,Pottsville,PA,277,74823.0,0.08
2014-03-31,Wheeling,OH,278,76271.0,0.43
2014-03-31,Florence,AL,279,103818.0,0.05
2014-03-31,Grand Junction,CO,280,198101.0,0.1
2014-03-31,Concord,NH,281,215614.0,0.89
2014-03-31,Dothan,AL,282,109684.0,0.04
2014-03-31,Santa Fe,NM,283,305316.0,0.05
2014-03-31,Johnstown,PA,284,76670.0,-0.39
2014-03-31,Traverse City,MI,285,176376.0,0.35
2014-03-31,Hattiesburg,MS,286,125629.0,0.24
2014-03-31,Dalton,GA,287,106384.0,0.57
2014-03-31,Midland,TX,288,214382.0,1.62
2014-03-31,Homosassa Springs,FL,289,108074.0,0.49
2014-03-31,Coeur d'Alene,ID,292,226423.0,1.45
2014-03-31,Springfield,OH,293,94729.0,0.33
2014-03-31,St. George,UT,294,244689.0,0.77
2014-03-31,Vero Beach,FL,295,160778.0,0.31
2014-03-31,Napa,CA,297,530655.0,0.56
2014-03-31,Tupelo,MS,298,103362.0,0.2
2014-03-31,Battle Creek,MI,299,88903.0,0.27
2014-03-31,Jamestown,NY,300,87738.0,-0.2
2014-03-31,Eureka,CA,301,270862.0,0.96
2014-03-31,Flagstaff,AZ,303,285619.0,1.13
2014-03-31,Wausau,WI,305,135493.0,-0.2
2014-03-31,La Crosse,WI,306,154248.0,0.33
2014-03-31,Lebanon,PA,307,165694.0,0.07
2014-03-31,Idaho Falls,ID,308,159108.0,0.15
2014-03-31,Pittsfield,MA,310,212755.0,0.1
2014-03-31,Farmington,NM,312,111360.0,-1.04
2014-03-31,Jackson,TN,313,98087.0,0.0
2014-03-31,Glens Falls,NY,315,165365.0,0.44
2014-03-31,Winchester,VA,316,207010.0,0.82
2014-03-31,Altoona,PA,318,102743.0,2.6
2014-03-31,Carbondale,IL,320,87868.0,-0.03
2014-03-31,Mansfield,OH,325,81891.0,-0.74
2014-03-31,Augusta,ME,328,143000.0,0.2
2014-03-31,Sherman,TX,331,113112.0,0.21
2014-03-31,Muncie,IN,334,73947.0,3.44
2014-03-31,Mount Vernon,WA,335,243617.0,0.32
2014-03-31,Albany,OR,336,171657.0,0.26
2014-03-31,Watertown,NY,337,139193.0,-0.22
2014-03-31,Cleveland,TN,339,133433.0,-0.11
2014-03-31,Sheboygan,WI,340,111731.0,-1.06
2014-03-31,Bismarck,ND,341,247918.0,0.37
2014-03-31,Dunn,NC,343,152135.0,1.53
2014-03-31,Morristown,TN,345,123723.0,1.24
2014-03-31,Kankakee,IL,346,128395.0,0.42
2014-03-31,Ogdensburg,NY,348,74284.0,-0.29
2014-03-31,Holland,MI,351,150813.0,0.01
2014-03-31,Wenatchee,WA,352,237859.0,0.65
2014-03-31,Decatur,IL,354,88258.0,-0.1
2014-03-31,Missoula,MT,355,268017.0,0.26
2014-03-31,Roseburg,OR,359,160310.0,0.69
2014-03-31,Show Low,AZ,361,165710.0,0.6
2014-03-31,Bluefield,WV,363,68828.0,0.0
2014-03-31,Lima,OH,365,89643.0,0.41
2014-03-31,Cookeville,TN,366,121521.0,0.25
2014-03-31,California-Lexington Park,MD,367,281371.0,0.14
2014-03-31,Gadsden,AL,368,77399.0,0.07
2014-03-31,Cumberland,MD,369,81435.0,-0.09
2014-03-31,Whitewater,WI,371,184258.0,0.73
2014-03-31,Fond du Lac,WI,372,117331.0,0.93
2014-03-31,Ithaca,NY,373,208816.0,0.17
2014-03-31,Tullahoma,TN,377,113174.0,0.43
2014-03-31,Richmond,KY,378,129904.0,0.22
2014-03-31,Adrian,MI,379,115035.0,0.34
2014-03-31,Corning,NY,381,99073.0,-0.15
2014-03-31,Sebring,FL,382,92085.0,0.52
2014-03-31,Truckee,CA,383,391285.0,1.07
2014-03-31,Fairbanks,AK,387,155407.0,0.11
2014-03-31,Ocean City,NJ,388,352988.0,0.39
2014-03-31,Rome,GA,390,93676.0,0.51
2014-03-31,Hot Springs,AR,392,130473.0,-0.36
2014-03-31,Greenwood,SC,393,91513.0,0.52
2014-03-31,Clarksburg,WV,395,83150.0,0.13
2014-03-31,Albertville,AL,400,100186.0,0.17
2014-03-31,Cheyenne,WY,405,225371.0,0.5
2014-03-31,Brainerd,MN,407,154848.0,0.4
2014-03-31,Kalispell,MT,408,267932.0,0.72
2014-03-31,Sevierville,TN,409,177313.0,0.54
2014-03-31,Elmira,NY,414,99156.0,0.65
2014-03-31,Pinehurst-Southern Pines,NC,417,208450.0,0.24
2014-03-31,Ukiah,CA,418,346846.0,0.96
2014-03-31,Lufkin,TX,420,89238.0,0.53
2014-03-31,Corvallis,OR,422,270826.0,0.23
2014-03-31,Watertown,WI,427,164520.0,2.28
2014-03-31,Midland,MI,428,128690.0,-1.63
2014-03-31,Pocatello,ID,430,143994.0,0.36
2014-03-31,Danville,IL,437,59651.0,0.37
2014-03-31,Great Falls,MT,439,169151.0,0.29
2014-03-31,Olean,NY,442,71329.0,0.66
2014-03-31,Oak Harbor,WA,446,282107.0,0.3
2014-03-31,Hinesville,GA,448,112195.0,0.7
2014-03-31,Warsaw,IN,450,142147.0,-0.24
2014-03-31,Quincy,IL,452,95383.0,0.25
2014-03-31,Sandusky,OH,454,114202.0,-0.07
2014-03-31,Columbus,IN,456,136947.0,0.93
2014-03-31,Roanoke Rapids,NC,457,63621.0,0.07
2014-03-31,Casper,WY,459,212593.0,0.37
2014-03-31,Findlay,OH,461,124668.0,0.27
2014-03-31,Seneca,SC,464,137736.0,0.46
2014-03-31,Glenwood Springs,CO,466,379037.0,0.84
2014-03-31,Aberdeen,WA,468,117154.0,0.43
2014-03-31,Greenfield Town,MA,471,202397.0,0.91
2014-03-31,Mount Pleasant,MI,476,110850.0,1.34
2014-03-31,Statesboro,GA,477,116189.0,0.51
2014-03-31,Minot,ND,480,258236.0,0.36
2014-03-31,Shawnee,OK,481,86092.0,0.53
2014-03-31,Richmond,IN,483,88652.0,0.02
2014-03-31,Martinsville,VA,485,74693.0,0.12
2014-03-31,LaGrange,GA,490,120659.0,0.48
2014-03-31,Morehead City,NC,492,240488.0,0.08
2014-03-31,Marinette,WI,494,84780.0,0.38
2014-03-31,Roswell,NM,495,84224.0,0.0
2014-03-31,Marshall,TX,496,119288.0,0.62
2014-03-31,Hobbs,NM,500,145117.0,0.05
2014-03-31,Faribault,MN,504,177724.0,1.47
2014-03-31,Somerset,KY,510,108070.0,-0.34
2014-03-31,Walla Walla,WA,512,179297.0,0.72
2014-03-31,Fort Madison,IA,515,76691.0,-0.2
2014-03-31,Big Stone Gap,VA,520,65980.0,-0.04
2014-03-31,Enid,OK,528,72796.0,0.42
2014-03-31,Georgetown,SC,530,192959.0,-0.69
2014-03-31,Laconia,NH,531,210841.0,0.39
2014-03-31,Sterling,IL,538,85990.0,0.35
2014-03-31,Dublin,GA,540,77912.0,0.61
2014-03-31,Fergus Falls,MN,544,180986.0,0.44
2014-03-31,Fairmont,WV,546,88430.0,0.04
2014-03-31,Picayune,MS,548,124553.0,0.09
2014-03-31,Gloversville,NY,549,93469.0,0.29
2014-03-31,Carson City,NV,552,193977.0,1.02
2014-03-31,McComb,MS,563,89024.0,0.42
2014-03-31,Rochelle,IL,564,120328.0,0.43
2014-03-31,Scottsboro,AL,565,91119.0,0.38
2014-03-31,Danville,KY,566,97687.0,0.1
2014-03-31,Greenville,OH,569,110920.0,0.38
2014-03-31,Glasgow,KY,575,91795.0,-0.26
2014-03-31,Edwards,CO,577,570354.0,2.39
2014-03-31,Fernley,NV,578,159471.0,1.05
2014-03-31,Elko,NV,588,190343.0,1.29
2014-03-31,Rexburg,ID,589,187093.0,0.48
2014-03-31,Cortland,NY,598,99834.0,0.18
2014-03-31,Freeport,IL,605,89152.0,0.39
2014-03-31,Burlington,IA,607,86453.0,0.26
2014-03-31,Cadillac,MI,608,89029.0,0.9
2014-03-31,Ardmore,OK,609,73798.0,0.53
2014-03-31,Oxford,MS,612,161507.0,0.59
2014-03-31,Bogalusa,LA,613,95760.0,-0.2
2014-03-31,Gardnerville Ranchos,NV,615,290361.0,0.97
2014-03-31,Tahlequah,OK,616,98087.0,0.21
2014-03-31,Ruston,LA,619,127036.0,0.3
2014-03-31,Hillsdale,MI,620,101538.0,0.84
2014-03-31,Ponca City,OK,623,56175.0,0.37
2014-03-31,Blytheville,AR,624,75978.0,0.06
2014-03-31,Newport,OR,630,220429.0,0.69
2014-03-31,McAlester,OK,634,77544.0,0.17
2014-03-31,Moultrie,GA,636,69358.0,0.55
2014-03-31,Thomasville,GA,647,107468.0,0.58
2014-03-31,Bemidji,MN,648,137764.0,0.78
2014-03-31,Mount Sterling,KY,649,89917.0,0.38
2014-03-31,Selma,AL,653,49507.0,0.47
2014-03-31,Rock Springs,WY,654,198608.0,0.34
2014-03-31,Cornelia,GA,658,107844.0,0.67
2014-03-31,Burley,ID,659,123619.0,0.53
2014-03-31,Muscatine,IA,663,117194.0,0.11
2014-03-31,Alma,MI,664,71372.0,0.57
2014-03-31,Douglas,GA,667,82598.0,0.61
2014-03-31,Willmar,MN,668,146355.0,0.34
2014-03-31,Auburn,IN,669,105348.0,-0.26
2014-03-31,Sedalia,MO,670,68891.0,1.39
2014-03-31,El Dorado,AR,675,63861.0,0.2
2014-03-31,Mountain Home,AR,677,114820.0,0.35
2014-03-31,El Campo,TX,680,108585.0,0.42
2014-03-31,Jacksonville,IL,683,77789.0,0.43
2014-03-31,Sandpoint,ID,684,254148.0,0.42
2014-03-31,Alice,TX,685,78756.0,0.24
2014-03-31,Marshalltown,IA,688,99094.0,0.24
2014-03-31,Espa±ola,NM,692,154803.0,0.01
2014-03-31,Riverton,WY,693,186146.0,0.5
2014-03-31,Tifton,GA,694,99220.0,0.63
2014-03-31,McMinnville,TN,698,84682.0,0.37
2014-03-31,Selinsgrove,PA,699,132696.0,0.26
2014-03-31,Pontiac,IL,711,97597.0,0.4
2014-03-31,Houghton,MI,714,103248.0,1.09
2014-03-31,Sault Ste. Marie,MI,716,89520.0,0.37
2014-03-31,Americus,GA,726,68379.0,0.7
2014-03-31,Easton,MD,727,289123.0,-0.21
2014-03-31,North Platte,NE,728,115763.0,0.3
2014-03-31,Ada,OK,730,84679.0,0.39
2014-03-31,Murray,KY,733,108065.0,0.35
2014-03-31,Escanaba,MI,737,84725.0,0.35
2014-03-31,Canton,IL,737,62705.0,0.24
2014-03-31,Coshocton,OH,742,84204.0,0.42
2014-03-31,Logan,WV,744,75178.0,-0.88
2014-03-31,Vidalia,GA,750,77050.0,0.77
2014-03-31,Summit Park,UT,751,567424.0,0.58
2014-03-31,Laramie,WY,753,210573.0,0.28
2014-03-31,Dixon,IL,757,91835.0,0.39
2014-03-31,Alexandria,MN,758,173618.0,0.5
2014-03-31,Coffeyville,KS,762,63064.0,0.2
2014-03-31,Susanville,CA,766,154637.0,0.73
2014-03-31,Brookhaven,MS,767,92589.0,-0.42
2014-03-31,Taylorville,IL,769,67507.0,0.64
2014-03-31,Effingham,IL,772,113637.0,0.69
2014-03-31,Valley,AL,773,58234.0,0.85
2014-03-31,Emporia,KS,780,92624.0,0.26
2014-03-31,Taos,NM,785,166993.0,1.25
2014-03-31,Malvern,AR,786,84328.0,0.16
2014-03-31,Cambridge,MD,789,148085.0,0.02
2014-03-31,Macomb,IL,790,62394.0,0.16
2014-03-31,Camden,AR,807,46468.0,0.3
2014-03-31,Jackson,WY,808,506529.0,0.28
2014-03-31,Iron Mountain,MI,813,90688.0,0.59
2014-03-31,Lincoln,IL,814,77509.0,2.71
2014-03-31,Kirksville,MO,816,92613.0,0.36
2014-03-31,Alpena,MI,818,84875.0,0.35
2014-03-31,Las Vegas,NM,822,138768.0,0.0
2014-03-31,McPherson,KS,823,127480.0,-0.33
2014-03-31,Sheridan,WY,824,237059.0,0.25
2014-03-31,Washington Court House,OH,825,93857.0,0.28
2014-03-31,Bennettsville,SC,826,33293.0,0.27
2014-03-31,Merrill,WI,828,105192.0,0.27
2014-03-31,Middlesborough,KY,830,45626.0,0.04
2014-03-31,Forrest City,AR,834,47511.0,0.21
2014-03-31,Breckenridge,CO,837,409332.0,0.65
2014-03-31,Bastrop,LA,838,52653.0,0.09
2014-03-31,Wauchula,FL,840,81985.0,1.38
2014-03-31,Weatherford,OK,843,101433.0,0.96
2014-03-31,Thomaston,GA,846,65539.0,0.43
2014-03-31,Boone,IA,851,119367.0,0.52
2014-03-31,Toccoa,GA,852,89907.0,0.4
2014-03-31,Summerville,GA,854,65743.0,0.52
2014-03-31,New Ulm,MN,856,121961.0,0.54
2014-03-31,Marshall,MN,857,121006.0,0.47
2014-03-31,Deming,NM,863,106075.0,-0.29
2014-03-31,Magnolia,AR,866,73531.0,0.39
2014-03-31,Campbellsville,KY,867,87858.0,0.4
2014-03-31,Connersville,IN,868,68583.0,0.28
2014-03-31,Cordele,GA,873,77254.0,0.58
2014-03-31,Maryville,MO,874,106280.0,0.34
2014-03-31,Marshall,MO,874,73783.0,0.65
2014-03-31,Arkadelphia,AR,876,77121.0,0.29
2014-03-31,Wahpeton,ND,879,109706.0,0.54
2014-03-31,Oskaloosa,IA,885,99703.0,0.44
2014-03-31,Raymondville,TX,890,55160.0,0.48
2014-03-31,Dumas,TX,893,88337.0,0.27
2014-03-31,Helena,AR,894,28643.0,-0.22
2014-03-31,Worthington,MN,898,103932.0,0.38
2014-03-31,Storm Lake,IA,908,97505.0,0.52
2014-03-31,Woodward,OK,909,81563.0,0.81
2014-03-31,Portales,NM,910,78274.0,0.15
2014-03-31,Hereford,TX,911,60674.0,0.72
2014-03-31,Othello,WA,913,119947.0,1.06
2014-03-31,Los Alamos,NM,914,261155.0,-0.13
2014-03-31,Atchison,KS,918,77530.0,0.21
2014-03-31,Fairfield,IA,920,100987.0,0.47
2014-03-31,Spencer,IA,921,109055.0,0.36
2014-03-31,Sweetwater,TX,925,58023.0,0.63
2014-03-31,Andrews,TX,926,107120.0,0.69
2014-03-31,Zapata,TX,927,67847.0,0.76
2014-03-31,Ketchikan,AK,933,268182.0,0.28
2014-04-30,New York,NY,1,401899.0,0.43
2014-04-30,Los Angeles-Long Beach-Anaheim,CA,2,516368.0,-0.14
2014-04-30,Chicago,IL,3,200071.0,0.23
2014-04-30,Dallas-Fort Worth,TX,4,168306.0,0.58
2014-04-30,Philadelphia,PA,5,214859.0,-0.07
2014-04-30,Houston,TX,6,169655.0,0.54
2014-04-30,Washington,DC,7,384626.0,0.31
2014-04-30,Miami-Fort Lauderdale,FL,8,215769.0,0.47
2014-04-30,Atlanta,GA,9,166817.0,0.7
2014-04-30,Boston,MA,10,385920.0,0.52
2014-04-30,San Francisco,CA,11,776715.0,0.65
2014-04-30,Detroit,MI,12,124324.0,0.91
2014-04-30,Riverside,CA,13,284685.0,0.59
2014-04-30,Phoenix,AZ,14,201400.0,-0.21
2014-04-30,Seattle,WA,15,330385.0,0.25
2014-04-30,Minneapolis-St Paul,MN,16,225652.0,1.04
2014-04-30,San Diego,CA,17,464778.0,-0.36
2014-04-30,St. Louis,MO,18,146903.0,0.41
2014-04-30,Tampa,FL,19,148498.0,0.65
2014-04-30,Baltimore,MD,20,273460.0,0.24
2014-04-30,Denver,CO,21,285223.0,0.57
2014-04-30,Pittsburgh,PA,22,130890.0,0.35
2014-04-30,Portland,OR,23,286820.0,0.56
2014-04-30,Charlotte,NC,24,169285.0,0.4
2014-04-30,Sacramento,CA,25,315904.0,0.22
2014-04-30,San Antonio,TX,26,174408.0,0.5
2014-04-30,Orlando,FL,27,176750.0,0.75
2014-04-30,Cincinnati,OH,28,142209.0,0.24
2014-04-30,Cleveland,OH,29,122761.0,-0.19
2014-04-30,Kansas City,MO,30,148917.0,0.27
2014-04-30,Las Vegas,NV,31,193186.0,0.33
