Date,City,State,Avg_List_Price,%Change_LP,Avg_Sale_Price,%Change_SP,HVI,%Change_HVI,Avg_Rent,%Change_Rent
2020-09-30,Las Vegas,NV,344667.0,0.98,323413.0,0.02,304612.0,92.91,1418.0,1.0
2020-09-30,Las Vegas,NV,344667.0,0.98,323413.0,0.02,158674.0,-47.91,1418.0,1.0
2020-09-30,Columbus,OH,329967.0,-3.41,239517.0,0.56,228950.0,24.5,1224.0,0.08
2020-09-30,Columbus,OH,329967.0,-3.41,239517.0,0.56,130787.0,-42.88,1224.0,0.08
2020-09-30,Columbus,OH,329967.0,-3.41,239517.0,0.56,185136.0,41.56,1224.0,0.08
2020-09-30,Indianapolis,IN,309997.0,-1.95,228333.0,1.26,200111.0,1.19,1226.0,0.41
2020-09-30,San Jose,CA,1254983.0,-0.0,1133667.0,-0.15,1271608.0,1.6,2969.0,-1.07
2020-09-30,Austin,TX,390720.0,1.8,356142.0,1.42,357440.0,159.06,1440.0,-0.69
2020-09-30,Austin,TX,390720.0,1.8,356142.0,1.42,139630.0,-60.94,1440.0,-0.69
2020-09-30,Virginia Beach,VA,316382.0,-0.07,279417.0,1.21,258975.0,0.71,1348.0,0.6
2020-09-30,Nashville,TN,381567.0,0.87,323078.0,0.94,302401.0,0.56,1469.0,-0.61
2020-09-30,Providence,RI,422328.0,-0.81,330000.0,2.06,339785.0,1.48,1523.0,0.0
2020-09-30,Milwaukee,WI,253267.0,-2.55,230000.0,0.36,217517.0,1.06,1069.0,-0.09
2020-09-30,Jacksonville,FL,317967.0,-0.42,273671.0,1.11,244520.0,149.19,1360.0,0.59
2020-09-30,Jacksonville,FL,317967.0,-0.42,273671.0,1.11,178027.0,-27.19,1360.0,0.59
2020-09-30,Jacksonville,FL,317967.0,-0.42,273671.0,1.11,98217.0,-44.83,1360.0,0.59
2020-09-30,Memphis,TN,259967.0,-1.63,221833.0,1.53,170596.0,0.78,1225.0,0.74
2020-09-30,Oklahoma City,OK,296683.0,-1.25,209336.0,0.48,168355.0,0.73,1127.0,0.27
2020-09-30,Louisville-Jefferson County,KY,288932.0,-2.8,220333.0,0.0,192721.0,0.97,1113.0,0.54
2020-09-30,Hartford,CT,345036.0,0.0,257000.0,1.98,250562.0,1.29,1412.0,1.22
2020-09-30,Richmond,VA,382304.0,-0.28,286146.0,1.54,263282.0,151.07,1325.0,0.0
2020-09-30,Richmond,VA,382304.0,-0.28,286146.0,1.54,175731.0,-33.25,1325.0,0.0
2020-09-30,Richmond,VA,382304.0,-0.28,286146.0,1.54,105210.0,-40.13,1325.0,0.0
2020-09-30,New Orleans,LA,296833.0,1.15,229333.0,-0.72,216809.0,0.62,1261.0,1.37
2020-09-30,Buffalo,NY,228296.0,-1.49,188450.0,4.43,186171.0,1.75,1063.0,-0.56
2020-09-30,Raleigh,NC,386899.0,0.97,312567.0,1.37,296473.0,0.86,1399.0,0.43
2020-09-30,Birmingham,AL,277548.0,-1.68,231073.0,1.74,188881.0,0.93,1150.0,1.41
2020-09-30,Salt Lake City,UT,498172.0,-0.28,379000.0,1.16,415341.0,1.28,1327.0,0.91
2020-09-30,Rochester,NY,261472.0,-2.65,176717.0,2.41,171123.0,-30.82,1171.0,-0.09
2020-09-30,Rochester,NY,261472.0,-2.65,176717.0,2.41,248341.0,45.12,1171.0,-0.09
2020-09-30,Grand Rapids,MI,321600.0,-0.01,237119.0,1.46,235021.0,1.41,1220.0,0.49
2020-09-30,Tucson,AZ,328300.0,-0.51,254083.0,1.77,237825.0,1.22,1255.0,1.46
2020-09-30,Urban Honolulu,HI,600000.0,-1.37,618167.0,1.23,724261.0,0.22,2326.0,0.0
2020-09-30,Tulsa,OK,273294.0,0.0,206133.0,2.78,160394.0,0.81,1075.0,0.09
2020-09-30,Fresno,CA,389528.0,0.63,316667.0,0.39,289656.0,1.94,1595.0,0.89
2020-09-30,Worcester,MA,381579.0,-0.08,325333.0,2.31,319511.0,1.59,1524.0,0.79
2020-09-30,Stamford,CT,789978.0,-1.07,490167.0,1.38,437655.0,1.85,2268.0,1.02
2020-09-30,Albuquerque,NM,343810.0,0.13,247937.0,1.5,230626.0,1.09,1208.0,1.68
2020-09-30,Albany,NY,310359.0,-1.5,222667.0,3.25,215125.0,-27.67,1251.0,1.46
2020-09-30,Albany,NY,310359.0,-1.5,222667.0,3.25,112194.0,-47.85,1251.0,1.46
2020-09-30,Albany,NY,310359.0,-1.5,222667.0,3.25,299996.0,167.39,1251.0,1.46
2020-09-30,Omaha,NE,327685.0,-1.32,225667.0,-1.15,215433.0,1.02,1072.0,-0.46
2020-09-30,New Haven,CT,347154.0,-0.4,259333.0,2.91,249053.0,2.11,1617.0,0.5
2020-09-30,Bakersfield,CA,297333.0,2.78,271167.0,0.99,248543.0,1.34,1392.0,-0.07
2020-09-30,Knoxville,TN,339967.0,-0.5,239000.0,1.56,210224.0,1.05,1270.0,0.87
2020-09-30,Greenville,SC,284686.0,-0.61,233079.0,0.23,219381.0,51.88,1234.0,0.41
2020-09-30,Greenville,SC,284686.0,-0.61,233079.0,0.23,144673.0,-34.05,1234.0,0.41
2020-09-30,Ventura,CA,868300.0,1.15,666000.0,3.1,644243.0,1.64,2499.0,0.6
2020-09-30,Allentown,PA,320247.0,1.51,229982.0,0.73,227842.0,1.33,1459.0,1.39
2020-09-30,El Paso,TX,212851.0,0.83,182983.0,1.91,144224.0,1.25,1134.0,0.18
2020-09-30,Baton Rouge,LA,268230.0,1.59,222467.0,0.91,192784.0,0.16,1215.0,0.58
2020-09-30,Dayton,OH,216371.0,-1.64,168083.0,0.02,148390.0,1.11,1075.0,0.09
2020-09-30,McAllen,TX,223000.0,2.01,170400.0,0.84,129401.0,0.98,917.0,-0.54
2020-09-30,Columbia,SC,241955.0,0.01,206611.0,0.32,171566.0,-17.34,1161.0,0.69
2020-09-30,Columbia,SC,241955.0,0.01,206611.0,0.32,208964.0,21.8,1161.0,0.69
2020-09-30,Greensboro,NC,288297.0,-1.15,193830.0,-0.26,168084.0,0.93,1101.0,-0.09
2020-09-30,Akron,OH,184000.0,-1.78,168800.0,2.44,164127.0,0.79,980.0,-0.51
2020-09-30,North Port-Sarasota-Bradenton,FL,382497.0,0.52,302717.0,0.67,293761.0,1.13,1664.0,0.67
2020-09-30,Little Rock,AR,205950.0,0.02,186833.0,0.45,157770.0,0.72,998.0,0.0
2020-09-30,Stockton,CA,458325.0,1.35,447500.0,-0.06,395583.0,2.02,2006.0,0.05
2020-09-30,Charleston,SC,400110.0,0.91,319000.0,2.76,290123.0,247.71,1464.0,0.48
2020-09-30,Charleston,SC,400110.0,0.91,319000.0,2.76,83266.0,-71.3,1464.0,0.48
2020-09-30,Syracuse,NY,188590.0,0.0,167917.0,1.97,158431.0,1.18,1153.0,-0.17
2020-09-30,Colorado Springs,CO,484042.0,-0.92,376667.0,2.2,347489.0,1.14,1528.0,0.92
2020-09-30,Winston-Salem,NC,304016.0,-0.76,209167.0,1.78,168653.0,0.92,1289.0,0.62
2020-09-30,Wichita,KS,252400.0,-4.53,182342.0,2.8,152352.0,0.83,849.0,0.59
2020-09-30,Springfield,MA,323279.0,-0.25,248650.0,2.05,251856.0,101.08,1370.0,1.03
2020-09-30,Springfield,MA,323279.0,-0.25,248650.0,2.05,170483.0,-32.31,1370.0,1.03
2020-09-30,Springfield,MA,323279.0,-0.25,248650.0,2.05,126847.0,-25.6,1370.0,1.03
2020-09-30,Fort Myers,FL,270672.0,-0.41,251900.0,1.37,253731.0,0.83,1507.0,1.55
2020-09-30,Boise City,ID,426657.0,1.19,361663.0,2.85,347440.0,1.76,1393.0,1.09
2020-09-30,Toledo,OH,208250.0,0.01,142150.0,0.47,135454.0,1.23,1052.0,0.86
2020-09-30,Madison,WI,343300.0,-2.28,295000.0,-0.9,301507.0,0.89,1235.0,0.41
2020-09-30,Lakeland,FL,250172.0,1.16,222405.0,1.05,203343.0,1.14,1383.0,0.58
2020-09-30,Ogden,UT,444675.0,0.79,339309.0,2.47,355259.0,1.5,1332.0,-0.6
2020-09-30,Daytona Beach,FL,289618.0,0.62,245963.0,0.89,233395.0,0.58,1424.0,1.28
2020-09-30,Des Moines,IA,272929.0,-0.98,235167.0,0.07,216237.0,0.54,1098.0,-0.09
2020-09-30,Provo,UT,473088.0,2.81,366000.0,0.9,396906.0,1.44,1363.0,-1.23
2020-09-30,Durham,NC,422351.0,1.38,308667.0,-0.27,285304.0,0.65,1362.0,0.07
2020-09-30,Fort Collins,CO,463148.0,-0.98,420260.0,2.81,429990.0,0.42,1566.0,-0.82
2020-10-31,New York,NY,649333.0,1.04,461667.0,1.54,502622.0,1.11,2509.0,-1.57
2020-10-31,Los Angeles-Long Beach-Anaheim,CA,975667.0,0.48,738333.0,1.1,722246.0,1.4,2449.0,0.33
2020-10-31,Chicago,IL,349667.0,-0.09,268333.0,0.94,253382.0,1.15,1672.0,-1.24
2020-10-31,Dallas-Fort Worth,TX,359096.0,-0.19,299192.0,0.12,272502.0,1.16,1439.0,0.35
2020-10-31,Philadelphia,PA,338000.0,0.5,282333.0,-0.24,268749.0,1.4,1592.0,-0.06
2020-10-31,Houston,TX,335032.0,1.06,264000.0,-0.38,231208.0,0.94,1363.0,0.37
2020-10-31,Washington,DC,541517.0,-1.22,454142.0,-0.44,463729.0,1.01,1966.0,-0.76
2020-10-31,Miami-Fort Lauderdale,FL,403608.0,0.44,331000.0,0.51,317047.0,0.88,1962.0,0.62
2020-10-31,Atlanta,GA,356305.0,0.46,288426.0,0.48,260188.0,1.16,1517.0,0.73
2020-10-31,Boston,MA,657598.0,1.18,521667.0,-0.79,527706.0,1.41,2375.0,-2.1
2020-10-31,San Francisco,CA,999401.0,0.02,901333.0,-0.04,1166534.0,0.94,2877.0,-1.41
2020-10-31,Detroit,MI,278333.0,-1.75,219380.0,-0.97,192525.0,1.58,1238.0,1.23
2020-10-31,Riverside,CA,480000.0,1.77,426667.0,1.2,411350.0,1.38,2039.0,1.44
2020-10-31,Phoenix,AZ,399967.0,0.0,334332.0,2.03,316364.0,1.71,1461.0,1.04
2020-10-31,Seattle,WA,652667.0,-1.76,562332.0,0.72,574937.0,1.89,1890.0,-1.46
2020-10-31,Minneapolis-St Paul,MN,378104.0,-2.05,311750.0,0.14,312735.0,1.27,1518.0,0.6
2020-10-31,San Diego,CA,832933.0,-0.99,658833.0,1.05,652258.0,1.72,2385.0,0.34
2020-10-31,St. Louis,MO,255400.0,-0.67,217167.0,-0.53,195078.0,1.12,1102.0,0.46
2020-10-31,Tampa,FL,302651.0,1.95,261333.0,0.45,244457.0,1.33,1519.0,0.93
2020-10-31,Baltimore,MD,356667.0,-1.29,324883.0,0.52,313199.0,1.13,1533.0,0.2
2020-10-31,Denver,CO,532000.0,-2.15,466667.0,1.08,469363.0,1.14,1650.0,-0.18
2020-10-31,Pittsburgh,PA,234467.0,0.13,196998.0,-1.5,174109.0,1.48,1188.0,0.51
2020-10-31,Portland,OR,501002.0,0.21,442000.0,0.91,448307.0,29.19,1605.0,-0.31
2020-10-31,Portland,OR,501002.0,0.21,442000.0,0.91,352822.0,-21.3,1605.0,-0.31
2020-10-31,Charlotte,NC,369671.0,0.01,299167.0,0.68,261572.0,1.17,1412.0,0.36
2020-10-31,Sacramento,CA,567163.0,1.34,477583.0,1.04,460550.0,1.75,1919.0,0.79
2020-10-31,San Antonio,TX,297967.0,-0.56,254943.0,0.11,245874.0,1.08,1229.0,0.08
2020-10-31,Orlando,FL,332133.0,0.45,283688.0,0.09,270274.0,0.75,1526.0,-0.07
2020-10-31,Cincinnati,OH,320833.0,-2.05,213967.0,-0.48,203652.0,1.31,1222.0,0.41
2020-10-31,Cleveland,OH,205933.0,-3.9,174792.0,0.55,172886.0,-6.27,1173.0,-0.17
2020-10-31,Cleveland,OH,205933.0,-3.9,174792.0,0.55,185422.0,7.25,1173.0,-0.17
2020-10-31,Kansas City,MO,345000.0,-2.35,257300.0,-0.39,223370.0,1.24,1159.0,-0.34
2020-10-31,Las Vegas,NV,346333.0,0.48,326394.0,0.92,308183.0,94.22,1434.0,1.13
2020-10-31,Las Vegas,NV,346333.0,0.48,326394.0,0.92,160558.0,-47.9,1434.0,1.13
2020-10-31,Columbus,OH,322963.0,-2.12,235800.0,-1.55,231365.0,24.97,1238.0,1.14
2020-10-31,Columbus,OH,322963.0,-2.12,235800.0,-1.55,131687.0,-43.08,1238.0,1.14
2020-10-31,Columbus,OH,322963.0,-2.12,235800.0,-1.55,186922.0,41.94,1238.0,1.14
2020-10-31,Indianapolis,IN,299630.0,-3.34,228333.0,0.0,202256.0,1.07,1229.0,0.24
2020-10-31,San Jose,CA,1248317.0,-0.53,1143667.0,0.88,1289338.0,1.39,2913.0,-1.89
2020-10-31,Austin,TX,396668.0,1.52,360367.0,1.19,363073.0,160.03,1435.0,-0.35
2020-10-31,Austin,TX,396668.0,1.52,360367.0,1.19,140717.0,-61.24,1435.0,-0.35
2020-10-31,Virginia Beach,VA,315386.0,-0.31,277000.0,-0.87,261561.0,1.0,1355.0,0.52
2020-10-31,Nashville,TN,381600.0,0.01,327112.0,1.25,304774.0,0.78,1468.0,-0.07
2020-10-31,Providence,RI,411805.0,-2.49,333333.0,1.01,345016.0,1.54,1537.0,0.92
2020-10-31,Milwaukee,WI,244933.0,-3.29,229167.0,-0.36,220034.0,1.16,1077.0,0.75
2020-10-31,Jacksonville,FL,314667.0,-1.04,273671.0,0.0,247268.0,151.76,1370.0,0.74
2020-10-31,Jacksonville,FL,314667.0,-1.04,273671.0,0.0,179247.0,-27.51,1370.0,0.74
2020-10-31,Jacksonville,FL,314667.0,-1.04,273671.0,0.0,98000.0,-45.33,1370.0,0.74
2020-10-31,Memphis,TN,257967.0,-0.77,223333.0,0.68,172574.0,1.16,1232.0,0.57
2020-10-31,Oklahoma City,OK,294322.0,-0.8,210669.0,0.64,169904.0,0.92,1134.0,0.62
2020-10-31,Louisville-Jefferson County,KY,278928.0,-3.46,217567.0,-1.26,194636.0,0.99,1117.0,0.36
2020-10-31,Hartford,CT,341308.0,-1.08,257650.0,0.25,253627.0,1.22,1415.0,0.21
2020-10-31,Richmond,VA,381750.0,-0.14,287313.0,0.41,265208.0,152.07,1328.0,0.23
2020-10-31,Richmond,VA,381750.0,-0.14,287313.0,0.41,178248.0,-32.79,1328.0,0.23
2020-10-31,Richmond,VA,381750.0,-0.14,287313.0,0.41,105617.0,-40.75,1328.0,0.23
2020-10-31,New Orleans,LA,299000.0,0.73,229333.0,0.0,218508.0,0.78,1268.0,0.56
2020-10-31,Buffalo,NY,225761.0,-1.11,190117.0,0.88,189431.0,1.75,1066.0,0.28
2020-10-31,Raleigh,NC,389577.0,0.69,315067.0,0.8,299055.0,0.87,1400.0,0.07
2020-10-31,Birmingham,AL,275062.0,-0.9,232467.0,0.6,190983.0,1.11,1143.0,-0.61
2020-10-31,Salt Lake City,UT,493883.0,-0.86,382157.0,0.83,421473.0,1.48,1327.0,0.0
2020-10-31,Rochester,NY,252643.0,-3.38,177800.0,0.61,173018.0,-30.33,1176.0,0.43
2020-10-31,Rochester,NY,252643.0,-3.38,177800.0,0.61,249516.0,44.21,1176.0,0.43
2020-10-31,Grand Rapids,MI,319140.0,-0.76,235085.0,-0.86,237743.0,1.16,1230.0,0.82
2020-10-31,Tucson,AZ,323333.0,-1.51,257417.0,1.31,240562.0,1.15,1280.0,1.99
2020-10-31,Urban Honolulu,HI,591333.0,-1.44,617667.0,-0.08,728302.0,0.56,2309.0,-0.73
2020-10-31,Tulsa,OK,274041.0,0.27,206167.0,0.02,161454.0,0.66,1094.0,1.77
2020-10-31,Fresno,CA,388155.0,-0.35,318333.0,0.53,292385.0,0.94,1623.0,1.76
2020-10-31,Worcester,MA,382507.0,0.24,323333.0,-0.61,325833.0,1.98,1531.0,0.46
2020-10-31,Stamford,CT,779654.0,-1.31,495500.0,1.09,446307.0,1.98,2288.0,0.88
2020-10-31,Albuquerque,NM,338793.0,-1.46,249567.0,0.66,233049.0,1.05,1215.0,0.58
2020-10-31,Albany,NY,303710.0,-2.14,226000.0,1.5,217789.0,-27.4,1259.0,0.64
2020-10-31,Albany,NY,303710.0,-2.14,226000.0,1.5,112164.0,-48.5,1259.0,0.64
2020-10-31,Albany,NY,303710.0,-2.14,226000.0,1.5,303112.0,170.24,1259.0,0.64
2020-10-31,Omaha,NE,324675.0,-0.92,222667.0,-1.33,218285.0,1.32,1068.0,-0.37
2020-10-31,New Haven,CT,340175.0,-2.01,258667.0,-0.26,254074.0,2.02,1637.0,1.24
2020-10-31,Bakersfield,CA,304333.0,2.35,276333.0,1.91,250742.0,0.88,1401.0,0.65
2020-10-31,Knoxville,TN,331300.0,-2.55,239130.0,0.05,212765.0,1.21,1288.0,1.42
2020-10-31,Greenville,SC,285492.0,0.28,235746.0,1.14,221461.0,53.08,1236.0,0.16
2020-10-31,Greenville,SC,285492.0,0.28,235746.0,1.14,144942.0,-34.55,1236.0,0.16
2020-10-31,Ventura,CA,871333.0,0.35,676667.0,1.6,651893.0,1.19,2509.0,0.4
2020-10-31,Allentown,PA,320890.0,0.2,233333.0,1.46,231217.0,1.48,1478.0,1.3
2020-10-31,El Paso,TX,213540.0,0.32,183317.0,0.18,146348.0,1.47,1141.0,0.62
2020-10-31,Baton Rouge,LA,271697.0,1.29,224159.0,0.76,193059.0,0.14,1205.0,-0.82
2020-10-31,Dayton,OH,217199.0,0.38,166417.0,-0.99,150069.0,1.13,1079.0,0.37
2020-10-31,McAllen,TX,227330.0,1.94,167733.0,-1.57,130780.0,1.07,929.0,1.31
2020-10-31,Columbia,SC,241065.0,-0.37,206082.0,-0.26,173026.0,-17.2,1166.0,0.43
2020-10-31,Columbia,SC,241065.0,-0.37,206082.0,-0.26,210305.0,21.55,1166.0,0.43
2020-10-31,Greensboro,NC,281133.0,-2.48,192663.0,-0.6,170402.0,1.38,1116.0,1.36
2020-10-31,Akron,OH,181300.0,-1.47,171133.0,1.38,165859.0,1.06,986.0,0.61
2020-10-31,North Port-Sarasota-Bradenton,FL,382330.0,-0.04,303467.0,0.25,298239.0,1.52,1708.0,2.64
2020-10-31,Little Rock,AR,206689.0,0.36,187288.0,0.24,158961.0,0.75,999.0,0.1
2020-10-31,Stockton,CA,463425.0,1.11,448500.0,0.22,401187.0,1.42,2026.0,1.0
2020-10-31,Charleston,SC,403337.0,0.81,320220.0,0.38,292887.0,251.75,1455.0,-0.61
2020-10-31,Charleston,SC,403337.0,0.81,320220.0,0.38,83738.0,-71.41,1455.0,-0.61
2020-10-31,Syracuse,NY,189410.0,0.43,169583.0,0.99,160070.0,1.03,1173.0,1.73
2020-10-31,Colorado Springs,CO,473265.0,-2.23,380000.0,0.88,352222.0,1.36,1533.0,0.33
2020-10-31,Winston-Salem,NC,297183.0,-2.25,207667.0,-0.72,170366.0,1.02,1296.0,0.54
2020-10-31,Wichita,KS,240733.0,-4.62,179950.0,-1.31,154023.0,1.1,846.0,-0.35
2020-10-31,Springfield,MA,321116.0,-0.67,250025.0,0.55,254365.0,100.53,1390.0,1.46
2020-10-31,Springfield,MA,321116.0,-0.67,250025.0,0.55,172674.0,-32.12,1390.0,1.46
2020-10-31,Springfield,MA,321116.0,-0.67,250025.0,0.55,128604.0,-25.52,1390.0,1.46
2020-10-31,Fort Myers,FL,270424.0,-0.09,254900.0,1.19,255320.0,0.63,1519.0,0.8
2020-10-31,Boise City,ID,431627.0,1.16,369963.0,2.29,356659.0,2.65,1402.0,0.65
2020-10-31,Toledo,OH,206583.0,-0.8,141833.0,-0.22,136627.0,0.87,1041.0,-1.05
2020-10-31,Madison,WI,341667.0,-0.48,295000.0,0.0,304091.0,0.86,1224.0,-0.89
2020-10-31,Lakeland,FL,252124.0,0.78,224072.0,0.75,206391.0,1.5,1405.0,1.59
2020-10-31,Ogden,UT,445833.0,0.26,338975.0,-0.1,361165.0,1.66,1351.0,1.43
2020-10-31,Daytona Beach,FL,290948.0,0.46,247597.0,0.66,235649.0,0.97,1435.0,0.77
2020-10-31,Des Moines,IA,270957.0,-0.72,237917.0,1.17,217280.0,0.48,1099.0,0.09
2020-10-31,Provo,UT,479224.0,1.3,370000.0,1.09,403471.0,1.65,1395.0,2.35
2020-10-31,Durham,NC,426169.0,0.9,310667.0,0.65,287505.0,0.77,1368.0,0.44
2020-10-31,Fort Collins,CO,456755.0,-1.38,429283.0,2.15,433497.0,0.82,1562.0,-0.26
2020-11-30,New York,NY,652667.0,0.51,468333.0,1.44,508677.0,1.2,2488.0,-0.84
2020-11-30,Los Angeles-Long Beach-Anaheim,CA,981000.0,0.55,739333.0,0.14,729736.0,1.04,2452.0,0.12
2020-11-30,Chicago,IL,346278.0,-0.97,265667.0,-0.99,256202.0,1.11,1659.0,-0.78
2020-11-30,Dallas-Fort Worth,TX,357563.0,-0.43,299333.0,0.05,274906.0,0.88,1442.0,0.21
2020-11-30,Philadelphia,PA,336667.0,-0.39,279875.0,-0.87,272289.0,1.32,1594.0,0.13
2020-11-30,Houston,TX,337372.0,0.7,264833.0,0.32,233616.0,1.04,1368.0,0.37
2020-11-30,Washington,DC,533215.0,-1.53,451333.0,-0.62,468611.0,1.05,1948.0,-0.92
2020-11-30,Miami-Fort Lauderdale,FL,402392.0,-0.3,330000.0,-0.3,319589.0,0.8,1980.0,0.92
2020-11-30,Atlanta,GA,354638.0,-0.47,289397.0,0.34,263319.0,1.2,1524.0,0.46
2020-11-30,Boston,MA,663965.0,0.97,514667.0,-1.34,534409.0,1.27,2348.0,-1.14
2020-11-30,San Francisco,CA,999361.0,-0.0,900250.0,-0.12,1175082.0,0.73,2858.0,-0.66
2020-11-30,Detroit,MI,273300.0,-1.81,218347.0,-0.47,195484.0,1.54,1238.0,0.0
2020-11-30,Riverside,CA,485000.0,1.04,431667.0,1.17,417237.0,1.43,2060.0,1.03
2020-11-30,Phoenix,AZ,399633.0,-0.08,336792.0,0.74,321752.0,1.7,1479.0,1.23
2020-11-30,Seattle,WA,640000.0,-1.94,563998.0,0.3,584177.0,1.61,1862.0,-1.48
2020-11-30,Minneapolis-St Paul,MN,369481.0,-2.28,310100.0,-0.53,316528.0,1.21,1512.0,-0.4
2020-11-30,San Diego,CA,816666.0,-1.95,663833.0,0.76,664359.0,1.86,2406.0,0.88
2020-11-30,St. Louis,MO,253200.0,-0.86,212750.0,-2.03,197268.0,1.12,1100.0,-0.18
2020-11-30,Tampa,FL,303002.0,0.12,262833.0,0.57,248166.0,1.52,1531.0,0.79
2020-11-30,Baltimore,MD,351633.0,-1.41,324900.0,0.01,316735.0,1.13,1539.0,0.39
2020-11-30,Denver,CO,520333.0,-2.19,468333.0,0.36,475083.0,1.22,1647.0,-0.18
2020-11-30,Pittsburgh,PA,234600.0,0.06,193667.0,-1.69,176505.0,1.38,1193.0,0.42
2020-11-30,Portland,OR,507029.0,1.2,442133.0,0.03,455327.0,29.05,1603.0,-0.12
2020-11-30,Portland,OR,507029.0,1.2,442133.0,0.03,358840.0,-21.19,1603.0,-0.12
2020-11-30,Charlotte,NC,370483.0,0.22,299167.0,0.0,264207.0,1.01,1421.0,0.64
2020-11-30,Sacramento,CA,575463.0,1.46,479250.0,0.35,468266.0,1.68,1933.0,0.73
2020-11-30,San Antonio,TX,294667.0,-1.11,255277.0,0.13,248301.0,0.99,1232.0,0.24
2020-11-30,Orlando,FL,332133.0,0.0,285355.0,0.59,272801.0,0.93,1529.0,0.2
2020-11-30,Cincinnati,OH,312933.0,-2.46,213300.0,-0.31,206667.0,1.48,1231.0,0.74
2020-11-30,Cleveland,OH,196600.0,-4.53,172292.0,-1.43,174842.0,-5.71,1176.0,0.26
2020-11-30,Cleveland,OH,196600.0,-4.53,172292.0,-1.43,187358.0,7.16,1176.0,0.26
2020-11-30,Kansas City,MO,341633.0,-0.98,254967.0,-0.91,225955.0,1.16,1157.0,-0.17
2020-11-30,Las Vegas,NV,347333.0,0.29,328061.0,0.51,311468.0,93.99,1446.0,0.84
2020-11-30,Las Vegas,NV,347333.0,0.29,328061.0,0.51,163665.0,-47.45,1446.0,0.84
2020-11-30,Columbus,OH,321297.0,-0.52,233050.0,-1.17,234399.0,25.4,1245.0,0.57
2020-11-30,Columbus,OH,321297.0,-0.52,233050.0,-1.17,133032.0,-43.25,1245.0,0.57
2020-11-30,Columbus,OH,321297.0,-0.52,233050.0,-1.17,188024.0,41.34,1245.0,0.57
2020-11-30,Indianapolis,IN,287633.0,-4.0,226967.0,-0.6,204734.0,1.23,1226.0,-0.24
2020-11-30,San Jose,CA,1248317.0,0.0,1129000.0,-1.28,1302533.0,1.02,2884.0,-1.0
2020-11-30,Austin,TX,401293.0,1.17,365367.0,1.39,369698.0,162.72,1439.0,0.28
2020-11-30,Austin,TX,401293.0,1.17,365367.0,1.39,141599.0,-61.7,1439.0,0.28
2020-11-30,Virginia Beach,VA,312056.0,-1.06,279000.0,0.72,264163.0,0.99,1362.0,0.52
2020-11-30,Nashville,TN,381266.0,-0.09,327687.0,0.18,307473.0,0.89,1466.0,-0.14
2020-11-30,Providence,RI,400268.0,-2.8,331667.0,-0.5,349913.0,1.42,1569.0,2.08
2020-11-30,Milwaukee,WI,239933.0,-2.04,223167.0,-2.62,222869.0,1.29,1072.0,-0.46
2020-11-30,Jacksonville,FL,309663.0,-1.59,276337.0,0.97,249972.0,155.07,1372.0,0.15
2020-11-30,Jacksonville,FL,309663.0,-1.59,276337.0,0.97,180823.0,-27.66,1372.0,0.15
2020-11-30,Jacksonville,FL,309663.0,-1.59,276337.0,0.97,98242.0,-45.67,1372.0,0.15
2020-11-30,Memphis,TN,256663.0,-0.51,223333.0,0.0,174603.0,1.18,1248.0,1.3
2020-11-30,Oklahoma City,OK,292948.0,-0.47,210817.0,0.07,171358.0,0.86,1140.0,0.53
2020-11-30,Louisville-Jefferson County,KY,266297.0,-4.53,216233.0,-0.61,196580.0,1.0,1119.0,0.18
2020-11-30,Hartford,CT,336485.0,-1.41,256317.0,-0.52,257045.0,1.35,1428.0,0.92
2020-11-30,Richmond,VA,383515.0,0.46,289315.0,0.7,267759.0,153.52,1339.0,0.83
2020-11-30,Richmond,VA,383515.0,0.46,289315.0,0.7,180901.0,-32.44,1339.0,0.83
2020-11-30,Richmond,VA,383515.0,0.46,289315.0,0.7,106597.0,-41.07,1339.0,0.83
2020-11-30,New Orleans,LA,299000.0,0.0,230000.0,0.29,220134.0,0.74,1269.0,0.08
2020-11-30,Buffalo,NY,225253.0,-0.23,189167.0,-0.5,192695.0,1.72,1067.0,0.09
2020-11-30,Raleigh,NC,390601.0,0.26,314067.0,-0.32,302233.0,1.06,1407.0,0.5
2020-11-30,Birmingham,AL,273538.0,-0.55,234800.0,1.0,192727.0,0.91,1154.0,0.96
2020-11-30,Salt Lake City,UT,497252.0,0.68,384157.0,0.52,427224.0,1.36,1325.0,-0.15
2020-11-30,Rochester,NY,245661.0,-2.76,176150.0,-0.93,174642.0,-30.01,1192.0,1.36
2020-11-30,Rochester,NY,245661.0,-2.76,176150.0,-0.93,251590.0,44.06,1192.0,1.36
2020-11-30,Grand Rapids,MI,319496.0,0.11,235052.0,-0.01,240488.0,1.15,1233.0,0.24
2020-11-30,Tucson,AZ,319844.0,-1.08,259417.0,0.78,245492.0,2.05,1285.0,0.39
2020-11-30,Urban Honolulu,HI,591000.0,-0.06,614333.0,-0.54,733096.0,0.66,2341.0,1.39
2020-11-30,Tulsa,OK,274702.0,0.24,206417.0,0.12,163023.0,0.97,1106.0,1.1
2020-11-30,Fresno,CA,388498.0,0.09,321667.0,1.05,295372.0,1.02,1637.0,0.86
2020-11-30,Worcester,MA,385387.0,0.75,323650.0,0.1,331757.0,1.82,1535.0,0.26
2020-11-30,Stamford,CT,763277.0,-2.1,481735.0,-2.78,454125.0,1.75,2282.0,-0.26
