Date,City,State,HVI,%Change_HVI
2020-07-31,North Platte,NE,156463.0,0.1
2020-07-31,Ada,OK,103559.0,-0.52
2020-07-31,Moscow,ID,345180.0,0.45
2020-07-31,Murray,KY,135819.0,-0.35
2020-07-31,Escanaba,MI,110235.0,0.03
2020-07-31,Canton,IL,74865.0,-47.65
2020-07-31,Corinth,MS,103851.0,0.44
2020-07-31,Coshocton,OH,118380.0,0.64
2020-07-31,Newton,IA,132086.0,0.17
2020-07-31,Logan,WV,88546.0,-70.54
2020-07-31,Hutchinson,MN,205146.0,0.43
2020-07-31,Vidalia,GA,112628.0,0.21
2020-07-31,Summit Park,UT,814833.0,0.52
2020-07-31,Laramie,WY,255020.0,0.15
2020-07-31,Plainview,TX,81450.0,0.02
2020-07-31,Big Spring,TX,133486.0,0.03
2020-07-31,Dixon,IL,99716.0,-0.55
2020-07-31,Alexandria,MN,240385.0,59.29
2020-07-31,Newport,TN,122140.0,-62.27
2020-07-31,Lebanon,MO,132618.0,-32.78
2020-07-31,Coffeyville,KS,60988.0,0.24
2020-07-31,Susanville,CA,178758.0,0.31
2020-07-31,Brookhaven,MS,124343.0,-0.08
2020-07-31,Taylorville,IL,87504.0,-0.22
2020-07-31,Effingham,IL,152445.0,-0.07
2020-07-31,Valley,AL,72521.0,0.43
2020-07-31,Angola,IN,184191.0,0.1
2020-07-31,Dodge City,KS,115537.0,0.38
2020-07-31,Emporia,KS,110740.0,0.13
2020-07-31,Taos,NM,278338.0,0.55
2020-07-31,Malvern,AR,101063.0,-0.11
2020-07-31,Troy,AL,121267.0,0.07
2020-07-31,Cambridge,MD,155802.0,39.86
2020-07-31,Macomb,IL,77771.0,-0.26
2020-07-31,Kingsville,TX,108971.0,0.31
2020-07-31,Kennett,MO,75814.0,0.08
2020-07-31,Miami,OK,75842.0,-0.24
2020-07-31,Camden,AR,59593.0,0.64
2020-07-31,Jackson,WY,697385.0,451.41
2020-07-31,Hastings,NE,140960.0,0.26
2020-07-31,Albert Lea,MN,121225.0,0.58
2020-07-31,Iron Mountain,MI,121513.0,-0.51
2020-07-31,Lincoln,IL,96802.0,-54.8
2020-07-31,Jesup,GA,125241.0,0.12
2020-07-31,Kirksville,MO,123721.0,0.23
2020-07-31,Alpena,MI,103428.0,-0.1
2020-07-31,Silver City,NM,137760.0,0.17
2020-07-31,Indianola,MS,66971.0,0.25
2020-07-31,Elkins,WV,95448.0,-2.39
2020-07-31,Las Vegas,NM,157008.0,-47.32
2020-07-31,McPherson,KS,161991.0,0.25
2020-07-31,Sheridan,WY,290244.0,0.06
2020-07-31,Washington Court House,OH,122776.0,0.78
2020-07-31,Bennettsville,SC,58132.0,1.47
2020-07-31,Merrill,WI,136698.0,0.02
2020-07-31,Middlesborough,KY,57967.0,0.55
2020-07-31,Forrest City,AR,53650.0,0.98
2020-07-31,Breckenridge,CO,661400.0,-0.2
2020-07-31,Bastrop,LA,59841.0,-0.01
2020-07-31,Wauchula,FL,119613.0,0.36
2020-07-31,Great Bend,KS,80370.0,-0.02
2020-07-31,Weatherford,OK,118301.0,-0.75
2020-07-31,Watertown,SD,204279.0,-12.09
2020-07-31,Thomaston,GA,87788.0,0.31
2020-07-31,Altus,OK,70403.0,-1.02
2020-07-31,Lexington,NE,124194.0,-38.89
2020-07-31,Boone,IA,147740.0,0.31
2020-07-31,Toccoa,GA,124708.0,0.54
2020-07-31,Summerville,GA,88752.0,0.47
2020-07-31,New Ulm,MN,163205.0,0.37
2020-07-31,Marshall,MN,155802.0,3.76
2020-07-31,Deming,NM,112399.0,0.24
2020-07-31,Fredericksburg,TX,358847.0,0.08
2020-07-31,Magnolia,AR,91567.0,0.65
2020-07-31,Campbellsville,KY,106749.0,-0.21
2020-07-31,Connersville,IN,84827.0,0.14
2020-07-31,Dickinson,ND,266895.0,-0.25
2020-07-31,Cordele,GA,103758.0,0.27
2020-07-31,Maryville,MO,149251.0,0.05
2020-07-31,Marshall,MO,99219.0,-36.32
2020-07-31,Arkadelphia,AR,91915.0,-0.23
2020-07-31,Liberal,KS,122098.0,0.34
2020-07-31,Wahpeton,ND,144016.0,-0.09
2020-07-31,Williston,ND,280943.0,-0.15
2020-07-31,Oskaloosa,IA,120750.0,0.2
2020-07-31,Raymondville,TX,71993.0,0.46
2020-07-31,Elk City,OK,112708.0,-0.34
2020-07-31,Dumas,TX,131859.0,0.09
2020-07-31,Helena,AR,30242.0,-0.18
2020-07-31,Parsons,KS,56889.0,0.47
2020-07-31,Worthington,MN,139826.0,0.49
2020-07-31,Jamestown,ND,173370.0,57.92
2020-07-31,Guymon,OK,105035.0,0.24
2020-07-31,Storm Lake,IA,126943.0,0.28
2020-07-31,Woodward,OK,108533.0,-1.24
2020-07-31,Portales,NM,103477.0,0.06
2020-07-31,Hereford,TX,97334.0,-0.38
2020-07-31,Othello,WA,200786.0,0.64
2020-07-31,Los Alamos,NM,322663.0,-0.03
2020-07-31,Fitzgerald,GA,79637.0,0.17
2020-07-31,Maysville,KY,94735.0,-0.01
2020-07-31,Atchison,KS,97032.0,0.5
2020-07-31,Fairfield,IA,128187.0,-0.05
2020-07-31,Spencer,IA,132378.0,0.2
2020-07-31,Winnemucca,NV,249137.0,0.61
2020-07-31,Sweetwater,TX,82160.0,0.29
2020-07-31,Andrews,TX,178824.0,0.63
2020-07-31,Zapata,TX,95626.0,0.42
2020-07-31,Vermillion,SD,183504.0,0.21
2020-07-31,Pecos,TX,136440.0,0.92
2020-07-31,Ketchikan,AK,312538.0,0.14
2020-08-31,New York,NY,492585.0,0.53
2020-08-31,Los Angeles-Long Beach-Anaheim,CA,701667.0,1.32
2020-08-31,Chicago,IL,247603.0,0.68
2020-08-31,Dallas-Fort Worth,TX,266755.0,0.9
2020-08-31,Philadelphia,PA,261868.0,1.01
2020-08-31,Houston,TX,227120.0,0.46
2020-08-31,Washington,DC,454362.0,0.91
2020-08-31,Miami-Fort Lauderdale,FL,311972.0,0.44
2020-08-31,Atlanta,GA,254488.0,0.84
2020-08-31,Boston,MA,513756.0,1.0
2020-08-31,San Francisco,CA,1143113.0,1.41
2020-08-31,Detroit,MI,186853.0,0.8
2020-08-31,Riverside,CA,400079.0,1.17
2020-08-31,Phoenix,AZ,305774.0,1.47
2020-08-31,Seattle,WA,555020.0,1.45
2020-08-31,Minneapolis-St Paul,MN,305778.0,0.72
2020-08-31,San Diego,CA,631080.0,1.07
2020-08-31,St. Louis,MO,190765.0,1.04
2020-08-31,Tampa,FL,238475.0,1.1
2020-08-31,Baltimore,MD,306573.0,0.88
2020-08-31,Denver,CO,459696.0,0.69
2020-08-31,Pittsburgh,PA,169049.0,1.26
2020-08-31,Portland,OR,436821.0,28.47
2020-08-31,Charlotte,NC,255874.0,0.91
2020-08-31,Sacramento,CA,445450.0,1.03
2020-08-31,San Antonio,TX,240917.0,0.66
2020-08-31,Orlando,FL,266872.0,0.38
2020-08-31,Cincinnati,OH,199121.0,0.89
2020-08-31,Cleveland,OH,168057.0,-7.94
2020-08-31,Kansas City,MO,218166.0,1.02
2020-08-31,Las Vegas,NV,300236.0,91.22
2020-08-31,Columbus,OH,226880.0,23.49
2020-08-31,Indianapolis,IN,197766.0,1.03
2020-08-31,San Jose,CA,1251558.0,2.07
2020-08-31,Austin,TX,352121.0,158.92
2020-08-31,Virginia Beach,VA,257139.0,0.57
2020-08-31,Nashville,TN,300714.0,0.44
2020-08-31,Providence,RI,334829.0,0.97
2020-08-31,Milwaukee,WI,215241.0,0.94
2020-08-31,Jacksonville,FL,242422.0,146.76
2020-08-31,Memphis,TN,169268.0,0.91
2020-08-31,Oklahoma City,OK,167137.0,0.65
2020-08-31,Louisville-Jefferson County,KY,190877.0,0.95
2020-08-31,Hartford,CT,247383.0,1.05
2020-08-31,Richmond,VA,261652.0,149.57
2020-08-31,New Orleans,LA,215470.0,0.68
2020-08-31,Buffalo,NY,182970.0,1.16
2020-08-31,Raleigh,NC,293938.0,0.57
2020-08-31,Birmingham,AL,187141.0,0.65
2020-08-31,Salt Lake City,UT,410107.0,1.2
2020-08-31,Rochester,NY,168920.0,-31.46
2020-08-31,Grand Rapids,MI,231761.0,1.19
2020-08-31,Tucson,AZ,234960.0,1.13
2020-08-31,Urban Honolulu,HI,722691.0,0.12
2020-08-31,Tulsa,OK,159113.0,0.8
2020-08-31,Fresno,CA,284131.0,1.49
2020-08-31,Worcester,MA,314507.0,1.1
2020-08-31,Stamford,CT,429714.0,1.57
2020-08-31,Albuquerque,NM,228150.0,0.82
2020-08-31,Albany,NY,213183.0,-27.85
2020-08-31,Omaha,NE,213268.0,0.84
2020-08-31,New Haven,CT,243914.0,1.2
2020-08-31,Bakersfield,CA,245254.0,1.28
2020-08-31,Knoxville,TN,208048.0,0.67
2020-08-31,Greenville,SC,217244.0,50.77
2020-08-31,Ventura,CA,633852.0,0.72
2020-08-31,Allentown,PA,224852.0,1.09
2020-08-31,El Paso,TX,142440.0,0.69
2020-08-31,Baton Rouge,LA,192479.0,0.11
2020-08-31,Dayton,OH,146767.0,0.98
2020-08-31,McAllen,TX,128144.0,0.81
2020-08-31,Columbia,SC,170300.0,-17.52
2020-08-31,Greensboro,NC,166533.0,0.68
2020-08-31,Akron,OH,162845.0,0.83
2020-08-31,North Port-Sarasota-Bradenton,FL,290489.0,0.37
2020-08-31,Little Rock,AR,156636.0,0.7
2020-08-31,Stockton,CA,387747.0,0.78
2020-08-31,Charleston,SC,287781.0,243.02
2020-08-31,Syracuse,NY,156578.0,0.79
2020-08-31,Colorado Springs,CO,343560.0,0.94
2020-08-31,Winston-Salem,NC,167109.0,0.77
2020-08-31,Wichita,KS,151093.0,0.5
2020-08-31,Springfield,MA,249402.0,102.03
2020-08-31,Fort Myers,FL,251654.0,0.6
2020-08-31,Boise City,ID,341433.0,1.48
2020-08-31,Toledo,OH,133805.0,1.27
2020-08-31,Madison,WI,298858.0,0.69
2020-08-31,Lakeland,FL,201046.0,0.86
2020-08-31,Ogden,UT,350021.0,1.06
2020-08-31,Daytona Beach,FL,232052.0,0.35
2020-08-31,Des Moines,IA,215068.0,0.54
2020-08-31,Jackson,MS,143238.0,-79.46
2020-08-31,Youngstown,OH,106066.0,1.58
2020-08-31,Augusta,GA,165159.0,-11.66
2020-08-31,Scranton,PA,125401.0,0.48
2020-08-31,Harrisburg,PA,200967.0,0.52
2020-08-31,Melbourne,FL,236412.0,1.21
2020-08-31,Spokane,WA,299342.0,0.83
2020-08-31,Provo,UT,391267.0,1.17
2020-08-31,Lancaster,PA,245094.0,0.81
2020-08-31,Modesto,CA,347866.0,0.67
2020-08-31,Portland,ME,342676.0,-21.55
2020-08-31,Durham,NC,283464.0,0.56
2020-08-31,Santa Rosa,CA,656882.0,0.65
2020-08-31,Lexington,KY,204351.0,64.54
2020-08-31,Lafayette,LA,163152.0,0.48
2020-08-31,Lansing,MI,173405.0,0.68
2020-08-31,Fayetteville,AR,207909.0,49.59
2020-08-31,Pensacola,FL,201115.0,0.55
2020-08-31,Visalia,CA,245348.0,1.31
2020-08-31,Shreveport,LA,118640.0,0.35
2020-08-31,Springfield,MO,168574.0,-32.41
2020-08-31,York,PA,200906.0,1.01
2020-08-31,Corpus Christi,TX,176916.0,0.71
2020-08-31,Flint,MI,133114.0,0.8
2020-08-31,Reno,NV,401709.0,1.0
2020-08-31,Asheville,NC,288260.0,0.86
2020-08-31,Santa Maria-Santa Barbara,CA,672645.0,0.63
2020-08-31,Huntsville,AL,211222.0,1.4
2020-08-31,Fort Wayne,IN,160769.0,0.38
2020-08-31,Salinas,CA,627181.0,0.64
2020-08-31,Vallejo,CA,462814.0,0.01
2020-08-31,Mobile,AL,135564.0,0.72
2020-08-31,Reading,PA,199185.0,0.83
2020-08-31,Brownsville,TX,117275.0,1.41
2020-08-31,Killeen,TX,168722.0,0.81
2020-08-31,Canton,OH,144167.0,92.57
2020-08-31,Beaumont,TX,135074.0,0.55
2020-08-31,Manchester,NH,326072.0,1.01
2020-08-31,Salem,OR,328418.0,193.27
2020-08-31,Anchorage,AK,313138.0,-0.39
2020-08-31,Davenport,IL,137865.0,0.18
2020-08-31,Peoria,IL,116725.0,0.69
2020-08-31,Myrtle Beach,SC,220903.0,0.79
2020-08-31,Montgomery,AL,141845.0,0.58
2020-08-31,Salisbury,DE,272499.0,0.83
2020-08-31,Gulfport,MS,147274.0,0.46
2020-08-31,Tallahassee,FL,189729.0,0.44
2020-08-31,Trenton,NJ,263690.0,0.86
2020-08-31,Fayetteville,NC,140183.0,-32.57
2020-08-31,Huntington,WV,105401.0,-0.06
2020-08-31,Eugene,OR,334671.0,0.44
2020-08-31,Rockford,IL,126084.0,-0.21
2020-08-31,Savannah,GA,205039.0,0.43
2020-08-31,Ann Arbor,MI,307271.0,0.51
2020-08-31,Ocala,FL,171342.0,0.42
2020-08-31,Kalamazoo,MI,186686.0,0.99
2020-08-31,Naples,FL,353270.0,0.49
2020-08-31,South Bend,IN,146412.0,0.46
2020-08-31,Spartanburg,SC,168318.0,0.53
2020-08-31,Evansville,IN,149635.0,0.57
2020-08-31,Kingsport,TN,139062.0,0.6
2020-08-31,Roanoke,VA,192179.0,0.57
2020-08-31,Green Bay,WI,196572.0,1.14
2020-08-31,Lincoln,NE,216281.0,123.43
2020-08-31,Fort Collins,CO,428184.0,0.23
2020-08-31,Utica,NY,140735.0,0.54
2020-08-31,Columbus,GA,130149.0,-42.64
2020-08-31,Boulder,CO,585218.0,0.46
2020-08-31,Lubbock,TX,156268.0,0.69
2020-08-31,Fort Smith,AR,115133.0,-0.09
2020-08-31,Duluth,MN,177532.0,0.73
2020-08-31,Atlantic City,NJ,214246.0,0.99
2020-08-31,New London,CT,256215.0,1.3
2020-08-31,San Luis Obispo,CA,654842.0,0.92
2020-08-31,Gainesville,FL,208919.0,-15.38
2020-08-31,Santa Cruz,CA,900557.0,1.71
2020-08-31,Clarksville,TN,188540.0,0.82
2020-08-31,Cedar Rapids,IA,167205.0,0.18
2020-08-31,Merced,CA,292567.0,1.52
2020-08-31,Wilmington,NC,271846.0,0.26
2020-08-31,Kennewick,WA,316168.0,0.35
2020-08-31,Greeley,CO,393203.0,0.4
2020-08-31,Waco,TX,175045.0,0.9
2020-08-31,Olympia,WA,373241.0,1.41
2020-08-31,Amarillo,TX,148773.0,0.36
2020-08-31,Binghamton,NY,127900.0,0.82
2020-08-31,Hagerstown,MD,210126.0,0.87
2020-08-31,Bremerton,WA,419052.0,1.51
2020-08-31,Laredo,TX,161113.0,0.35
2020-08-31,Lynchburg,VA,194197.0,0.89
2020-08-31,Yakima,WA,252679.0,0.32
2020-08-31,Crestview-Fort Walton Beach-Destin,FL,298716.0,0.78
2020-08-31,Topeka,KS,139127.0,0.87
2020-08-31,Macon-Bibb County,GA,114622.0,0.19
2020-08-31,Champaign-Urbana,IL,150606.0,0.78
2020-08-31,Tuscaloosa,AL,173536.0,0.58
2020-08-31,College Station,TX,218511.0,0.53
2020-08-31,Sioux Falls,SD,235713.0,0.52
2020-08-31,Appleton,WI,203160.0,0.76
2020-08-31,Chico,CA,335821.0,1.06
2020-08-31,Charlottesville,VA,319811.0,0.25
2020-08-31,Claremont,NH,232561.0,0.83
2020-08-31,Barnstable Town,MA,461219.0,1.23
2020-08-31,Longview,TX,152310.0,-49.89
2020-08-31,Burlington,VT,324461.0,207.95
2020-08-31,Prescott,AZ,331002.0,0.56
2020-08-31,Tyler,TX,186795.0,0.84
2020-08-31,Las Cruces,NM,187464.0,1.11
2020-08-31,Fargo,ND,236008.0,0.34
2020-08-31,Houma,LA,162579.0,0.05
2020-08-31,Rochester,MN,247352.0,46.43
2020-08-31,Florence,SC,127480.0,4.22
2020-08-31,Medford,OR,336966.0,0.8
2020-08-31,Lafayette-West Lafayette,IN,179447.0,0.48
2020-08-31,Bellingham,WA,443257.0,1.09
2020-08-31,Lake Havasu City,AZ,250769.0,1.09
2020-08-31,Saginaw,MI,107608.0,0.77
2020-08-31,Lake Charles,LA,195578.0,1.22
2020-08-31,Elkhart,IN,174437.0,0.51
2020-08-31,Yuma,AZ,175628.0,1.26
2020-08-31,Racine,WI,161715.0,0.84
2020-08-31,Athens,GA,224497.0,33.4
2020-08-31,Torrington,CT,258353.0,1.38
2020-08-31,St. Cloud,MN,229308.0,1.08
2020-08-31,Hilton Head Island,SC,326574.0,0.34
2020-08-31,Bloomington,IL,157330.0,-27.11
2020-08-31,Hilo,HI,398116.0,0.11
2020-08-31,Panama City,FL,242468.0,0.26
2020-08-31,Kingston,NY,253985.0,1.96
2020-08-31,Daphne,AL,237461.0,0.54
2020-08-31,Gainesville,GA,248702.0,19.04
2020-08-31,Warner Robins,GA,152900.0,0.61
2020-08-31,Blacksburg,VA,202045.0,0.38
2020-08-31,Jacksonville,NC,176587.0,-27.16
2020-08-31,Redding,CA,287791.0,0.89
2020-08-31,Monroe,LA,139097.0,-26.22
2020-08-31,Joplin,MO,138657.0,0.31
2020-08-31,El Centro,CA,232360.0,2.33
2020-08-31,Terre Haute,IN,100143.0,0.28
2020-08-31,Muskegon,MI,157256.0,0.67
2020-08-31,Sioux City,IA,146912.0,0.11
2020-08-31,Waterloo,IA,146626.0,0.13
2020-08-31,Oshkosh,WI,170746.0,1.28
2020-08-31,Yuba City,CA,319322.0,0.24
2020-08-31,Abilene,TX,142531.0,0.84
2020-08-31,Columbia,MO,207549.0,21.87
2020-08-31,Dover,DE,243083.0,0.61
2020-08-31,Eau Claire,WI,199597.0,0.89
2020-08-31,Janesville,WI,163036.0,1.05
2020-08-31,Jackson,MI,157988.0,10.3
2020-08-31,Punta Gorda,FL,235279.0,0.77
2020-08-31,Bloomington,IN,217369.0,38.16
2020-08-31,Pueblo,CO,213078.0,1.13
2020-08-31,Billings,MT,271465.0,-0.39
2020-08-31,Bend,OR,446379.0,0.63
2020-08-31,Albany,GA,112360.0,-47.29
2020-08-31,Vineland,NJ,149255.0,1.71
2020-08-31,Niles,MI,190920.0,0.25
2020-08-31,Kahului,HI,732964.0,-0.07
2020-08-31,Ottawa,IL,117706.0,0.58
2020-08-31,State College,PA,260426.0,0.33
2020-08-31,Bangor,ME,165984.0,0.83
2020-08-31,Alexandria,LA,151556.0,-36.95
2020-08-31,Decatur,AL,142631.0,54.65
2020-08-31,Hanford,CA,250887.0,1.5
2020-08-31,Iowa City,IA,233919.0,0.13
2020-08-31,Rocky Mount,NC,118792.0,0.19
2020-08-31,Monroe,MI,189940.0,36.55
2020-08-31,Wichita Falls,TX,105158.0,1.62
2020-08-31,Burlington,NC,173284.0,-46.59
2020-08-31,Madera,CA,299774.0,1.09
2020-08-31,Jefferson City,MO,166302.0,0.98
2020-08-31,Chambersburg,PA,192690.0,1.2
2020-08-31,Texarkana,TX,116670.0,-0.03
2020-08-31,Elizabethtown,KY,163601.0,0.61
2020-08-31,Pottsville,PA,89602.0,1.15
2020-08-31,Wheeling,OH,105243.0,0.15
2020-08-31,Florence,AL,122019.0,-4.28
2020-08-31,Grand Junction,CO,284602.0,0.67
2020-08-31,Concord,NH,283778.0,1.23
2020-08-31,Dothan,AL,129323.0,0.63
2020-08-31,Santa Fe,NM,399161.0,0.71
2020-08-31,Johnstown,PA,85195.0,2.21
2020-08-31,Traverse City,MI,256566.0,0.45
2020-08-31,Hattiesburg,MS,148444.0,-0.02
2020-08-31,Dalton,GA,149448.0,0.83
2020-08-31,Midland,TX,264223.0,67.3
2020-08-31,Homosassa Springs,FL,178599.0,0.93
2020-08-31,Valdosta,GA,132293.0,0.28
2020-08-31,Coeur d'Alene,ID,381362.0,1.53
2020-08-31,Springfield,OH,125251.0,-25.7
2020-08-31,St. George,UT,357290.0,0.97
2020-08-31,Vero Beach,FL,247348.0,0.46
2020-08-31,Napa,CA,709848.0,0.6
2020-08-31,Tupelo,MS,126636.0,-0.17
2020-08-31,Battle Creek,MI,128488.0,0.69
2020-08-31,Jamestown,NY,110752.0,-36.12
2020-08-31,Eureka,CA,339143.0,0.97
2020-08-31,Flagstaff,AZ,389214.0,0.94
2020-08-31,Lumberton,NC,81002.0,0.15
2020-08-31,Wausau,WI,179419.0,0.81
2020-08-31,La Crosse,WI,209341.0,0.74
2020-08-31,Lebanon,PA,198957.0,50.02
2020-08-31,Idaho Falls,ID,272383.0,0.88
2020-08-31,Sierra Vista,AZ,171103.0,0.87
2020-08-31,Pittsfield,MA,246968.0,1.07
2020-08-31,Farmington,NM,148189.0,20.25
2020-08-31,Jackson,TN,127437.0,-19.34
2020-08-31,Glens Falls,NY,193226.0,0.56
2020-08-31,Winchester,VA,253715.0,0.64
2020-08-31,St. Joseph,MO,125315.0,0.82
2020-08-31,Altoona,PA,125698.0,0.17
2020-08-31,New Bern,NC,167042.0,0.48
2020-08-31,Carbondale,IL,102647.0,0.11
2020-08-31,London,KY,103777.0,0.44
2020-08-31,Logan,UT,303480.0,242.74
2020-08-31,Harrisonburg,VA,231994.0,0.23
2020-08-31,Beckley,WV,83899.0,0.08
2020-08-31,Mansfield,OH,120275.0,0.35
2020-08-31,Weirton,OH,88421.0,0.18
2020-08-31,Goldsboro,NC,137584.0,0.27
2020-08-31,Augusta,ME,189494.0,14.73
2020-08-31,Hammond,LA,167611.0,0.67
2020-08-31,Sherman,TX,187781.0,0.79
2020-08-31,Staunton,VA,209576.0,0.32
2020-08-31,Muncie,IN,100789.0,1.17
2020-08-31,Mount Vernon,WA,408639.0,1.31
2020-08-31,Albany,OR,297405.0,164.69
2020-08-31,Watertown,NY,149506.0,-26.81
2020-08-31,Williamsport,PA,173297.0,0.01
2020-08-31,Cleveland,TN,183805.0,9.37
2020-08-31,Sheboygan,WI,162494.0,1.45
2020-08-31,Bismarck,ND,274617.0,-0.14
2020-08-31,Owensboro,KY,137034.0,1.59
2020-08-31,Dunn,NC,183812.0,0.93
2020-08-31,Morristown,TN,161073.0,0.14
2020-08-31,Kankakee,IL,151873.0,0.59
2020-08-31,Brunswick,GA,200956.0,0.42
2020-08-31,Ogdensburg,NY,79291.0,0.32
2020-08-31,San Angelo,TX,163464.0,0.55
2020-08-31,Holland,MI,220064.0,0.82
2020-08-31,Wenatchee,WA,386013.0,0.76
2020-08-31,Lawrence,KS,219091.0,0.95
2020-08-31,Decatur,IL,92836.0,-34.91
2020-08-31,Missoula,MT,373076.0,1.14
2020-08-31,Salem,OH,111103.0,-66.17
2020-08-31,Bay City,MI,114988.0,0.77
2020-08-31,Lewiston,ME,199840.0,1.38
2020-08-31,Roseburg,OR,239685.0,1.02
2020-08-31,Sumter,SC,132244.0,-0.41
2020-08-31,Show Low,AZ,240478.0,1.06
2020-08-31,Bluefield,WV,81227.0,0.13
2020-08-31,Danville,VA,128236.0,5.83
2020-08-31,Lima,OH,119646.0,1.18
2020-08-31,Cookeville,TN,171002.0,0.62
2020-08-31,California-Lexington Park,MD,309656.0,0.79
2020-08-31,Gadsden,AL,95215.0,-1.8
2020-08-31,Cumberland,MD,96924.0,0.23
2020-08-31,Longview,WA,306283.0,101.09
2020-08-31,Whitewater,WI,245673.0,0.76
2020-08-31,Fond du Lac,WI,152509.0,0.8
2020-08-31,Ithaca,NY,229234.0,0.11
2020-08-31,Ashtabula,OH,116980.0,0.26
2020-08-31,Tullahoma,TN,167977.0,0.22
2020-08-31,Richmond,KY,174489.0,-33.31
2020-08-31,Adrian,MI,167885.0,1.08
2020-08-31,Twin Falls,ID,240152.0,0.82
2020-08-31,Corning,NY,111029.0,0.38
2020-08-31,Sebring,FL,153794.0,0.89
2020-08-31,Truckee,CA,493311.0,2.39
2020-08-31,Paducah,KY,114483.0,0.45
2020-08-31,Grand Forks,ND,210569.0,-0.8
2020-08-31,Shelby,NC,160614.0,2.24
2020-08-31,Fairbanks,AK,186258.0,2.35
2020-08-31,Ocean City,NJ,427239.0,0.9
2020-08-31,Mankato,MN,220836.0,0.36
2020-08-31,Rome,GA,141214.0,0.51
2020-08-31,Cape Girardeau,MO,162251.0,0.08
2020-08-31,Hot Springs,AR,161472.0,0.75
2020-08-31,Greenwood,SC,122128.0,0.01
2020-08-31,Clarksburg,WV,108413.0,-0.0
2020-08-31,Dubuque,IA,190576.0,0.52
2020-08-31,Albertville,AL,145330.0,1.25
2020-08-31,New Philadelphia,OH,126405.0,0.04
2020-08-31,Orangeburg,SC,96557.0,-0.21
2020-08-31,Cheyenne,WY,313874.0,0.33
2020-08-31,New Castle,PA,112094.0,0.55
2020-08-31,Brainerd,MN,218501.0,0.71
2020-08-31,Kalispell,MT,376894.0,1.11
2020-08-31,Sevierville,TN,266551.0,0.73
2020-08-31,Moses Lake,WA,238935.0,1.22
2020-08-31,Elmira,NY,102809.0,-0.13
2020-08-31,Beaver Dam,WI,178398.0,1.05
2020-08-31,Pinehurst-Southern Pines,NC,259333.0,0.86
2020-08-31,Ukiah,CA,425707.0,2.14
2020-08-31,Lufkin,TX,128386.0,0.14
2020-08-31,Corvallis,OR,386198.0,-0.82
2020-08-31,Russellville,AR,122059.0,0.34
2020-08-31,Watertown,WI,233952.0,56.48
2020-08-31,Midland,MI,159893.0,-39.49
2020-08-31,Pocatello,ID,221370.0,0.8
2020-08-31,Kokomo,IN,122900.0,0.55
2020-08-31,Grants Pass,OR,313643.0,0.48
2020-08-31,Plattsburgh,NY,151202.0,0.6
2020-08-31,Danville,IL,68623.0,-46.49
2020-08-31,Manitowoc,WI,138893.0,1.26
2020-08-31,Great Falls,MT,210160.0,0.61
2020-08-31,Olean,NY,86764.0,-0.56
2020-08-31,Auburn,NY,140690.0,-8.12
2020-08-31,Athens,TX,172453.0,-23.18
2020-08-31,Oak Harbor,WA,441613.0,1.01
2020-08-31,Chillicothe,OH,131287.0,0.16
2020-08-31,Hinesville,GA,153570.0,-0.08
2020-08-31,Warsaw,IN,194995.0,0.55
2020-08-31,Stillwater,OK,158571.0,0.25
2020-08-31,Quincy,IL,122432.0,-0.05
2020-08-31,Keene,NH,221302.0,1.05
2020-08-31,Sandusky,OH,150218.0,0.75
2020-08-31,Searcy,AR,120376.0,2.06
2020-08-31,Columbus,IN,183896.0,41.3
2020-08-31,Roanoke Rapids,NC,75760.0,0.29
2020-08-31,Casper,WY,233280.0,0.27
2020-08-31,Findlay,OH,169536.0,0.93
2020-08-31,Palatka,FL,142708.0,1.14
2020-08-31,Seneca,SC,183591.0,0.68
2020-08-31,Glenwood Springs,CO,573292.0,0.54
2020-08-31,Aberdeen,WA,220814.0,1.68
2020-08-31,Port Angeles,WA,341981.0,1.03
2020-08-31,Greenfield Town,MA,232346.0,0.84
2020-08-31,Muskogee,OK,86717.0,0.24
2020-08-31,Frankfort,KY,154723.0,0.45
2020-08-31,Mount Pleasant,MI,145496.0,0.56
2020-08-31,Statesboro,GA,154837.0,-0.5
2020-08-31,Minot,ND,272890.0,-0.84
2020-08-31,Shawnee,OK,104219.0,-0.18
2020-08-31,Richmond,IN,104864.0,-39.9
2020-08-31,Martinsville,VA,83742.0,-0.2
2020-08-31,Kapaa,HI,635821.0,-0.53
2020-08-31,LaGrange,GA,158751.0,-0.82
2020-08-31,Marion,OH,105538.0,0.3
2020-08-31,Morehead City,NC,291991.0,0.81
2020-08-31,Klamath Falls,OR,204160.0,0.85
2020-08-31,Marinette,WI,112272.0,0.49
2020-08-31,Roswell,NM,111803.0,0.42
2020-08-31,Marshall,TX,150263.0,51.45
2020-08-31,Farmington,MO,123576.0,-16.61
2020-08-31,Charleston,IL,83438.0,-71.01
2020-08-31,Hobbs,NM,175564.0,0.4
2020-08-31,Clearlake,CA,255452.0,0.55
2020-08-31,Faribault,MN,253843.0,0.52
2020-08-31,Ionia,MI,160940.0,-0.95
2020-08-31,Alamogordo,NM,141144.0,0.48
2020-08-31,Red Bluff,CA,249911.0,0.19
2020-08-31,Hudson,NY,276045.0,0.25
2020-08-31,Somerset,KY,144835.0,0.33
