Date,City,State,SizeRank,Avg_Sale_Price,%Change_SP
2021-03-31,Phoenix,AZ,14,354117.0,2.54
2021-03-31,Seattle,WA,15,578235.0,3.7
2021-03-31,Minneapolis-St Paul,MN,16,312667.0,1.63
2021-03-31,San Diego,CA,17,684667.0,2.75
2021-03-31,St. Louis,MO,18,204649.0,-0.02
2021-03-31,Tampa,FL,19,268000.0,0.94
2021-03-31,Baltimore,MD,20,310000.0,0.0
2021-03-31,Denver,CO,21,482167.0,2.84
2021-03-31,Pittsburgh,PA,22,189417.0,2.53
2021-03-31,Portland,OR,23,455833.0,2.36
2021-03-31,Charlotte,NC,24,298333.0,1.57
2021-03-31,Sacramento,CA,25,490000.0,2.44
2021-03-31,San Antonio,TX,26,257808.0,0.07
2021-03-31,Orlando,FL,27,293667.0,1.03
2021-03-31,Cincinnati,OH,28,203167.0,0.0
2021-03-31,Cleveland,OH,29,164067.0,-1.01
2021-03-31,Kansas City,MO,30,252000.0,2.02
2021-03-31,Las Vegas,NV,31,338534.0,1.16
2021-03-31,Columbus,OH,32,233091.0,0.72
2021-03-31,Indianapolis,IN,33,221000.0,0.45
2021-03-31,San Jose,CA,34,1163000.0,3.76
2021-03-31,Austin,TX,35,400363.0,5.17
2021-03-31,Virginia Beach,VA,36,272998.0,0.49
2021-03-31,Nashville,TN,37,335630.0,1.54
2021-03-31,Providence,RI,38,321917.0,0.05
2021-03-31,Milwaukee,WI,39,214333.0,0.78
2021-03-31,Jacksonville,FL,40,283931.0,1.34
2021-03-31,Memphis,TN,41,214750.0,1.06
2021-03-31,Oklahoma City,OK,42,211188.0,0.65
2021-03-31,Louisville-Jefferson County,KY,43,209133.0,1.34
2021-03-31,Hartford,CT,44,250167.0,-0.66
2021-03-31,Richmond,VA,45,287292.0,-0.3
2021-03-31,New Orleans,LA,46,229667.0,0.73
2021-03-31,Buffalo,NY,47,177417.0,-1.98
2021-03-31,Raleigh,NC,48,322000.0,2.01
2021-03-31,Birmingham,AL,49,232289.0,2.05
2021-03-31,Salt Lake City,UT,50,412833.0,2.74
2021-03-31,Rochester,NY,51,164500.0,-1.4
2021-03-31,Grand Rapids,MI,52,235000.0,2.32
2021-03-31,Tucson,AZ,53,274483.0,3.13
2021-03-31,Urban Honolulu,HI,54,624650.0,-2.35
2021-03-31,Tulsa,OK,55,203333.0,1.16
2021-03-31,Fresno,CA,56,332750.0,1.22
2021-03-31,Worcester,MA,57,316133.0,0.25
2021-03-31,Stamford,CT,58,470000.0,-1.5
2021-03-31,Albuquerque,NM,59,257000.0,1.11
2021-03-31,Albany,NY,60,215187.0,-1.3
2021-03-31,Omaha,NE,61,229000.0,3.15
2021-03-31,New Haven,CT,62,251000.0,0.27
2021-03-31,Bakersfield,CA,63,286667.0,1.9
2021-03-31,Knoxville,TN,64,239960.0,1.7
2021-03-31,Greenville,SC,65,232333.0,-0.57
2021-03-31,Ventura,CA,66,691667.0,1.44
2021-03-31,Allentown,PA,67,227983.0,-0.47
2021-03-31,El Paso,TX,68,183650.0,0.09
2021-03-31,Baton Rouge,LA,69,224300.0,1.06
2021-03-31,Dayton,OH,70,156500.0,-1.62
2021-03-31,McAllen,TX,71,177067.0,0.0
2021-03-31,Columbia,SC,72,205333.0,0.34
2021-03-31,Greensboro,NC,73,190915.0,1.78
2021-03-31,Akron,OH,74,149867.0,0.27
2021-03-31,North Port-Sarasota-Bradenton,FL,75,326977.0,1.65
2021-03-31,Little Rock,AR,76,182300.0,-0.03
2021-03-31,Stockton,CA,77,469667.0,2.23
2021-03-31,Charleston,SC,78,331483.0,1.77
2021-03-31,Syracuse,NY,79,153483.0,-1.07
2021-03-31,Colorado Springs,CO,80,395148.0,2.23
2021-03-31,Winston-Salem,NC,81,195833.0,-0.68
2021-03-31,Wichita,KS,82,173333.0,-0.86
2021-03-31,Springfield,MA,83,243000.0,-0.68
2021-03-31,Fort Myers,FL,84,255000.0,-2.05
2021-03-31,Boise City,ID,85,419148.0,3.96
2021-03-31,Toledo,OH,86,141500.0,-0.93
2021-03-31,Madison,WI,87,304633.0,3.28
2021-03-31,Lakeland,FL,88,234730.0,1.28
2021-03-31,Ogden,UT,89,350408.0,2.21
2021-03-31,Daytona Beach,FL,90,259297.0,1.3
2021-03-31,Des Moines,IA,91,234667.0,-1.09
2021-03-31,Provo,UT,100,400083.0,2.1
2021-03-31,Durham,NC,104,316750.0,1.88
2021-03-31,Fort Collins,CO,159,432433.0,2.96
2021-04-30,New York,NY,1,480000.0,1.41
2021-04-30,Los Angeles-Long Beach-Anaheim,CA,2,778333.0,3.43
2021-04-30,Chicago,IL,3,267666.0,3.21
2021-04-30,Dallas-Fort Worth,TX,4,320000.0,4.01
2021-04-30,Philadelphia,PA,5,271567.0,0.99
2021-04-30,Houston,TX,6,284995.0,3.89
2021-04-30,Washington,DC,7,455000.0,4.2
2021-04-30,Miami-Fort Lauderdale,FL,8,346000.0,1.47
2021-04-30,Atlanta,GA,9,306167.0,3.96
2021-04-30,Boston,MA,10,539333.0,3.19
2021-04-30,San Francisco,CA,11,974167.0,7.64
2021-04-30,Detroit,MI,12,212500.0,3.83
2021-04-30,Riverside,CA,13,463333.0,2.73
2021-04-30,Phoenix,AZ,14,364450.0,2.92
2021-04-30,Seattle,WA,15,603327.0,4.34
2021-04-30,Minneapolis-St Paul,MN,16,323333.0,3.41
2021-04-30,San Diego,CA,17,708000.0,3.41
2021-04-30,St. Louis,MO,18,207483.0,1.38
2021-04-30,Tampa,FL,19,275667.0,2.86
2021-04-30,Baltimore,MD,20,306667.0,-1.08
2021-04-30,Denver,CO,21,502437.0,4.2
2021-04-30,Pittsburgh,PA,22,196083.0,3.52
2021-04-30,Portland,OR,23,468833.0,2.85
2021-04-30,Charlotte,NC,24,308333.0,3.35
2021-04-30,Sacramento,CA,25,505000.0,3.06
2021-04-30,San Antonio,TX,26,263608.0,2.25
2021-04-30,Orlando,FL,27,298667.0,1.7
2021-04-30,Cincinnati,OH,28,212467.0,4.58
2021-04-30,Cleveland,OH,29,166817.0,1.68
2021-04-30,Kansas City,MO,30,259333.0,2.91
2021-04-30,Las Vegas,NV,31,345201.0,1.97
2021-04-30,Columbus,OH,32,239383.0,2.7
2021-04-30,Indianapolis,IN,33,227667.0,3.02
2021-04-30,San Jose,CA,34,1223333.0,5.19
2021-04-30,Austin,TX,35,316552.52475247526,-20.93
2021-04-30,Virginia Beach,VA,36,277998.0,1.83
2021-04-30,Nashville,TN,37,344982.0,2.79
2021-04-30,Providence,RI,38,328583.0,2.07
2021-04-30,Milwaukee,WI,39,220883.0,3.06
2021-04-30,Jacksonville,FL,40,294500.0,3.72
2021-04-30,Memphis,TN,41,220417.0,2.64
2021-04-30,Oklahoma City,OK,42,213355.0,1.03
2021-04-30,Louisville-Jefferson County,KY,43,213333.0,2.01
2021-04-30,Hartford,CT,44,253500.0,1.33
2021-04-30,Richmond,VA,45,296625.0,3.25
2021-04-30,New Orleans,LA,46,235352.0,2.48
2021-04-30,Buffalo,NY,47,180083.0,1.5
2021-04-30,Raleigh,NC,48,335667.0,4.24
2021-04-30,Birmingham,AL,49,239500.0,3.1
2021-04-30,Salt Lake City,UT,50,430500.0,4.28
2021-04-30,Rochester,NY,51,170533.0,3.67
2021-04-30,Grand Rapids,MI,52,248083.0,5.57
2021-04-30,Tucson,AZ,53,280000.0,2.01
2021-04-30,Urban Honolulu,HI,54,618817.0,-0.93
2021-04-30,Tulsa,OK,55,207833.0,2.21
2021-04-30,Fresno,CA,56,339667.0,2.08
2021-04-30,Worcester,MA,57,319467.0,1.05
2021-04-30,Stamford,CT,58,481833.0,2.52
2021-04-30,Albuquerque,NM,59,265000.0,3.11
2021-04-30,Albany,NY,60,218817.0,1.69
2021-04-30,Omaha,NE,61,237800.0,3.84
2021-04-30,New Haven,CT,62,256667.0,2.26
2021-04-30,Bakersfield,CA,63,290000.0,1.16
2021-04-30,Knoxville,TN,64,243333.0,1.41
2021-04-30,Greenville,SC,65,236287.0,1.7
2021-04-30,Ventura,CA,66,710000.0,2.65
2021-04-30,Allentown,PA,67,228167.0,0.08
2021-04-30,El Paso,TX,68,185167.0,0.83
2021-04-30,Baton Rouge,LA,69,229317.0,2.24
2021-04-30,Dayton,OH,70,158167.0,1.07
2021-04-30,McAllen,TX,71,180000.0,1.66
2021-04-30,Columbia,SC,72,211500.0,3.0
2021-04-30,Greensboro,NC,73,195915.0,2.62
2021-04-30,Akron,OH,74,155867.0,4.0
2021-04-30,North Port-Sarasota-Bradenton,FL,75,333977.0,2.14
2021-04-30,Little Rock,AR,76,189933.0,4.19
2021-04-30,Stockton,CA,77,484667.0,3.19
2021-04-30,Charleston,SC,78,338667.0,2.17
2021-04-30,Syracuse,NY,79,158733.0,3.42
2021-04-30,Colorado Springs,CO,80,407758.0,3.19
2021-04-30,Winston-Salem,NC,81,197667.0,0.94
2021-04-30,Wichita,KS,82,174083.0,0.43
2021-04-30,Springfield,MA,83,246333.0,1.37
2021-04-30,Fort Myers,FL,84,251693.0,-1.3
2021-04-30,Boise City,ID,85,435795.0,3.97
2021-04-30,Toledo,OH,86,142833.0,0.94
2021-04-30,Madison,WI,87,312967.0,2.74
2021-04-30,Lakeland,FL,88,236330.0,0.68
2021-04-30,Ogden,UT,89,365408.0,4.28
2021-04-30,Daytona Beach,FL,90,264963.0,2.19
2021-04-30,Des Moines,IA,91,237167.0,1.07
2021-04-30,Provo,UT,100,418136.0,4.51
2021-04-30,Durham,NC,104,327250.0,3.31
2021-04-30,Fort Collins,CO,159,435767.0,0.77
2021-05-31,New York,NY,1,490000.0,2.08
2021-05-31,Los Angeles-Long Beach-Anaheim,CA,2,803333.0,3.21
2021-05-31,Chicago,IL,3,280250.0,4.7
2021-05-31,Dallas-Fort Worth,TX,4,333333.0,4.17
2021-05-31,Philadelphia,PA,5,278400.0,2.52
2021-05-31,Houston,TX,6,293332.0,2.93
2021-05-31,Washington,DC,7,480333.0,5.57
2021-05-31,Miami-Fort Lauderdale,FL,8,350667.0,1.35
2021-05-31,Atlanta,GA,9,319500.0,4.35
2021-05-31,Boston,MA,10,560333.0,3.89
2021-05-31,San Francisco,CA,11,1032500.0,5.99
2021-05-31,Detroit,MI,12,224833.0,5.8
2021-05-31,Riverside,CA,13,475000.0,2.52
2021-05-31,Phoenix,AZ,14,376950.0,3.43
2021-05-31,Seattle,WA,15,631660.0,4.7
2021-05-31,Minneapolis-St Paul,MN,16,333300.0,3.08
2021-05-31,San Diego,CA,17,728000.0,2.82
2021-05-31,St. Louis,MO,18,215799.0,4.01
2021-05-31,Tampa,FL,19,282333.0,2.42
2021-05-31,Baltimore,MD,20,316000.0,3.04
2021-05-31,Denver,CO,21,524603.0,4.41
2021-05-31,Pittsburgh,PA,22,204667.0,4.38
2021-05-31,Portland,OR,23,480900.0,2.57
2021-05-31,Charlotte,NC,24,321667.0,4.32
2021-05-31,Sacramento,CA,25,521000.0,3.17
2021-05-31,San Antonio,TX,26,270308.0,2.54
2021-05-31,Orlando,FL,27,302333.0,1.23
2021-05-31,Cincinnati,OH,28,220300.0,3.69
2021-05-31,Cleveland,OH,29,174000.0,4.31
2021-05-31,Kansas City,MO,30,269333.0,3.86
2021-05-31,Las Vegas,NV,31,353534.0,2.41
2021-05-31,Columbus,OH,32,254000.0,6.11
2021-05-31,Indianapolis,IN,33,238167.0,4.61
2021-05-31,San Jose,CA,34,1278333.0,4.5
2021-05-31,Austin,TX,35,460194.0,45.38
2021-05-31,Virginia Beach,VA,36,286333.0,3.0
2021-05-31,Nashville,TN,37,355952.0,3.18
2021-05-31,Providence,RI,38,340833.0,3.73
2021-05-31,Milwaukee,WI,39,228217.0,3.32
2021-05-31,Jacksonville,FL,40,304332.0,3.34
2021-05-31,Memphis,TN,41,231250.0,4.91
2021-05-31,Oklahoma City,OK,42,216355.0,1.41
2021-05-31,Louisville-Jefferson County,KY,43,220000.0,3.13
2021-05-31,Hartford,CT,44,262333.0,3.48
2021-05-31,Richmond,VA,45,300958.0,1.46
2021-05-31,New Orleans,LA,46,239018.0,1.56
2021-05-31,Buffalo,NY,47,189633.0,5.3
2021-05-31,Raleigh,NC,48,347583.0,3.55
2021-05-31,Birmingham,AL,49,248626.0,3.81
2021-05-31,Salt Lake City,UT,50,443333.0,2.98
2021-05-31,Rochester,NY,51,179783.0,5.42
2021-05-31,Grand Rapids,MI,52,259750.0,4.7
2021-05-31,Tucson,AZ,53,289667.0,3.45
2021-05-31,Urban Honolulu,HI,54,623083.0,0.69
2021-05-31,Tulsa,OK,55,212000.0,2.0
2021-05-31,Fresno,CA,56,343667.0,1.18
2021-05-31,Worcester,MA,57,337467.0,5.63
2021-05-31,Stamford,CT,58,506650.0,5.15
2021-05-31,Albuquerque,NM,59,270000.0,1.89
2021-05-31,Albany,NY,60,225817.0,3.2
2021-05-31,Omaha,NE,61,244967.0,3.01
2021-05-31,New Haven,CT,62,270000.0,5.19
2021-05-31,Bakersfield,CA,63,300000.0,3.45
2021-05-31,Knoxville,TN,64,250142.0,2.8
2021-05-31,Greenville,SC,65,243621.0,3.1
2021-05-31,Ventura,CA,66,730000.0,2.82
2021-05-31,Allentown,PA,67,234250.0,2.67
2021-05-31,El Paso,TX,68,189150.0,2.15
2021-05-31,Baton Rouge,LA,69,232650.0,1.45
2021-05-31,Dayton,OH,70,165500.0,4.64
2021-05-31,McAllen,TX,71,182051.0,1.14
2021-05-31,Columbia,SC,72,217500.0,2.84
2021-05-31,Greensboro,NC,73,198333.0,1.23
2021-05-31,Akron,OH,74,163867.0,5.13
2021-05-31,North Port-Sarasota-Bradenton,FL,75,342643.0,2.59
2021-05-31,Little Rock,AR,76,197300.0,3.88
2021-05-31,Stockton,CA,77,495000.0,2.13
2021-05-31,Charleston,SC,78,351308.0,3.73
2021-05-31,Syracuse,NY,79,165400.0,4.2
2021-05-31,Colorado Springs,CO,80,417591.0,2.41
2021-05-31,Winston-Salem,NC,81,192667.0,-2.53
2021-05-31,Wichita,KS,82,188833.0,8.47
2021-05-31,Springfield,MA,83,255333.0,3.65
2021-05-31,Fort Myers,FL,84,257527.0,2.32
2021-05-31,Boise City,ID,85,451628.0,3.63
2021-05-31,Toledo,OH,86,145167.0,1.63
2021-05-31,Madison,WI,87,327200.0,4.55
2021-05-31,Lakeland,FL,88,242963.0,2.81
2021-05-31,Ogden,UT,89,386895.0,5.88
2021-05-31,Daytona Beach,FL,90,268978.0,1.52
2021-05-31,Des Moines,IA,91,242500.0,2.25
2021-05-31,Provo,UT,100,434803.0,3.99
2021-05-31,Durham,NC,104,347833.0,6.29
2021-05-31,Fort Collins,CO,159,448737.0,2.98
2021-06-30,New York,NY,1,505998.0,3.26
2021-06-30,Los Angeles-Long Beach-Anaheim,CA,2,820000.0,2.07
2021-06-30,Chicago,IL,3,289250.0,3.21
2021-06-30,Dallas-Fort Worth,TX,4,344833.0,3.45
2021-06-30,Philadelphia,PA,5,288500.0,3.63
2021-06-30,Houston,TX,6,300665.0,2.5
2021-06-30,Washington,DC,7,495333.0,3.12
2021-06-30,Miami-Fort Lauderdale,FL,8,356450.0,1.65
2021-06-30,Atlanta,GA,9,330000.0,3.29
2021-06-30,Boston,MA,10,583667.0,4.16
2021-06-30,San Francisco,CA,11,1060833.0,2.74
2021-06-30,Detroit,MI,12,233167.0,3.71
2021-06-30,Riverside,CA,13,485000.0,2.11
2021-06-30,Phoenix,AZ,14,389500.0,3.33
2021-06-30,Seattle,WA,15,648333.0,2.64
2021-06-30,Minneapolis-St Paul,MN,16,339967.0,2.0
2021-06-30,San Diego,CA,17,744667.0,2.29
2021-06-30,St. Louis,MO,18,223333.0,3.49
2021-06-30,Tampa,FL,19,292667.0,3.66
2021-06-30,Baltimore,MD,20,327667.0,3.69
2021-06-30,Denver,CO,21,539603.0,2.86
2021-06-30,Pittsburgh,PA,22,212917.0,4.03
2021-06-30,Portland,OR,23,490400.0,1.98
2021-06-30,Charlotte,NC,24,331667.0,3.11
2021-06-30,Sacramento,CA,25,535167.0,2.72
2021-06-30,San Antonio,TX,26,278467.0,3.02
2021-06-30,Orlando,FL,27,309333.0,2.32
2021-06-30,Cincinnati,OH,28,233300.0,5.9
2021-06-30,Cleveland,OH,29,182669.0,4.98
2021-06-30,Kansas City,MO,30,276000.0,2.48
2021-06-30,Las Vegas,NV,31,362957.0,2.67
2021-06-30,Columbus,OH,32,265917.0,4.69
2021-06-30,Indianapolis,IN,33,249333.0,4.69
2021-06-30,San Jose,CA,34,1310000.0,2.48
2021-06-30,Austin,TX,35,478140.0,3.9
2021-06-30,Virginia Beach,VA,36,293333.0,2.44
2021-06-30,Nashville,TN,37,368368.0,3.49
2021-06-30,Providence,RI,38,354667.0,4.06
2021-06-30,Milwaukee,WI,39,238217.0,4.38
2021-06-30,Jacksonville,FL,40,313332.0,2.96
2021-06-30,Memphis,TN,41,241163.0,4.29
2021-06-30,Oklahoma City,OK,42,221000.0,2.15
2021-06-30,Louisville-Jefferson County,KY,43,226667.0,3.03
2021-06-30,Hartford,CT,44,272333.0,3.81
2021-06-30,Richmond,VA,45,310167.0,3.06
2021-06-30,New Orleans,LA,46,245685.0,2.79
2021-06-30,Buffalo,NY,47,199217.0,5.05
2021-06-30,Raleigh,NC,48,276519.7722772277,-20.44
2021-06-30,Birmingham,AL,49,253959.0,2.14
2021-06-30,Salt Lake City,UT,50,457667.0,3.23
2021-06-30,Rochester,NY,51,190450.0,5.93
2021-06-30,Grand Rapids,MI,52,266417.0,2.57
2021-06-30,Tucson,AZ,53,298000.0,2.88
2021-06-30,Urban Honolulu,HI,54,641417.0,2.94
2021-06-30,Tulsa,OK,55,217000.0,2.36
2021-06-30,Fresno,CA,56,349333.0,1.65
2021-06-30,Worcester,MA,57,352667.0,4.5
2021-06-30,Stamford,CT,58,541650.0,6.91
2021-06-30,Albuquerque,NM,59,279667.0,3.58
2021-06-30,Albany,NY,60,233650.0,3.47
2021-06-30,Omaha,NE,61,249633.0,1.9
2021-06-30,New Haven,CT,62,280142.0,3.76
2021-06-30,Bakersfield,CA,63,300000.0,0.0
2021-06-30,Knoxville,TN,64,255558.0,2.17
2021-06-30,Greenville,SC,65,252121.0,3.49
2021-06-30,Ventura,CA,66,755000.0,3.42
2021-06-30,Allentown,PA,67,242833.0,3.66
2021-06-30,El Paso,TX,68,193150.0,2.11
2021-06-30,Baton Rouge,LA,69,236083.0,1.48
2021-06-30,Dayton,OH,70,172333.0,4.13
2021-06-30,McAllen,TX,71,185718.0,2.01
2021-06-30,Columbia,SC,72,224350.0,3.15
2021-06-30,Greensboro,NC,73,194833.0,-1.76
2021-06-30,Akron,OH,74,170833.0,4.25
2021-06-30,North Port-Sarasota-Bradenton,FL,75,350000.0,2.15
2021-06-30,Little Rock,AR,76,200667.0,1.71
2021-06-30,Stockton,CA,77,508333.0,2.69
2021-06-30,Charleston,SC,78,356474.0,1.47
2021-06-30,Syracuse,NY,79,170400.0,3.02
2021-06-30,Colorado Springs,CO,80,431625.0,3.36
2021-06-30,Winston-Salem,NC,81,189317.0,-1.74
2021-06-30,Wichita,KS,82,196417.0,4.02
2021-06-30,Springfield,MA,83,267000.0,4.57
2021-06-30,Fort Myers,FL,84,262860.0,2.07
2021-06-30,Boise City,ID,85,463313.0,2.59
2021-06-30,Toledo,OH,86,147333.0,1.49
2021-06-30,Madison,WI,87,332550.0,1.64
2021-06-30,Lakeland,FL,88,248660.0,2.34
2021-06-30,Ogden,UT,89,405312.0,4.76
2021-06-30,Daytona Beach,FL,90,273982.0,1.86
2021-06-30,Des Moines,IA,91,249917.0,3.06
2021-06-30,Provo,UT,100,449803.0,3.45
2021-06-30,Durham,NC,104,360000.0,3.5
2021-06-30,Fort Collins,CO,159,455137.0,1.43
2021-07-31,New York,NY,1,519331.0,2.63
2021-07-31,Los Angeles-Long Beach-Anaheim,CA,2,828000.0,0.98
2021-07-31,Chicago,IL,3,292583.0,1.15
2021-07-31,Dallas-Fort Worth,TX,4,353833.0,2.61
2021-07-31,Philadelphia,PA,5,298500.0,3.47
2021-07-31,Houston,TX,6,305333.0,1.55
2021-07-31,Washington,DC,7,500333.0,1.01
2021-07-31,Miami-Fort Lauderdale,FL,8,362450.0,1.68
2021-07-31,Atlanta,GA,9,336667.0,2.02
2021-07-31,Boston,MA,10,595333.0,2.0
2021-07-31,San Francisco,CA,11,1058333.0,-0.24
2021-07-31,Detroit,MI,12,241000.0,3.36
2021-07-31,Riverside,CA,13,493333.0,1.72
2021-07-31,Phoenix,AZ,14,399500.0,2.57
2021-07-31,Seattle,WA,15,658333.0,1.54
2021-07-31,Minneapolis-St Paul,MN,16,343633.0,1.08
2021-07-31,San Diego,CA,17,751667.0,0.94
2021-07-31,St. Louis,MO,18,230833.0,3.36
2021-07-31,Tampa,FL,19,300333.0,2.62
2021-07-31,Baltimore,MD,20,339333.0,3.56
2021-07-31,Denver,CO,21,547667.0,1.49
2021-07-31,Pittsburgh,PA,22,219583.0,3.13
2021-07-31,Portland,OR,23,498653.0,1.68
2021-07-31,Charlotte,NC,24,338333.0,2.01
2021-07-31,Sacramento,CA,25,545833.0,1.99
2021-07-31,San Antonio,TX,26,285667.0,2.59
2021-07-31,Orlando,FL,27,319333.0,3.23
2021-07-31,Cincinnati,OH,28,238333.0,2.16
2021-07-31,Cleveland,OH,29,190669.0,4.38
2021-07-31,Kansas City,MO,30,281667.0,2.05
2021-07-31,Las Vegas,NV,31,372957.0,2.76
2021-07-31,Columbus,OH,32,271250.0,2.01
2021-07-31,Indianapolis,IN,33,256667.0,2.94
2021-07-31,San Jose,CA,34,1311500.0,0.11
2021-07-31,Austin,TX,35,484308.0,1.29
2021-07-31,Virginia Beach,VA,36,298333.0,1.7
2021-07-31,Nashville,TN,37,380700.0,3.35
2021-07-31,Providence,RI,38,362967.0,2.34
2021-07-31,Milwaukee,WI,39,241667.0,1.45
2021-07-31,Jacksonville,FL,40,317315.0,1.27
2021-07-31,Memphis,TN,41,248830.0,3.18
2021-07-31,Oklahoma City,OK,42,224667.0,1.66
2021-07-31,Louisville-Jefferson County,KY,43,233667.0,3.09
2021-07-31,Hartford,CT,44,279133.0,2.5
2021-07-31,Richmond,VA,45,315000.0,1.56
2021-07-31,New Orleans,LA,46,247333.0,0.67
2021-07-31,Buffalo,NY,47,209217.0,5.02
2021-07-31,Raleigh,NC,48,368417.0,33.23
2021-07-31,Birmingham,AL,49,254793.0,0.33
2021-07-31,Salt Lake City,UT,50,469000.0,2.48
2021-07-31,Rochester,NY,51,195250.0,2.52
2021-07-31,Grand Rapids,MI,52,268333.0,0.72
2021-07-31,Tucson,AZ,53,304517.0,2.19
2021-07-31,Urban Honolulu,HI,54,658917.0,2.73
2021-07-31,Tulsa,OK,55,220000.0,1.38
2021-07-31,Fresno,CA,56,354667.0,1.53
2021-07-31,Worcester,MA,57,361000.0,2.36
2021-07-31,Stamford,CT,58,563150.0,3.97
2021-07-31,Albuquerque,NM,59,285000.0,1.91
2021-07-31,Albany,NY,60,242000.0,3.57
2021-07-31,Omaha,NE,61,251667.0,0.81
2021-07-31,New Haven,CT,62,289975.0,3.51
2021-07-31,Bakersfield,CA,63,305000.0,1.67
2021-07-31,Knoxville,TN,64,262892.0,2.87
2021-07-31,Greenville,SC,65,257500.0,2.13
2021-07-31,Ventura,CA,66,757667.0,0.35
2021-07-31,Allentown,PA,67,256167.0,5.49
2021-07-31,El Paso,TX,68,198908.0,2.98
2021-07-31,Baton Rouge,LA,69,238156.0,0.88
2021-07-31,Dayton,OH,70,177167.0,2.81
2021-07-31,McAllen,TX,71,190718.0,2.69
2021-07-31,Columbia,SC,72,224400.0,0.02
2021-07-31,Greensboro,NC,73,186467.0,-4.29
2021-07-31,Akron,OH,74,175667.0,2.83
2021-07-31,North Port-Sarasota-Bradenton,FL,75,362998.0,3.71
2021-07-31,Little Rock,AR,76,203200.0,1.26
2021-07-31,Stockton,CA,77,509167.0,0.16
2021-07-31,Charleston,SC,78,360308.0,1.08
2021-07-31,Syracuse,NY,79,173833.0,2.01
2021-07-31,Colorado Springs,CO,80,443000.0,2.64
2021-07-31,Winston-Salem,NC,81,181650.0,-4.05
2021-07-31,Wichita,KS,82,209000.0,6.41
2021-07-31,Springfield,MA,83,275333.0,3.12
2021-07-31,Fort Myers,FL,84,267833.0,1.89
2021-07-31,Boise City,ID,85,472333.0,1.95
2021-07-31,Toledo,OH,86,151333.0,2.71
2021-07-31,Madison,WI,87,339883.0,2.21
2021-07-31,Lakeland,FL,88,256327.0,3.08
2021-07-31,Ogden,UT,89,415645.0,2.55
2021-07-31,Daytona Beach,FL,90,278515.0,1.65
2021-07-31,Des Moines,IA,91,253750.0,1.53
2021-07-31,Provo,UT,100,455500.0,1.27
2021-07-31,Durham,NC,104,371667.0,3.24
2021-07-31,Fort Collins,CO,159,472580.0,3.83
2021-08-31,New York,NY,1,529332.0,1.93
2021-08-31,Los Angeles-Long Beach-Anaheim,CA,2,829667.0,0.2
2021-08-31,Chicago,IL,3,291667.0,-0.31
2021-08-31,Dallas-Fort Worth,TX,4,355500.0,0.47
2021-08-31,Philadelphia,PA,5,308333.0,3.29
2021-08-31,Houston,TX,6,307000.0,0.55
2021-08-31,Washington,DC,7,496667.0,-0.73
2021-08-31,Miami-Fort Lauderdale,FL,8,364783.0,0.64
2021-08-31,Atlanta,GA,9,337000.0,0.1
2021-08-31,Boston,MA,10,598333.0,0.5
2021-08-31,San Francisco,CA,11,1033333.0,-2.36
2021-08-31,Detroit,MI,12,243167.0,0.9
2021-08-31,Riverside,CA,13,498333.0,1.01
2021-08-31,Phoenix,AZ,14,406617.0,1.78
2021-08-31,Seattle,WA,15,656667.0,-0.25
2021-08-31,Minneapolis-St Paul,MN,16,346333.0,0.79
2021-08-31,San Diego,CA,17,748750.0,-0.39
2021-08-31,St. Louis,MO,18,232500.0,0.72
2021-08-31,Tampa,FL,19,307167.0,2.28
2021-08-31,Baltimore,MD,20,343333.0,1.18
2021-08-31,Denver,CO,21,550000.0,0.43
2021-08-31,Pittsburgh,PA,22,219067.0,-0.23
2021-08-31,Portland,OR,23,504919.0,1.26
2021-08-31,Charlotte,NC,24,341667.0,0.99
2021-08-31,Sacramento,CA,25,549417.0,0.66
2021-08-31,San Antonio,TX,26,289833.0,1.46
2021-08-31,Orlando,FL,27,328300.0,2.81
2021-08-31,Cincinnati,OH,28,244482.0,2.58
2021-08-31,Cleveland,OH,29,195335.0,2.45
2021-08-31,Kansas City,MO,30,280000.0,-0.59
2021-08-31,Las Vegas,NV,31,377957.0,1.34
2021-08-31,Columbus,OH,32,274917.0,1.35
2021-08-31,Indianapolis,IN,33,256833.0,0.06
2021-08-31,San Jose,CA,34,1315667.0,0.32
2021-08-31,Austin,TX,35,485975.0,0.34
2021-08-31,Virginia Beach,VA,36,298867.0,0.18
2021-08-31,Nashville,TN,37,387400.0,1.76
2021-08-31,Providence,RI,38,372967.0,2.76
2021-08-31,Milwaukee,WI,39,240000.0,-0.69
2021-08-31,Jacksonville,FL,40,320817.0,1.1
2021-08-31,Memphis,TN,41,252163.0,1.34
2021-08-31,Oklahoma City,OK,42,224667.0,0.0
2021-08-31,Louisville-Jefferson County,KY,43,237000.0,1.43
2021-08-31,Hartford,CT,44,285133.0,2.15
2021-08-31,Richmond,VA,45,320176.0,1.64
2021-08-31,New Orleans,LA,46,250000.0,1.08
2021-08-31,Buffalo,NY,47,216667.0,3.56
2021-08-31,Raleigh,NC,48,374833.0,1.74
2021-08-31,Birmingham,AL,49,252917.0,-0.74
2021-08-31,Salt Lake City,UT,50,475667.0,1.42
2021-08-31,Rochester,NY,51,198333.0,1.58
2021-08-31,Grand Rapids,MI,52,269670.0,0.5
2021-08-31,Tucson,AZ,53,308183.0,1.2
