Date,City,State,Avg_List_Price,%Change_LP
2021-12-31,Austin,TX,523900.0,0.06
2021-12-31,Virginia Beach,VA,300000.0,-0.44
2021-12-31,Nashville,TN,466272.0,0.82
2021-12-31,Providence,RI,431600.0,-0.38
2021-12-31,Milwaukee,WI,198267.0,-3.25
2021-12-31,Jacksonville,FL,368613.0,0.64
2021-12-31,Memphis,TN,267333.0,-0.74
2021-12-31,Oklahoma City,OK,310479.0,1.6
2021-12-31,Louisville-Jefferson County,KY,270997.0,-0.23
2021-12-31,Hartford,CT,329633.0,1.53
2021-12-31,Richmond,VA,401297.0,2.56
2021-12-31,New Orleans,LA,327333.0,0.92
2021-12-31,Buffalo,NY,229859.0,-0.74
2021-12-31,Raleigh,NC,427511.0,0.23
2021-12-31,Birmingham,AL,300999.0,0.75
2021-12-31,Salt Lake City,UT,555000.0,1.83
2021-12-31,Rochester,NY,216042.0,-1.52
2021-12-31,Grand Rapids,MI,376233.0,1.1
2021-12-31,Tucson,AZ,368343.0,-0.03
2021-12-31,Urban Honolulu,HI,670667.0,-1.95
2021-12-31,Tulsa,OK,283983.0,-1.01
2021-12-31,Fresno,CA,449967.0,2.27
2021-12-31,Worcester,MA,396000.0,-0.83
2021-12-31,Stamford,CT,715967.0,2.66
2021-12-31,Albuquerque,NM,389313.0,0.58
2021-12-31,Albany,NY,264100.0,-0.63
2021-12-31,Omaha,NE,330688.0,4.92
2021-12-31,New Haven,CT,336567.0,-0.01
2021-12-31,Bakersfield,CA,343117.0,3.0
2021-12-31,Knoxville,TN,331600.0,-1.0
2021-12-31,Greenville,SC,323000.0,-1.17
2021-12-31,Ventura,CA,906000.0,0.37
2021-12-31,Allentown,PA,343300.0,0.09
2021-12-31,El Paso,TX,259408.0,1.34
2021-12-31,Baton Rouge,LA,313967.0,2.78
2021-12-31,Dayton,OH,221797.0,-0.6
2021-12-31,McAllen,TX,258547.0,0.13
2021-12-31,Columbia,SC,288827.0,1.31
2021-12-31,Greensboro,NC,318233.0,3.13
2021-12-31,Akron,OH,178133.0,-3.61
2021-12-31,North Port-Sarasota-Bradenton,FL,521753.0,2.85
2021-12-31,Little Rock,AR,224967.0,-1.4
2021-12-31,Stockton,CA,569583.0,1.47
2021-12-31,Charleston,SC,431433.0,0.11
2021-12-31,Syracuse,NY,176433.0,-0.94
2021-12-31,Colorado Springs,CO,562930.0,1.2
2021-12-31,Winston-Salem,NC,305496.0,0.48
2021-12-31,Wichita,KS,238333.0,4.38
2021-12-31,Springfield,MA,305600.0,-1.3
2021-12-31,Fort Myers,FL,448600.0,2.35
2021-12-31,Boise City,ID,556600.0,1.52
2021-12-31,Toledo,OH,158233.0,-3.67
2021-12-31,Madison,WI,381567.0,1.78
2021-12-31,Lakeland,FL,329035.0,1.4
2021-12-31,Ogden,UT,537216.0,0.77
2021-12-31,Daytona Beach,FL,355080.0,0.01
2021-12-31,Des Moines,IA,320773.0,1.05
2021-12-31,Provo,UT,563627.0,2.05
2021-12-31,Durham,NC,472253.0,-0.58
2021-12-31,Fort Collins,CO,565083.0,2.19
2022-01-31,New York,NY,655967.0,1.23
2022-01-31,Los Angeles-Long Beach-Anaheim,CA,958333.0,0.88
2022-01-31,Chicago,IL,320133.0,-1.23
2022-01-31,Dallas-Fort Worth,TX,417500.0,1.79
2022-01-31,Philadelphia,PA,321333.0,-1.53
2022-01-31,Houston,TX,371030.0,-0.29
2022-01-31,Washington,DC,533541.0,0.93
2022-01-31,Miami-Fort Lauderdale,FL,505000.0,2.09
2022-01-31,Atlanta,GA,399300.0,-0.17
2022-01-31,Boston,MA,691300.0,0.97
2022-01-31,San Francisco,CA,898667.0,-0.96
2022-01-31,Detroit,MI,226500.0,-4.9
2022-01-31,Riverside,CA,550000.0,-0.14
2022-01-31,Phoenix,AZ,482967.0,0.98
2022-01-31,Seattle,WA,690297.0,0.53
2022-01-31,Minneapolis-St Paul,MN,389297.0,2.91
2022-01-31,San Diego,CA,858331.0,1.02
2022-01-31,St. Louis,MO,244800.0,0.89
2022-01-31,Tampa,FL,398550.0,1.26
2022-01-31,Baltimore,MD,336633.0,-1.75
2022-01-31,Denver,CO,632488.0,0.93
2022-01-31,Pittsburgh,PA,211333.0,-3.06
2022-01-31,Portland,OR,579628.0,1.16
2022-01-31,Charlotte,NC,407000.0,-0.73
2022-01-31,Sacramento,CA,638266.0,1.37
2022-01-31,San Antonio,TX,343537.0,0.24
2022-01-31,Orlando,FL,402583.0,0.91
2022-01-31,Cincinnati,OH,336963.0,2.07
2022-01-31,Cleveland,OH,191667.0,-1.69
2022-01-31,Kansas City,MO,391998.0,4.88
2022-01-31,Las Vegas,NV,488734.0,2.16
2022-01-31,Columbus,OH,354800.0,2.4
2022-01-31,Indianapolis,IN,316302.0,1.61
2022-01-31,San Jose,CA,1236000.0,0.65
2022-01-31,Austin,TX,525233.0,0.25
2022-01-31,Virginia Beach,VA,301663.0,0.55
2022-01-31,Nashville,TN,463439.0,-0.61
2022-01-31,Providence,RI,434933.0,0.77
2022-01-31,Milwaukee,WI,194933.0,-1.68
2022-01-31,Jacksonville,FL,371647.0,0.82
2022-01-31,Memphis,TN,260333.0,-2.62
2022-01-31,Oklahoma City,OK,321698.0,3.61
2022-01-31,Louisville-Jefferson County,KY,271663.0,0.25
2022-01-31,Hartford,CT,337967.0,2.53
2022-01-31,Richmond,VA,412980.0,2.91
2022-01-31,New Orleans,LA,329000.0,0.51
2022-01-31,Buffalo,NY,228226.0,-0.71
2022-01-31,Raleigh,NC,428175.0,0.16
2022-01-31,Birmingham,AL,295167.0,-1.94
2022-01-31,Salt Lake City,UT,572551.0,3.16
2022-01-31,Rochester,NY,218000.0,0.91
2022-01-31,Grand Rapids,MI,389144.0,3.43
2022-01-31,Tucson,AZ,371630.0,0.89
2022-01-31,Urban Honolulu,HI,664000.0,-0.99
2022-01-31,Tulsa,OK,287349.0,1.19
2022-01-31,Fresno,CA,453300.0,0.74
2022-01-31,Worcester,MA,393000.0,-0.76
2022-01-31,Stamford,CT,756000.0,5.59
2022-01-31,Albuquerque,NM,390313.0,0.26
2022-01-31,Albany,NY,262433.0,-0.63
2022-01-31,Omaha,NE,355330.0,7.45
2022-01-31,New Haven,CT,338233.0,0.49
2022-01-31,Bakersfield,CA,346483.0,0.98
2022-01-31,Knoxville,TN,338267.0,2.01
2022-01-31,Greenville,SC,324633.0,0.51
2022-01-31,Ventura,CA,912667.0,0.74
2022-01-31,Allentown,PA,348348.0,1.47
2022-01-31,El Paso,TX,262925.0,1.36
2022-01-31,Baton Rouge,LA,325933.0,3.81
2022-01-31,Dayton,OH,225163.0,1.52
2022-01-31,McAllen,TX,258212.0,-0.13
2022-01-31,Columbia,SC,292527.0,1.28
2022-01-31,Greensboro,NC,327930.0,3.05
2022-01-31,Akron,OH,171133.0,-3.93
2022-01-31,North Port-Sarasota-Bradenton,FL,533390.0,2.23
2022-01-31,Little Rock,AR,223267.0,-0.76
2022-01-31,Stockton,CA,583543.0,2.45
2022-01-31,Charleston,SC,438297.0,1.59
2022-01-31,Syracuse,NY,171433.0,-2.83
2022-01-31,Colorado Springs,CO,571551.0,1.53
2022-01-31,Winston-Salem,NC,306067.0,0.19
2022-01-31,Wichita,KS,246633.0,3.48
2022-01-31,Springfield,MA,310967.0,1.76
2022-01-31,Fort Myers,FL,449967.0,0.3
2022-01-31,Boise City,ID,575267.0,3.35
2022-01-31,Toledo,OH,151567.0,-4.21
2022-01-31,Madison,WI,390967.0,2.46
2022-01-31,Lakeland,FL,333702.0,1.42
2022-01-31,Ogden,UT,550416.0,2.46
2022-01-31,Daytona Beach,FL,355247.0,0.05
2022-01-31,Des Moines,IA,327351.0,2.05
2022-01-31,Provo,UT,586960.0,4.14
2022-01-31,Durham,NC,471253.0,-0.21
2022-01-31,Fort Collins,CO,568383.0,0.58
2022-02-28,New York,NY,668967.0,1.98
2022-02-28,Los Angeles-Long Beach-Anaheim,CA,973333.0,1.57
2022-02-28,Chicago,IL,321183.0,0.33
2022-02-28,Dallas-Fort Worth,TX,423800.0,1.51
2022-02-28,Philadelphia,PA,316667.0,-1.45
2022-02-28,Houston,TX,372830.0,0.49
2022-02-28,Washington,DC,544211.0,2.0
2022-02-28,Miami-Fort Lauderdale,FL,523300.0,3.62
2022-02-28,Atlanta,GA,397633.0,-0.42
2022-02-28,Boston,MA,713632.0,3.23
2022-02-28,San Francisco,CA,912333.0,1.52
2022-02-28,Detroit,MI,216567.0,-4.39
2022-02-28,Riverside,CA,551633.0,0.3
2022-02-28,Phoenix,AZ,488000.0,1.04
2022-02-28,Seattle,WA,711647.0,3.09
2022-02-28,Minneapolis-St Paul,MN,402802.0,3.47
2022-02-28,San Diego,CA,874665.0,1.9
2022-02-28,St. Louis,MO,251500.0,2.74
2022-02-28,Tampa,FL,406300.0,1.94
2022-02-28,Baltimore,MD,333300.0,-0.99
2022-02-28,Denver,CO,640821.0,1.32
2022-02-28,Pittsburgh,PA,208300.0,-1.44
2022-02-28,Portland,OR,586665.0,1.21
2022-02-28,Charlotte,NC,403667.0,-0.82
2022-02-28,Sacramento,CA,649263.0,1.72
2022-02-28,San Antonio,TX,351567.0,2.34
2022-02-28,Orlando,FL,410597.0,1.99
2022-02-28,Cincinnati,OH,348297.0,3.36
2022-02-28,Cleveland,OH,184000.0,-4.0
2022-02-28,Kansas City,MO,410833.0,4.8
2022-02-28,Las Vegas,NV,501667.0,2.65
2022-02-28,Columbus,OH,361600.0,1.92
2022-02-28,Indianapolis,IN,322633.0,2.0
2022-02-28,San Jose,CA,1282667.0,3.78
2022-02-28,Austin,TX,533997.0,1.67
2022-02-28,Virginia Beach,VA,305830.0,1.38
2022-02-28,Nashville,TN,470439.0,1.51
2022-02-28,Providence,RI,441633.0,1.54
2022-02-28,Milwaukee,WI,193300.0,-0.84
2022-02-28,Jacksonville,FL,378510.0,1.85
2022-02-28,Memphis,TN,249967.0,-3.98
2022-02-28,Oklahoma City,OK,336219.0,4.51
2022-02-28,Louisville-Jefferson County,KY,278000.0,2.33
2022-02-28,Hartford,CT,349300.0,3.35
2022-02-28,Richmond,VA,423280.0,2.49
2022-02-28,New Orleans,LA,331958.0,0.9
2022-02-28,Buffalo,NY,228092.0,-0.06
2022-02-28,Raleigh,NC,430278.0,0.49
2022-02-28,Birmingham,AL,280500.0,-4.97
2022-02-28,Salt Lake City,UT,589217.0,2.91
2022-02-28,Rochester,NY,221633.0,1.67
2022-02-28,Grand Rapids,MI,406844.0,4.55
2022-02-28,Tucson,AZ,377333.0,1.53
2022-02-28,Urban Honolulu,HI,670000.0,0.9
2022-02-28,Tulsa,OK,299917.0,4.37
2022-02-28,Fresno,CA,441667.0,-2.57
2022-02-28,Worcester,MA,395000.0,0.51
2022-02-28,Stamford,CT,821333.0,8.64
2022-02-28,Albuquerque,NM,393650.0,0.85
2022-02-28,Albany,NY,264900.0,0.94
2022-02-28,Omaha,NE,380327.0,7.03
2022-02-28,New Haven,CT,341267.0,0.9
2022-02-28,Bakersfield,CA,345983.0,-0.14
2022-02-28,Knoxville,TN,353300.0,4.44
2022-02-28,Greenville,SC,333814.0,2.83
2022-02-28,Ventura,CA,921333.0,0.95
2022-02-28,Allentown,PA,351648.0,0.95
2022-02-28,El Paso,TX,266258.0,1.27
2022-02-28,Baton Rouge,LA,333633.0,2.36
2022-02-28,Dayton,OH,236666.0,5.11
2022-02-28,McAllen,TX,258295.0,0.03
2022-02-28,Columbia,SC,297160.0,1.58
2022-02-28,Greensboro,NC,336430.0,2.59
2022-02-28,Akron,OH,168967.0,-1.27
2022-02-28,North Port-Sarasota-Bradenton,FL,549756.0,3.07
2022-02-28,Little Rock,AR,223267.0,0.0
2022-02-28,Stockton,CA,593876.0,1.77
2022-02-28,Charleston,SC,457963.0,4.49
2022-02-28,Syracuse,NY,175767.0,2.53
2022-02-28,Colorado Springs,CO,581585.0,1.76
2022-02-28,Winston-Salem,NC,309097.0,0.99
2022-02-28,Wichita,KS,256300.0,3.92
2022-02-28,Springfield,MA,310967.0,0.0
2022-02-28,Fort Myers,FL,463300.0,2.96
2022-02-28,Boise City,ID,608600.0,5.79
2022-02-28,Toledo,OH,145600.0,-3.94
2022-02-28,Madison,WI,400667.0,2.48
2022-02-28,Lakeland,FL,340600.0,2.07
2022-02-28,Ogden,UT,572717.0,4.05
2022-02-28,Daytona Beach,FL,362667.0,2.09
2022-02-28,Des Moines,IA,336995.0,2.95
2022-02-28,Provo,UT,622963.0,6.13
2022-02-28,Durham,NC,479553.0,1.76
2022-02-28,Fort Collins,CO,560167.0,-1.45
2022-03-31,New York,NY,685000.0,2.4
2022-03-31,Los Angeles-Long Beach-Anaheim,CA,990000.0,1.71
2022-03-31,Chicago,IL,328650.0,2.32
2022-03-31,Dallas-Fort Worth,TX,436633.0,3.03
2022-03-31,Philadelphia,PA,315000.0,-0.53
2022-03-31,Houston,TX,379167.0,1.7
2022-03-31,Washington,DC,559244.0,2.76
2022-03-31,Miami-Fort Lauderdale,FL,549630.0,5.03
2022-03-31,Atlanta,GA,397667.0,0.01
2022-03-31,Boston,MA,733632.0,2.8
2022-03-31,San Francisco,CA,942629.0,3.32
2022-03-31,Detroit,MI,214933.0,-0.75
2022-03-31,Riverside,CA,559967.0,1.51
2022-03-31,Phoenix,AZ,494633.0,1.36
2022-03-31,Seattle,WA,747880.0,5.09
2022-03-31,Minneapolis-St Paul,MN,414468.0,2.9
2022-03-31,San Diego,CA,896667.0,2.52
2022-03-31,St. Louis,MO,259800.0,3.3
2022-03-31,Tampa,FL,416633.0,2.54
2022-03-31,Baltimore,MD,336667.0,1.01
2022-03-31,Denver,CO,654158.0,2.08
2022-03-31,Pittsburgh,PA,208300.0,0.0
2022-03-31,Portland,OR,594965.0,1.41
2022-03-31,Charlotte,NC,405500.0,0.45
2022-03-31,Sacramento,CA,655963.0,1.03
2022-03-31,San Antonio,TX,361330.0,2.78
2022-03-31,Orlando,FL,425152.0,3.54
2022-03-31,Cincinnati,OH,359600.0,3.25
2022-03-31,Cleveland,OH,180000.0,-2.17
2022-03-31,Kansas City,MO,423733.0,3.14
2022-03-31,Las Vegas,NV,513333.0,2.33
2022-03-31,Columbus,OH,366267.0,1.29
2022-03-31,Indianapolis,IN,326298.0,1.14
2022-03-31,San Jose,CA,1359667.0,6.0
2022-03-31,Austin,TX,556993.0,4.31
2022-03-31,Virginia Beach,VA,312497.0,2.18
2022-03-31,Nashville,TN,489333.0,4.02
2022-03-31,Providence,RI,453267.0,2.63
2022-03-31,Milwaukee,WI,196600.0,1.71
2022-03-31,Jacksonville,FL,392845.0,3.79
2022-03-31,Memphis,TN,241633.0,-3.33
2022-03-31,Oklahoma City,OK,351328.0,4.49
2022-03-31,Louisville-Jefferson County,KY,286333.0,3.0
2022-03-31,Hartford,CT,355967.0,1.91
2022-03-31,Richmond,VA,419783.0,-0.83
2022-03-31,New Orleans,LA,334292.0,0.7
2022-03-31,Buffalo,NY,231467.0,1.48
2022-03-31,Raleigh,NC,440701.0,2.42
2022-03-31,Birmingham,AL,264967.0,-5.54
2022-03-31,Salt Lake City,UT,605884.0,2.83
2022-03-31,Rochester,NY,224933.0,1.49
2022-03-31,Grand Rapids,MI,421911.0,3.7
2022-03-31,Tucson,AZ,387337.0,2.65
2022-03-31,Urban Honolulu,HI,691667.0,3.23
2022-03-31,Tulsa,OK,315040.0,5.04
2022-03-31,Fresno,CA,431633.0,-2.27
2022-03-31,Worcester,MA,406667.0,2.95
2022-03-31,Stamford,CT,874666.0,6.49
2022-03-31,Albuquerque,NM,405317.0,2.96
2022-03-31,Albany,NY,269900.0,1.89
2022-03-31,Omaha,NE,393993.0,3.59
2022-03-31,New Haven,CT,354600.0,3.91
2022-03-31,Bakersfield,CA,350667.0,1.35
2022-03-31,Knoxville,TN,366633.0,3.77
2022-03-31,Greenville,SC,342480.0,2.6
2022-03-31,Ventura,CA,945904.0,2.67
2022-03-31,Allentown,PA,356982.0,1.52
2022-03-31,El Paso,TX,270830.0,1.72
2022-03-31,Baton Rouge,LA,338633.0,1.5
2022-03-31,Dayton,OH,248333.0,4.93
2022-03-31,McAllen,TX,259628.0,0.52
2022-03-31,Columbia,SC,303295.0,2.06
2022-03-31,Greensboro,NC,343597.0,2.13
2022-03-31,Akron,OH,177333.0,4.95
2022-03-31,North Port-Sarasota-Bradenton,FL,574967.0,4.59
2022-03-31,Little Rock,AR,228300.0,2.25
2022-03-31,Stockton,CA,612293.0,3.1
2022-03-31,Charleston,SC,484630.0,5.82
2022-03-31,Syracuse,NY,180767.0,2.84
2022-03-31,Colorado Springs,CO,591585.0,1.72
2022-03-31,Winston-Salem,NC,318497.0,3.04
2022-03-31,Wichita,KS,264300.0,3.12
2022-03-31,Springfield,MA,314967.0,1.29
2022-03-31,Fort Myers,FL,486667.0,5.04
2022-03-31,Boise City,ID,641933.0,5.48
2022-03-31,Toledo,OH,148967.0,2.31
2022-03-31,Madison,WI,409000.0,2.08
2022-03-31,Lakeland,FL,348633.0,2.36
2022-03-31,Ogden,UT,586717.0,2.44
2022-03-31,Daytona Beach,FL,375833.0,3.63
2022-03-31,Des Moines,IA,347962.0,3.25
2022-03-31,Provo,UT,659967.0,5.94
2022-03-31,Durham,NC,502300.0,4.74
2022-03-31,Fort Collins,CO,548050.0,-2.16
2022-04-30,New York,NY,695000.0,1.46
2022-04-30,Los Angeles-Long Beach-Anaheim,CA,998333.0,0.84
2022-04-30,Chicago,IL,339317.0,3.25
2022-04-30,Dallas-Fort Worth,TX,453963.0,3.97
2022-04-30,Philadelphia,PA,318333.0,1.06
2022-04-30,Houston,TX,388833.0,2.55
2022-04-30,Washington,DC,575667.0,2.94
2022-04-30,Miami-Fort Lauderdale,FL,576297.0,4.85
2022-04-30,Atlanta,GA,403333.0,1.42
2022-04-30,Boston,MA,749998.0,2.23
2022-04-30,San Francisco,CA,975629.0,3.5
2022-04-30,Detroit,MI,223300.0,3.89
2022-04-30,Riverside,CA,576333.0,2.92
2022-04-30,Phoenix,AZ,505300.0,2.16
2022-04-30,Seattle,WA,787550.0,5.3
2022-04-30,Minneapolis-St Paul,MN,421772.0,1.76
2022-04-30,San Diego,CA,921333.0,2.75
2022-04-30,St. Louis,MO,264800.0,1.92
2022-04-30,Tampa,FL,432300.0,3.76
2022-04-30,Baltimore,MD,348300.0,3.46
2022-04-30,Denver,CO,673333.0,2.93
2022-04-30,Pittsburgh,PA,213300.0,2.4
2022-04-30,Portland,OR,598267.0,0.55
2022-04-30,Charlotte,NC,410163.0,1.15
2022-04-30,Sacramento,CA,662663.0,1.02
2022-04-30,San Antonio,TX,369663.0,2.31
2022-04-30,Orlando,FL,440852.0,3.69
2022-04-30,Cincinnati,OH,365967.0,1.77
2022-04-30,Cleveland,OH,180833.0,0.46
2022-04-30,Kansas City,MO,427150.0,0.81
2022-04-30,Las Vegas,NV,521667.0,1.62
2022-04-30,Columbus,OH,367967.0,0.46
2022-04-30,Indianapolis,IN,329632.0,1.02
2022-04-30,San Jose,CA,1409667.0,3.68
2022-04-30,Austin,TX,584330.0,4.91
2022-04-30,Virginia Beach,VA,320833.0,2.67
2022-04-30,Nashville,TN,518667.0,5.99
2022-04-30,Providence,RI,466600.0,2.94
2022-04-30,Milwaukee,WI,201633.0,2.56
2022-04-30,Jacksonville,FL,411845.0,4.84
2022-04-30,Memphis,TN,241633.0,0.0
2022-04-30,Oklahoma City,OK,359515.0,2.33
2022-04-30,Louisville-Jefferson County,KY,291997.0,1.98
2022-04-30,Hartford,CT,356267.0,0.08
2022-04-30,Richmond,VA,416466.0,-0.79
2022-04-30,New Orleans,LA,333958.0,-0.1
2022-04-30,Buffalo,NY,236433.0,2.15
2022-04-30,Raleigh,NC,456705.0,3.63
2022-04-30,Birmingham,AL,255633.0,-3.52
2022-04-30,Salt Lake City,UT,631967.0,4.3
2022-04-30,Rochester,NY,216567.0,-3.72
2022-04-30,Grand Rapids,MI,431333.0,2.23
2022-04-30,Tucson,AZ,402170.0,3.83
2022-04-30,Urban Honolulu,HI,721667.0,4.34
2022-04-30,Tulsa,OK,330123.0,4.79
2022-04-30,Fresno,CA,431300.0,-0.08
2022-04-30,Worcester,MA,421667.0,3.69
2022-04-30,Stamford,CT,901000.0,3.01
2022-04-30,Albuquerque,NM,414317.0,2.22
2022-04-30,Albany,NY,276567.0,2.47
2022-04-30,Omaha,NE,392657.0,-0.34
2022-04-30,New Haven,CT,360467.0,1.65
2022-04-30,Bakersfield,CA,364000.0,3.8
2022-04-30,Knoxville,TN,379966.0,3.64
2022-04-30,Greenville,SC,352147.0,2.82
2022-04-30,Ventura,CA,947904.0,0.21
2022-04-30,Allentown,PA,358067.0,0.3
2022-04-30,El Paso,TX,274080.0,1.2
2022-04-30,Baton Rouge,LA,336633.0,-0.59
2022-04-30,Dayton,OH,244999.0,-1.34
2022-04-30,McAllen,TX,261627.0,0.77
2022-04-30,Columbia,SC,309525.0,2.05
2022-04-30,Greensboro,NC,350600.0,2.04
2022-04-30,Akron,OH,190667.0,7.52
2022-04-30,North Port-Sarasota-Bradenton,FL,604997.0,5.22
2022-04-30,Little Rock,AR,233333.0,2.2
2022-04-30,Stockton,CA,631333.0,3.11
2022-04-30,Charleston,SC,505967.0,4.4
2022-04-30,Syracuse,NY,190800.0,5.55
2022-04-30,Colorado Springs,CO,596633.0,0.85
2022-04-30,Winston-Salem,NC,330863.0,3.88
2022-04-30,Wichita,KS,269000.0,1.78
2022-04-30,Springfield,MA,319933.0,1.58
2022-04-30,Fort Myers,FL,510000.0,4.79
2022-04-30,Boise City,ID,664967.0,3.59
2022-04-30,Toledo,OH,157300.0,5.59
2022-04-30,Madison,WI,412933.0,0.96
2022-04-30,Lakeland,FL,359933.0,3.24
2022-04-30,Ogden,UT,596883.0,1.73
2022-04-30,Daytona Beach,FL,389500.0,3.64
2022-04-30,Des Moines,IA,356798.0,2.54
2022-04-30,Provo,UT,686667.0,4.05
2022-04-30,Durham,NC,523300.0,4.18
2022-04-30,Fort Collins,CO,546383.0,-0.3
2022-05-31,New York,NY,698667.0,0.53
2022-05-31,Los Angeles-Long Beach-Anaheim,CA,999999.0,0.17
2022-05-31,Chicago,IL,348267.0,2.64
2022-05-31,Dallas-Fort Worth,TX,473663.0,4.34
2022-05-31,Philadelphia,PA,326333.0,2.51
2022-05-31,Houston,TX,397663.0,2.27
2022-05-31,Washington,DC,588967.0,2.31
2022-05-31,Miami-Fort Lauderdale,FL,607997.0,5.5
2022-05-31,Atlanta,GA,413333.0,2.48
2022-05-31,Boston,MA,759000.0,1.2
2022-05-31,San Francisco,CA,995596.0,2.05
2022-05-31,Detroit,MI,241650.0,8.22
2022-05-31,Riverside,CA,591300.0,2.6
2022-05-31,Phoenix,AZ,520300.0,2.97
2022-05-31,Seattle,WA,820414.0,4.17
2022-05-31,Minneapolis-St Paul,MN,422954.0,0.28
2022-05-31,San Diego,CA,938333.0,1.85
2022-05-31,St. Louis,MO,266467.0,0.63
2022-05-31,Tampa,FL,443967.0,2.7
2022-05-31,Baltimore,MD,363300.0,4.31
2022-05-31,Denver,CO,690000.0,2.48
2022-05-31,Pittsburgh,PA,218333.0,2.36
2022-05-31,Portland,OR,599933.0,0.28
2022-05-31,Charlotte,NC,420160.0,2.44
2022-05-31,Sacramento,CA,663333.0,0.1
2022-05-31,San Antonio,TX,379167.0,2.57
2022-05-31,Orlando,FL,458522.0,4.01
2022-05-31,Cincinnati,OH,363633.0,-0.64
2022-05-31,Cleveland,OH,189167.0,4.61
2022-05-31,Kansas City,MO,427983.0,0.2
2022-05-31,Las Vegas,NV,526333.0,0.89
2022-05-31,Columbus,OH,365233.0,-0.74
2022-05-31,Indianapolis,IN,331566.0,0.59
2022-05-31,San Jose,CA,1455667.0,3.26
2022-05-31,Austin,TX,609296.0,4.27
2022-05-31,Virginia Beach,VA,329000.0,2.55
2022-05-31,Nashville,TN,541967.0,4.49
2022-05-31,Providence,RI,474933.0,1.79
2022-05-31,Milwaukee,WI,213267.0,5.77
2022-05-31,Jacksonville,FL,429328.0,4.25
2022-05-31,Memphis,TN,253333.0,4.84
2022-05-31,Oklahoma City,OK,357695.0,-0.51
2022-05-31,Louisville-Jefferson County,KY,291997.0,0.0
2022-05-31,Hartford,CT,356267.0,0.0
2022-05-31,Richmond,VA,413133.0,-0.8
2022-05-31,New Orleans,LA,329667.0,-1.28
2022-05-31,Buffalo,NY,239933.0,1.48
2022-05-31,Raleigh,NC,473371.0,3.65
2022-05-31,Birmingham,AL,261050.0,2.12
2022-05-31,Salt Lake City,UT,655800.0,3.77
2022-05-31,Rochester,NY,213233.0,-1.54
2022-05-31,Grand Rapids,MI,435067.0,0.87
2022-05-31,Tucson,AZ,415948.0,3.43
2022-05-31,Urban Honolulu,HI,750000.0,3.93
2022-05-31,Tulsa,OK,337106.0,2.12
2022-05-31,Fresno,CA,444633.0,3.09
2022-05-31,Worcester,MA,439967.0,4.34
2022-05-31,Stamford,CT,861000.0,-4.44
2022-05-31,Albuquerque,NM,422950.0,2.08
2022-05-31,Albany,NY,279900.0,1.21
2022-05-31,Omaha,NE,385990.0,-1.7
2022-05-31,New Haven,CT,367133.0,1.85
2022-05-31,Bakersfield,CA,381300.0,4.75
2022-05-31,Knoxville,TN,393300.0,3.51
2022-05-31,Greenville,SC,357466.0,1.51
2022-05-31,Ventura,CA,955904.0,0.84
2022-05-31,Allentown,PA,364433.0,1.78
2022-05-31,El Paso,TX,277413.0,1.22
2022-05-31,Baton Rouge,LA,328300.0,-2.48
2022-05-31,Dayton,OH,233333.0,-4.76
2022-05-31,McAllen,TX,264993.0,1.29
2022-05-31,Columbia,SC,313191.0,1.18
2022-05-31,Greensboro,NC,360797.0,2.91
2022-05-31,Akron,OH,194633.0,2.08
2022-05-31,North Port-Sarasota-Bradenton,FL,626330.0,3.53
2022-05-31,Little Rock,AR,243333.0,4.29
2022-05-31,Stockton,CA,644667.0,2.11
2022-05-31,Charleston,SC,518000.0,2.38
2022-05-31,Syracuse,NY,198267.0,3.91
2022-05-31,Colorado Springs,CO,605867.0,1.55
2022-05-31,Winston-Salem,NC,340867.0,3.02
2022-05-31,Wichita,KS,269000.0,0.0
2022-05-31,Springfield,MA,336567.0,5.2
2022-05-31,Fort Myers,FL,513333.0,0.65
2022-05-31,Boise City,ID,664933.0,-0.01
2022-05-31,Toledo,OH,166600.0,5.91
2022-05-31,Madison,WI,413233.0,0.07
2022-05-31,Lakeland,FL,371933.0,3.33
2022-05-31,Ogden,UT,602883.0,1.01
2022-05-31,Daytona Beach,FL,399800.0,2.64
2022-05-31,Des Moines,IA,357468.0,0.19
2022-05-31,Provo,UT,684967.0,-0.25
2022-05-31,Durham,NC,531667.0,1.6
2022-05-31,Fort Collins,CO,560230.0,2.53
2022-06-30,New York,NY,697667.0,-0.14
2022-06-30,Los Angeles-Long Beach-Anaheim,CA,999666.0,-0.03
2022-06-30,Chicago,IL,354633.0,1.83
2022-06-30,Dallas-Fort Worth,TX,485997.0,2.6
2022-06-30,Philadelphia,PA,334633.0,2.54
2022-06-30,Houston,TX,404297.0,1.67
2022-06-30,Washington,DC,597300.0,1.41
2022-06-30,Miami-Fort Lauderdale,FL,631633.0,3.89
2022-06-30,Atlanta,GA,426633.0,3.22
2022-06-30,Boston,MA,759000.0,0.0
2022-06-30,San Francisco,CA,1011320.0,1.58
2022-06-30,Detroit,MI,261317.0,8.14
2022-06-30,Riverside,CA,599600.0,1.4
2022-06-30,Phoenix,AZ,533667.0,2.57
2022-06-30,Seattle,WA,826756.0,0.77
2022-06-30,Minneapolis-St Paul,MN,417987.0,-1.17
2022-06-30,San Diego,CA,949333.0,1.17
2022-06-30,St. Louis,MO,264833.0,-0.61
2022-06-30,Tampa,FL,450633.0,1.5
